UID,WaterYear,precip_mm,ETr_mm,ETo_mm
1380983,2022,19.9,414.8,263.1
1380989,2016,503.71000000000004,1766.69,1273.8
1380989,2017,651.6,2148.54,1512.35
1380989,2018,518.1,2104.3,1489.2
1380989,2019,895.4,1790.5,1301
1380989,2020,396.7,2178.7,1525.1
1380989,2021,495.9,2147.8,1508.9
1380989,2022,21.599999999999998,401,254.8
1380990,2016,444.66,1807.84,1295.98
1380990,2017,671.39,2206.68,1545.18
1380990,2018,612.75,2189.12,1537.14
1380990,2019,833.6899999999999,1842.58,1329.46
1380990,2020,406.46,2243.76,1562.66
1380990,2021,491.65,2209.62,1544.22
1380990,2022,19.81,420.03999999999996,265.34
1380995,2016,420.95,1786.8899999999999,1283.33
1380995,2017,660.9,2184.01,1531.5
1380995,2018,550.4,2169.9,1524.7
1380995,2019,781.4,1825.6,1319.7
1380995,2020,411.2,2230.3,1553.5
1380995,2021,482.8,2188,1531.7
1380995,2022,18.2,419.8,265.3
1380997,2016,410.88,1789.8600000000001,1287.74
1380997,2017,679.59,2176.54,1529.62
1380997,2018,633.1,2179.2,1534.9
1380997,2019,781.4,1824.2,1321.8
1380997,2020,440.1,2232.9,1558.8999999999999
1380997,2021,452.6,2190.9,1535.8
1380997,2022,21.2,415.2,262.6
1381000,2016,457.48,1743.8,1259.93
1381000,2017,708.92,2130.0299999999997,1501.43
1381000,2018,491.59999999999997,2096.8,1484.3
1381000,2019,830.7,1771.9,1289.7
1381000,2020,403.7,2170.5,1519.2
1381000,2021,515.9,2133.3,1501.3
1381000,2022,22.6,401.6,254.7
1381003,2016,420.64,1801.87,1293.6499999999999
1381003,2017,668.57,2195.69,1540.16
1381003,2018,636.7,2192.1,1541.2
1381003,2019,780.9,1835.4,1327.5
1381003,2020,445.1,2245.6,1564
1381003,2021,461,2204.5,1541.7
1381003,2022,20.3,418.6,264.7
1381012,2016,451.73,1793.64,1288.26
1381012,2017,665.83,2188.84,1535.3
1381012,2018,575.7,2164.1,1522.9
1381012,2019,854.7,1826.9,1322.1
1381012,2020,380.7,2222.3,1549.8
1381012,2021,496.7,2189.2,1532.1
1381012,2022,20.2,414.5,262.1
1381013,2016,443.82,1793.61,1287.76
1381013,2017,667.63,2190.24,1535.05
1381013,2018,584.52,2171.92,1527.46
1381013,2019,806.68,1827.89,1321.16
1381013,2020,397.64,2230.36,1554.43
1381013,2021,484.05,2193.55,1535.18
1381013,2022,20.1,416.71,263.62
1381016,2016,454.44,1754.36,1265.94
1381016,2017,662.29,2141.76,1507.72
1381016,2018,484.48,2109.02,1490.25
1381016,2019,848.36,1782.64,1295.5
1381016,2020,379.92,2178.45,1524.11
1381016,2021,472.49,2143.66,1506.11
1381016,2022,22.61,403.36,256.12
1381017,2016,426.26,1780.54,1283.6
1381017,2017,694.45,2162.85,1521.83
1381017,2018,611.33,2169.97,1530.84
1381017,2019,791.35,1812.18,1316.51
1381017,2020,447.6,2219.8,1553
1381017,2021,468.34000000000003,2181,1531.18
1381017,2022,22.32,410.45,260.53
1381019,2016,480.63,1729.46,1252.16
1381019,2017,712,2112.8,1491.96
1381019,2018,507.6,2071.7,1470.4
1381019,2019,829.6,1758.1,1282.6
1381019,2020,402.5,2158.8,1514.2
1381019,2021,506.5,2118.2,1492.5
1381019,2022,20.8,395.9,251.2
1381023,2016,444.3,1804.8,1294.17
1381023,2017,666.29,2203.69,1543.74
1381023,2018,614.2,2191.1,1538.1
1381023,2019,815.1,1840,1327.6
1381023,2020,417.09999999999997,2244.3,1562.9
1381023,2021,484.8,2208,1542.6
1381023,2022,20.099999999999998,420.70000000000005,266
1381024,2016,476.55,1801.66,1292.86
1381024,2017,679.68,2191.21,1536.66
1381024,2018,596.5,2151.4,1515.6
1381024,2019,911.7,1829.5,1322.4
1381024,2020,404.7,2212.5,1543
1381024,2021,551.4,2181.9,1527.7
1381024,2022,19.7,411.1,260.3
1381027,2016,451.5,1777.13,1278.55
1381027,2017,658.82,2167.78,1523.34
1381027,2018,529.8,2137.3,1508.2
1381027,2019,855.8000000000001,1807.6,1309
1381027,2020,380.7,2201.5,1537.2
1381027,2021,478.29999999999995,2170.1,1520.7
1381027,2022,21.5,409.3,258.6
1381029,2016,476.55,1801.66,1292.86
1381029,2017,679.68,2191.21,1536.66
1381029,2018,596.5,2151.4,1515.6
1381029,2019,911.7,1829.5,1322.4
1381029,2020,404.7,2212.5,1543
1381029,2021,551.4,2181.9,1527.7
1381029,2022,19.7,411.1,260.3
1381033,2016,414.67,1792.77,1289.53
1381033,2017,695.57,2180.56,1532.72
1381033,2018,663.3000000000001,2175.6,1532.3
1381033,2019,803.3,1825.3,1322.2
1381033,2020,447.59999999999997,2229.2,1556.9
1381033,2021,462.1,2193.9,1537.8
1381033,2022,21.7,413.7,262
1381036,2016,457.48,1743.8,1259.93
1381036,2017,708.92,2130.0299999999997,1501.43
1381036,2018,491.59999999999997,2096.8,1484.3
1381036,2019,830.7,1771.9,1289.7
1381036,2020,403.7,2170.5,1519.2
1381036,2021,515.9,2133.3,1501.3
1381036,2022,22.6,401.6,254.7
1381038,2016,437.31,1764.19,1270.66
1381038,2017,698.01,2152.3,1513.52
1381038,2018,522.5,2131.7,1502.7
1381038,2019,836.4,1799.8,1305.6
1381038,2020,403.9,2198.5,1534
1381038,2021,510.2,2160.7,1515.2
1381038,2022,19.7,410.3,259.9
1381041,2016,472.32,1781.76,1281.49
1381041,2017,653.48,2170.38,1524.71
1381041,2018,542.4,2135.2,1505.2
1381041,2019,888.7,1807.9,1309.5
1381041,2020,391,2200.1,1535.8
1381041,2021,498.79999999999995,2167.3,1519.8
1381041,2022,20.6,408.3,258.3
1381045,2016,421.79,1782.54,1280.73
1381045,2017,663.76,2179.53,1528.96
1381045,2018,545.75,2164.56,1521.92
1381045,2019,788.48,1821.84,1317.79
1381045,2020,407.14,2225.55,1550.97
1381045,2021,483.01,2184.17,1529.19
1381045,2022,17.96,418.77,264.7
1381046,2016,437.40999999999997,1784.18,1285.21
1381046,2017,714.73,2168.02,1525.05
1381046,2018,668.3,2166.02,1527.73
1381046,2019,796.63,1813.2,1316.1
1381046,2020,472.32,2217.19,1549.91
1381046,2021,484.74,2183.07,1531.6
1381046,2022,21.970000000000002,410.71,260.28999999999996
1381049,2016,431.34999999999997,1804.8799999999999,1294.08
1381049,2017,651.39,2204.15,1542.9
1381049,2018,596.3,2195.8,1540.6
1381049,2019,780.5,1842.6000000000001,1328.2
1381049,2020,440.40000000000003,2248.5,1565.4
1381049,2021,474.8,2210.8,1543.3999999999999
1381049,2022,20.1,422.70000000000005,267
1381052,2016,444.3,1804.8,1294.17
1381052,2017,666.29,2203.69,1543.74
1381052,2018,614.2,2191.1,1538.1
1381052,2019,815.1,1840,1327.6
1381052,2020,417.09999999999997,2244.3,1562.9
1381052,2021,484.8,2208,1542.6
1381052,2022,20.099999999999998,420.70000000000005,266
1381057,2016,420.95,1786.8899999999999,1283.33
1381057,2017,660.9,2184.01,1531.5
1381057,2018,550.4,2169.9,1524.7
1381057,2019,781.4,1825.6,1319.7
1381057,2020,411.2,2230.3,1553.5
1381057,2021,482.8,2188,1531.7
1381057,2022,18.2,419.8,265.3
1381063,2016,516.33,1715.6100000000001,1244.96
1381063,2017,726.01,2095.98,1482.1
1381063,2018,554.3000000000001,2034,1449.8
1381063,2019,894.6999999999999,1741.6,1273.6
1381063,2020,412.3,2142.5,1505.1
1381063,2021,464.79999999999995,2106.8,1486.9
1381063,2022,22.6,389.09999999999997,247.2
1381064,2016,448.62,1791.87,1287.06
1381064,2017,666.73,2187.21,1533.81
1381064,2018,574.51,2163.98,1522.9
1381064,2019,834.84,1825.22,1320.62
1381064,2020,384.21,2223.14,1550.2
1381064,2021,491.75,2188.48,1532.06
1381064,2022,20.16,414.7,262.29999999999995
1381067,2016,431.65,1799.39,1292.46
1381067,2017,699.27,2188.29,1536.4
1381067,2018,652.8,2178.2,1532.6
1381067,2019,835.1,1832.4,1325.7
1381067,2020,429.3,2233.5,1557.3
1381067,2021,490.6,2197.4,1538.2
1381067,2022,19.9,414.8,263.1
1381069,2016,432.41999999999996,1803.19,1294.01
1381069,2017,675.6,2198.26,1541.15
1381069,2018,635.32,2188.2,1537.98
1381069,2019,809.41,1837.06,1326.82
1381069,2020,425.91,2241.79,1562.19
1381069,2021,473.92,2204.71,1541.69
1381069,2022,20.35,418.72,265.1
1381070,2016,420.64,1801.87,1293.6499999999999
1381070,2017,668.57,2195.69,1540.16
1381070,2018,636.7,2192.1,1541.2
1381070,2019,780.9,1835.4,1327.5
1381070,2020,445.1,2245.6,1564
1381070,2021,461,2204.5,1541.7
1381070,2022,20.3,418.6,264.7
1381074,2016,424.58,1781.64,1283.98
1381074,2017,692.8000000000001,2164.41,1522.75
1381074,2018,613.65,2171.03,1531.3
1381074,2019,790.23,1813.53,1317.1
1381074,2020,446.78,2221.28,1553.66
1381074,2021,466.63,2182.11,1531.69
1381074,2022,22.19,410.99,260.76
1381080,2016,450.99,1780.88,1283.6299999999999
1381080,2017,723.4200000000001,2163.64,1523.1
1381080,2018,674.2,2161.9,1525.8
1381080,2019,789.1,1808.8,1313.5
1381080,2020,487.4,2211.9,1547
1381080,2021,495.3,2179.1,1529.6
1381080,2022,22.1,409.8,259.79999999999995
1381081,2016,420.64,1801.87,1293.6499999999999
1381081,2017,668.57,2195.69,1540.16
1381081,2018,636.7,2192.1,1541.2
1381081,2019,780.9,1835.4,1327.5
1381081,2020,445.1,2245.6,1564
1381081,2021,461,2204.5,1541.7
1381081,2022,20.3,418.6,264.7
1381082,2016,516.33,1715.6100000000001,1244.96
1381082,2017,726.01,2095.98,1482.1
1381082,2018,554.3000000000001,2034,1449.8
1381082,2019,894.6999999999999,1741.6,1273.6
1381082,2020,412.3,2142.5,1505.1
1381082,2021,464.79999999999995,2106.8,1486.9
1381082,2022,22.6,389.09999999999997,247.2
1381086,2016,456.34000000000003,1808.1200000000001,1296.48
1381086,2017,676.87,2203.89,1543.57
1381086,2018,598.26,2176.93,1530.34
1381086,2019,878.4,1839.2,1327.4
1381086,2020,401.15999999999997,2232.97,1555.32
1381086,2021,527.55,2200.86,1537.96
1381086,2022,19.509999999999998,417,263.92
1381088,2016,428.02,1792.95,1289.48
1381088,2017,718.55,2180.43,1531.17
1381088,2018,690.6999999999999,2171.2,1529.6
1381088,2019,806.5,1824.5,1321.4
1381088,2020,464.8,2224.5,1553.3
1381088,2021,486.1,2191,1535.5
1381088,2022,21.400000000000002,411.3,261
1381089,2016,476.55,1801.66,1292.86
1381089,2017,679.68,2191.21,1536.66
1381089,2018,596.5,2151.4,1515.6
1381089,2019,911.7,1829.5,1322.4
1381089,2020,404.7,2212.5,1543
1381089,2021,551.4,2181.9,1527.7
1381089,2022,19.7,411.1,260.3
1381090,2016,449.45,1794.04,1290.25
1381090,2017,729.19,2182.81,1533.76
1381090,2018,694.4,2164,1525.6
1381090,2019,807.3,1818.2,1318.5
1381090,2020,477.20000000000005,2216,1547.4
1381090,2021,526.5,2184.6,1531.2
1381090,2022,20.3,409.9,260.2
1381092,2016,471.34000000000003,1785.18,1286.1299999999999
1381092,2017,736.0400000000001,2170.6,1527.6
1381092,2018,686.5999999999999,2155.4,1522.8
1381092,2019,783,1808.2,1312.1
1381092,2020,507.5,2207.7000000000003,1545.4
1381092,2021,530.7,2176.4,1529
1381092,2022,21.499999999999996,407.8,259
1381093,2016,442,1757.92,1267.44
1381093,2017,685.34,2145.16,1509.19
1381093,2018,502.09999999999997,2115.5,1495.3
1381093,2019,842,1788.1,1298
1381093,2020,392.7,2184.2,1527.8
1381093,2021,489.79999999999995,2149.8,1509
1381093,2022,21.9,406.59999999999997,256.7
1381095,2016,430.2,1792.28,1286.69
1381095,2017,662.02,2188.84,1533.52
1381095,2018,558.7,2175.4,1529.2
1381095,2019,779.1,1831.1,1322.8999999999999
1381095,2020,406.9,2234.3,1555.6
1381095,2021,482.8,2193.7,1534.7
1381095,2022,19.3,418.8,264.5
1381097,2016,511.15,1747.1100000000001,1262.68
1381097,2017,676.38,2131.81,1504.24
1381097,2018,506.5,2082.5,1476.4
1381097,2019,886.6,1770.5,1290.3
1381097,2020,420.7,2160.1,1515.1
1381097,2021,496.59999999999997,2132.4,1500.7
1381097,2022,23.9,396.4,252.3
1381098,2016,478.01,1798.43,1292.6399999999999
1381098,2017,738.6,2189.58,1536.91
1381098,2018,696.4,2162.8,1524.7
1381098,2019,808.7,1824.9,1321.3
1381098,2020,495.8,2218,1550.3
1381098,2021,559.9,2185.8,1532.3
1381098,2022,19.6,410,260.1
1381108,2016,431.65,1799.39,1292.46
1381108,2017,699.27,2188.29,1536.4
1381108,2018,652.8,2178.2,1532.6
1381108,2019,835.1,1832.4,1325.7
1381108,2020,429.3,2233.5,1557.3
1381108,2021,490.6,2197.4,1538.2
1381108,2022,19.9,414.8,263.1
1381114,2016,431.65,1799.39,1292.46
1381114,2017,699.27,2188.29,1536.4
1381114,2018,652.8,2178.2,1532.6
1381114,2019,835.1,1832.4,1325.7
1381114,2020,429.3,2233.5,1557.3
1381114,2021,490.6,2197.4,1538.2
1381114,2022,19.9,414.8,263.1
1381116,2016,414.67,1792.77,1289.53
1381116,2017,695.57,2180.56,1532.72
1381116,2018,663.3000000000001,2175.6,1532.3
1381116,2019,803.3,1825.3,1322.2
1381116,2020,447.59999999999997,2229.2,1556.9
1381116,2021,462.1,2193.9,1537.8
1381116,2022,21.7,413.7,262
1381122,2016,461,1795.8,1291.2
1381122,2017,733.02,2185.56,1535.01
1381122,2018,695.22,2163.52,1525.24
1381122,2019,807.86,1820.88,1319.62
1381122,2020,484.78000000000003,2216.8,1548.56
1381122,2021,540,2185.08,1531.64
1381122,2022,20.02,409.94,260.15999999999997
1381124,2016,411.43,1792.22,1289.01
1381124,2017,680.16,2180.69,1532.04
1381124,2018,610.7,2184.7,1537.2
1381124,2019,752,1828.2,1324.3
1381124,2020,439.5,2233.2,1558.3
1381124,2021,449.5,2191.2,1535.8
1381124,2022,20.9,415.5,263.8
1381125,2016,482.57,1781.52,1281.49
1381125,2017,658.92,2168.09,1523.55
1381125,2018,549.99,2128.86,1501.6
1381125,2019,903.75,1806.85,1308.85
1381125,2020,394.85,2195.08,1532.55
1381125,2021,510.29,2163.46,1517.3
1381125,2022,20.4,407.1,257.75
1381126,2016,444.66,1807.84,1296
1381126,2017,671.39,2206.68,1545.18
1381126,2018,612.82,2189.12,1537.14
1381126,2019,833.93,1842.58,1329.46
1381126,2020,406.35,2243.76,1562.66
1381126,2021,491.73,2209.62,1544.22
1381126,2022,19.8,420.03999999999996,265.34
1381128,2016,452.89,1814.92,1300.38
1381128,2017,679.38,2214.25,1549.54
1381128,2018,609.3,2187.8,1536.5
1381128,2019,866.5,1846.9,1331.6
1381128,2020,405.5,2243.4,1561
1381128,2021,528,2210.6,1543.6
1381128,2022,19.2,419.8,265.4
1381134,2016,442,1757.92,1267.44
1381134,2017,685.34,2145.16,1509.19
1381134,2018,502.09999999999997,2115.5,1495.3
1381134,2019,842,1788.1,1298
1381134,2020,392.7,2184.2,1527.8
1381134,2021,489.79999999999995,2149.8,1509
1381134,2022,21.9,406.59999999999997,256.7
1381135,2016,478.01,1798.43,1292.6399999999999
1381135,2017,738.6,2189.58,1536.91
1381135,2018,696.4,2162.8,1524.7
1381135,2019,808.7,1824.9,1321.3
1381135,2020,495.8,2218,1550.3
1381135,2021,559.9,2185.8,1532.3
1381135,2022,19.6,410,260.1
1381139,2016,476.76,1758.77,1268.79
1381139,2017,648.87,2144.01,1509.8
1381139,2018,501.09999999999997,2104.5,1488.9
1381139,2019,867.6999999999999,1785.6,1298.1
1381139,2020,384.4,2176.8,1524.3
1381139,2021,474.3,2145.7,1507.6
1381139,2022,21.9,402.5,255.6
1381150,2016,476.76,1758.77,1268.79
1381150,2017,648.87,2144.01,1509.8
1381150,2018,501.09999999999997,2104.5,1488.9
1381150,2019,867.6999999999999,1785.6,1298.1
1381150,2020,384.4,2176.8,1524.3
1381150,2021,474.3,2145.7,1507.6
1381150,2022,21.9,402.5,255.6
1381151,2016,452.89,1814.92,1300.38
1381151,2017,679.38,2214.25,1549.54
1381151,2018,609.3,2187.8,1536.5
1381151,2019,866.5,1846.9,1331.6
1381151,2020,405.5,2243.4,1561
1381151,2021,528,2210.6,1543.6
1381151,2022,19.2,419.8,265.4
1381153,2016,437.31,1764.19,1270.66
1381153,2017,698.01,2152.3,1513.52
1381153,2018,522.5,2131.7,1502.7
1381153,2019,836.4,1799.8,1305.6
1381153,2020,403.9,2198.5,1534
1381153,2021,510.2,2160.7,1515.2
1381153,2022,19.7,410.3,259.9
1381154,2016,442,1757.92,1267.44
1381154,2017,685.34,2145.16,1509.19
1381154,2018,502.09999999999997,2115.5,1495.3
1381154,2019,842,1788.1,1298
1381154,2020,392.7,2184.2,1527.8
1381154,2021,489.79999999999995,2149.8,1509
1381154,2022,21.9,406.59999999999997,256.7
1381155,2016,459.12,1816.74,1301.36
1381155,2017,687.25,2214,1548.85
1381155,2018,617.25,2185.44,1534.9
1381155,2019,866.5,1847.3,1331.96
1381155,2020,412.26,2240.56,1559.04
1381155,2021,543.66,2208.56,1542.6
1381155,2022,19.12,419.2,265.08
1381158,2016,424.55,1784.13,1281.78
1381158,2017,664.27,2180.8,1529.46
1381158,2018,548.0699999999999,2166.08,1523.17
1381158,2019,787.89,1823.39,1318.68
1381158,2020,405.87,2226.62,1551.53
1381158,2021,483.21999999999997,2185.7,1530.05
1381158,2022,18.31,418.44,264.46000000000004
1381161,2016,518.44,1709.38,1241.59
1381161,2017,730.67,2089.14,1477.3999999999999
1381161,2018,557.1,2015.8,1438.9
1381161,2019,909.1,1730.3,1267.6000000000001
1381161,2020,414.2,2124.9,1494.1
1381161,2021,480.4,2097.9,1480.7
1381161,2022,24.6,386.9,245.8
1381172,2016,473.90999999999997,1733.29,1254.33
1381172,2017,694.96,2115.98,1493.86
1381172,2018,499,2073.6,1470.8
1381172,2019,843.53,1761.2,1284.6
1381172,2020,398.84000000000003,2158.8,1513.6
1381172,2021,493.99,2122.8,1494.7
1381172,2022,22.34,398.1,252.45
1381173,2016,420.95,1786.8899999999999,1283.33
1381173,2017,660.9,2184.01,1531.5
1381173,2018,550.4,2169.9,1524.7
1381173,2019,781.4,1825.6,1319.7
1381173,2020,411.2,2230.3,1553.5
1381173,2021,482.8,2188,1531.7
1381173,2022,18.2,419.8,265.3
1381174,2016,503.71000000000004,1766.69,1273.8
1381174,2017,651.6,2148.54,1512.35
1381174,2018,518.1,2104.3,1489.2
1381174,2019,895.4,1790.5,1301
1381174,2020,396.7,2178.7,1525.1
1381174,2021,495.9,2147.8,1508.9
1381174,2022,21.599999999999998,401,254.8
1381178,2016,430.2,1792.28,1286.69
1381178,2017,662.02,2188.84,1533.52
1381178,2018,558.7,2175.4,1529.2
1381178,2019,779.1,1831.1,1322.8999999999999
1381178,2020,406.9,2234.3,1555.6
1381178,2021,482.8,2193.7,1534.7
1381178,2022,19.3,418.8,264.5
1381181,2016,480.33,1743.31,1260.26
1381181,2017,675.58,2128.1,1500.44
1381181,2018,488,2081.6,1476.3
1381181,2019,853.4,1769.3,1288.6000000000001
1381181,2020,402.6,2161.2,1515.9
1381181,2021,480.79999999999995,2130.5,1498.8
1381181,2022,23.8,398.9,253.3
1381182,2016,506.86,1729.86,1253.18
1381182,2017,712.96,2111.94,1491.31
1381182,2018,510.7,2049.7,1457.9
1381182,2019,892.5,1753.8,1280.9
1381182,2020,439.3,2147.3,1508.3
1381182,2021,492.2,2116.2,1492
1381182,2022,26.400000000000002,393.09999999999997,249.4
1381188,2016,421.41,1802.73,1293.95
1381188,2017,664.48,2199.51,1542.02
1381188,2018,625.3,2199.4,1544.9
1381188,2019,760.3,1843.1,1331
1381188,2020,460.6,2249.5,1566.2
1381188,2021,465.3,2204.3,1541.8
1381188,2022,20,421.5,266
1381195,2016,414.67,1792.77,1289.53
1381195,2017,695.57,2180.56,1532.72
1381195,2018,663.3000000000001,2175.6,1532.3
1381195,2019,803.3,1825.3,1322.2
1381195,2020,447.59999999999997,2229.2,1556.9
1381195,2021,462.1,2193.9,1537.8
1381195,2022,21.7,413.7,262
1381198,2016,498.32,1803.43,1295.75
1381198,2017,752.94,2192.93,1539.28
1381198,2018,679.5,2167.8,1527.4
1381198,2019,811.9,1829.1,1325.3
1381198,2020,500.7,2217.5,1549.2
1381198,2021,576.4,2187.1,1534
1381198,2022,20.1,409.7,259.9
1381199,2016,503.71000000000004,1766.69,1273.8
1381199,2017,651.6,2148.54,1512.35
1381199,2018,518.1,2104.3,1489.2
1381199,2019,895.4,1790.5,1301
1381199,2020,396.7,2178.7,1525.1
1381199,2021,495.9,2147.8,1508.9
1381199,2022,21.599999999999998,401,254.8
1381202,2016,451.73,1793.64,1288.26
1381202,2017,665.83,2188.84,1535.3
1381202,2018,575.7,2164.1,1522.9
1381202,2019,854.7,1826.9,1322.1
1381202,2020,380.7,2222.3,1549.8
1381202,2021,496.7,2189.2,1532.1
1381202,2022,20.2,414.5,262.1
1381207,2016,431.34999999999997,1804.8799999999999,1294.08
1381207,2017,651.39,2204.15,1542.9
1381207,2018,596.3,2195.8,1540.6
1381207,2019,780.5,1842.6000000000001,1328.2
1381207,2020,440.40000000000003,2248.5,1565.4
1381207,2021,474.8,2210.8,1543.3999999999999
1381207,2022,20.1,422.70000000000005,267
1381212,2016,486.36,1725.99,1250.38
1381212,2017,709.2,2106.77,1488.83
1381212,2018,516.8000000000001,2061.5,1463.6
1381212,2019,853.4,1752.8,1280.8999999999999
1381212,2020,406.4,2152,1510.2
1381212,2021,496,2115.1,1490.5
1381212,2022,21.9,395.9,251.3
1381214,2016,445.57,1775.3500000000001,1277.34
1381214,2017,667.81,2166.41,1521.88
1381214,2018,529.72,2139.23,1508.31
1381214,2019,842.52,1806.8,1308.77
1381214,2020,381.77,2202.02,1538.07
1381214,2021,480.22,2169.61,1520.43
1381214,2022,21.02,409.84999999999997,259.14
1381216,2016,534.98,1728.6,1252.54
1381216,2017,696.83,2111.29,1491.45
1381216,2018,512.4,2041.6,1454.3
1381216,2019,904.5,1751.1,1279
1381216,2020,449.90000000000003,2141.3,1504.6
1381216,2021,508,2114.1,1490.9
1381216,2022,26.2,390.7,248.10000000000002
1381222,2016,450.2,1756.32,1266.73
1381222,2017,668.45,2143.91,1508.81
1381222,2018,490.14,2112.7,1492.71
1381222,2019,847.19,1785.23,1296.81
1381222,2020,383.25,2181.12,1525.77
1381222,2021,476.74,2146.44,1507.53
1381222,2022,22.380000000000003,404.57,256.49
1381223,2016,421.41,1802.73,1293.95
1381223,2017,664.48,2199.51,1542.02
1381223,2018,625.3,2199.4,1544.9
1381223,2019,760.3,1843.1,1331
1381223,2020,460.6,2249.5,1566.2
1381223,2021,465.3,2204.3,1541.8
1381223,2022,20,421.5,266
1381225,2016,410.88,1789.8600000000001,1287.74
1381225,2017,679.59,2176.54,1529.62
1381225,2018,633.1,2179.2,1534.9
1381225,2019,781.4,1824.2,1321.8
1381225,2020,440.1,2232.9,1558.8999999999999
1381225,2021,452.6,2190.9,1535.8
1381225,2022,21.2,415.2,262.6
1381227,2016,496.13,1745.22,1261.41
1381227,2017,675.96,2130,1502.31
1381227,2018,497.49,2082.05,1476.35
1381227,2019,870.46,1769.9,1289.45
1381227,2020,411.9,2160.65,1515.5
1381227,2021,488.92,2131.44,1499.75
1381227,2022,23.85,397.65000000000003,252.8
1381228,2016,428.02,1792.95,1289.48
1381228,2017,718.55,2180.43,1531.17
1381228,2018,690.6999999999999,2171.2,1529.6
1381228,2019,806.5,1824.5,1321.4
1381228,2020,464.8,2224.5,1553.3
1381228,2021,486.1,2191,1535.5
1381228,2022,21.400000000000002,411.3,261
1381232,2016,534.98,1728.6,1252.54
1381232,2017,696.83,2111.29,1491.45
1381232,2018,512.4,2041.6,1454.3
1381232,2019,904.5,1751.1,1279
1381232,2020,449.90000000000003,2141.3,1504.6
1381232,2021,508,2114.1,1490.9
1381232,2022,26.2,390.7,248.10000000000002
1381237,2016,449.45,1794.04,1290.25
1381237,2017,729.19,2182.81,1533.76
1381237,2018,694.4,2164,1525.6
1381237,2019,807.3,1818.2,1318.5
1381237,2020,477.20000000000005,2216,1547.4
1381237,2021,526.5,2184.6,1531.2
1381237,2022,20.3,409.9,260.2
1381239,2016,454.66,1791.84,1289.17
1381239,2017,730.8199999999999,2179.98,1532.44
1381239,2018,692.53,2162.08,1525.04
1381239,2019,801.51,1815.99,1317.19
1381239,2020,484.38,2214.15,1546.97
1381239,2021,527.51,2182.75,1530.75
1381239,2022,20.59,409.47,259.96
1381240,2016,444.3,1804.8,1294.17
1381240,2017,666.29,2203.69,1543.74
1381240,2018,614.2,2191.1,1538.1
1381240,2019,815.1,1840,1327.6
1381240,2020,417.09999999999997,2244.3,1562.9
1381240,2021,484.8,2208,1542.6
1381240,2022,20.099999999999998,420.70000000000005,266
1381243,2016,560.6800000000001,1729.07,1253.3
1381243,2017,661.47,2114.96,1493.76
1381243,2018,532.8,2034.7,1450.1
1381243,2019,883.6999999999999,1748.7,1279.4
1381243,2020,456.1,2141.7,1505.4
1381243,2021,511.4,2119.2,1494.4
1381243,2022,25.5,390.7,248.1
1381246,2016,478.29,1801.96,1292.95
1381246,2017,680.14,2190.96,1536.54
1381246,2018,596.75,2150.66,1515.28
1381246,2019,909.62,1829.3400000000001,1322.38
1381246,2020,404.58,2211.65,1542.54
1381246,2021,551.31,2181.4,1527.35
1381246,2022,19.64,410.93,260.21000000000004
1381251,2016,468.57,1819.6100000000001,1302.97
1381251,2017,699.13,2213.57,1547.89
1381251,2018,629.2,2181.9,1532.5
1381251,2019,866.5,1847.9,1332.5
1381251,2020,422.5,2236.3,1556.1000000000001
1381251,2021,567.4,2205.5,1541.1
1381251,2022,19,418.29999999999995,264.6
1381255,2016,511.49,1712.83,1243.3
1381255,2017,707.63,2092.57,1480.9
1381255,2018,543.4,2040.3,1452.5
1381255,2019,872.2,1741.6,1272.3
1381255,2020,407,2142.5,1505.5
1381255,2021,460.5,2102,1482.6
1381255,2022,20.5,390.7,247.5
1381260,2016,426.48,1770.43,1273.79
1381260,2017,676.27,2164.93,1519.85
1381260,2018,530.46,2146.09,1511.24
1381260,2019,811.11,1808.6100000000001,1310.68
1381260,2020,393.65000000000003,2208.52,1540.93
1381260,2021,486.86,2170.91,1520.42
1381260,2022,17.88,414.55,262.32
1381261,2016,476.99,1757.83,1268.34
1381261,2017,650.54,2142.78,1509.01
1381261,2018,500.36,2102.84,1487.75
1381261,2019,866.8100000000001,1784.34,1297.23
1381261,2020,385.49,2175.52,1523.49
1381261,2021,474.7,2144.55,1506.8
1381261,2022,22.02,402.21,255.37
1381263,2016,542.39,1760.6299999999999,1271
1381263,2017,669.82,2142.6,1509.59
1381263,2018,514.17,2083.22,1477.6299999999999
1381263,2019,917.4399999999999,1782,1296.54
1381263,2020,418.21000000000004,2166.6,1518.42
1381263,2021,526.45,2139.5899999999997,1504.06
1381263,2022,22.03,397.63,252.60999999999999
1381266,2016,429.88,1802.84,1293.97
1381266,2017,677.56,2197.21,1540.7
1381266,2018,639.75,2187.66,1537.98
1381266,2019,808.19,1836.56,1326.7
1381266,2020,427.79,2241.2799999999997,1562.09
1381266,2021,471.59000000000003,2204.01,1541.57
1381266,2022,20.400000000000002,418.35,264.95
1381267,2016,428.21,1791.1599999999999,1286
1381267,2017,661.75,2187.86,1533.12
1381267,2018,556.9399999999999,2174.3,1528.3
1381267,2019,779.55,1830,1322.26
1381267,2020,407.82,2233.5,1555.18
1381267,2021,482.78,2192.56,1534.1
1381267,2022,19.07,419,264.65999999999997
1381269,2016,424.55,1768.9,1272.66
1381269,2017,672.56,2164.49,1519.51
