WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
7,2017,sims,1,0,354674.04,0,0,1,373645.56,38519,81784.3,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
7,2017,ssebop,1,0,354674.04,0,0,1,398218.08,65169.6,106356.8,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
7,2018,disalexi,1,0,354674.04,0,0,1,273478.51,NA,15063,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
7,2018,eemetric,1,0,354674.04,0,0,1,334241.27,NA,75825.8,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
7,2018,ensemble,1,0,354674.04,0,0,1,311483.61,NA,53068.1,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
7,2018,geesebal,1,0,354674.04,0,0,1,283587.08,NA,25171.6,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
7,2018,ptjpl,1,0,354674.04,0,0,1,279221.4,NA,20805.9,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
7,2018,sims,1,0,354674.04,0,0,1,353256.76,NA,94841.3,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
7,2018,ssebop,1,0,354674.04,0,0,1,399232.45,NA,140816.9,24,354674.0424027251,1.00000000677446,49329.95073112139,323748.51
8,2016,disalexi,4,0,989470.29,0,0,1,591480.8,44253.6,69396.3,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
8,2016,eemetric,4,0,989470.29,0,0,1,898061.29,95264.9,367982.3,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
8,2016,ensemble,4,0,989470.29,0,0,1,788822.31,51835.3,258743.3,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
