WR_GROUP,Year,WaterUse_m3,Irrigation_m3,IrrArea_m2
18005,2016,229427.62508952,229427.62508952,493716.4808
18129,2016,192423.16942992,192423.16942992,477529.0552
18146,2016,NA,NA,NA
18149,2016,101145.51213624,101145.51213624,485622.76800000004
18168,2016,26054.75897400254,0,0
18169,2016,NA,NA,NA
18183,2016,NA,NA,NA
18187,2016,160352.6411916,160352.6411916,489669.62440000003
18191,2016,NA,NA,NA
18237,2016,NA,NA,NA
18256,2016,NA,NA,NA
18304,2016,226960.66137888,226960.66137888,493716.4808
18312,2016,64014.80525495078,0,0
18315,2016,157804.1850277176,157804.1850277176,809371.28
18326,2016,56740.16534472,56740.16534472,222577.102
18337,2016,162819.60490224,162819.60490224,485622.76800000004
18407,2016,NA,NA,NA
18475,2016,155418.71377032,155418.71377032,477529.0552
18478,2016,688282.87526856,688282.87526856,1910116.2208
18505,2016,162819.60490224,162819.60490224,493716.4808
18575,2016,257797.70776188,257797.70776188,748668.434
18582,2016,161586.12304692,161586.12304692,485622.76800000004
18608,2016,180088.35087672,180088.35087672,485622.76800000004
18660,2016,157885.67748096,157885.67748096,497763.3372
18763,2016,128282.11295328,128282.11295328,477529.0552
18797,2016,394714.1937024,394714.1937024,971245.5360000001
18836,2016,NA,NA,NA
18837,2016,NA,NA,NA
18838,2016,NA,NA,NA
18844,2016,NA,NA,NA
18915,2016,161836.03247977883,161836.03247977883,509903.90640000004
18986,2016,NA,NA,NA
18996,2016,141623.42084235273,141623.42084235273,485622.76800000004
19020,2016,160352.6411916,160352.6411916,971245.5360000001
19034,2016,240528.9617874,240528.9617874,930776.9720000001
19035,2016,0,0,0
19083,2016,NA,NA,NA
19084,2016,NA,NA,NA
19087,2016,80176.3205958,80176.3205958,461341.6296
19121,2016,NA,NA,NA
19123,2016,160497.8876348781,160497.8876348781,497763.3372
19157,2016,NA,NA,NA
19201,2016,NA,NA,NA
19277,2016,NA,NA,NA
19289,2016,807930.6152346,807930.6152346,1893928.7952
19291,2016,97445.06657028,97445.06657028,538231.9012
19299,2016,358943.21989812003,358943.21989812003,870074.126
19310,2016,124581.66738732,124581.66738732,485622.76800000004
19336,2016,144158.13594318862,144158.13594318862,1011714.1
19469,2016,209691.9154044,209691.9154044,971245.5360000001
19518,2016,135683.0040852,135683.0040852,493716.4808
19541,2016,257797.70776188,257797.70776188,971245.5360000001
19612,2016,139383.44965116002,139383.44965116002,331842.2248
19713,2016,NA,NA,NA
19857,2016,197357.0968512,197357.0968512,485622.76800000004
19858,2016,185022.278298,185022.278298,485622.76800000004
19876,2016,249163.33477464,249163.33477464,979339.2488000001
19906,2016,177621.38716608,177621.38716608,485622.76800000004
19980,2016,192423.16942992,192423.16942992,485622.76800000004
20136,2016,186255.76015332,186255.76015332,485622.76800000004
20156,2016,NA,NA,NA
20231,2016,NA,NA,NA
20343,2016,201057.54241716,201057.54241716,485622.76800000004
20344,2016,129515.5948086,129515.5948086,501810.1936
20369,2016,85110.24801708,85110.24801708,485622.76800000004
20414,2016,161586.12304692,161586.12304692,485622.76800000004
20433,2016,NA,NA,NA
20449,2016,176387.90531076,176387.90531076,489669.62440000003
20501,2016,NA,NA,NA
20502,2016,NA,NA,NA
20595,2016,NA,NA,NA
20626,2016,191189.68757460002,191189.68757460002,461341.6296
20632,2016,NA,NA,NA
20684,2016,198692.74332100124,198692.74332100124,809371.28
20724,2016,NA,NA,NA
20763,2016,222026.7339576,222026.7339576,485622.76800000004
20785,2016,218326.28839164,218326.28839164,489669.62440000003
20794,2016,NA,NA,NA
20795,2016,NA,NA,NA
20796,2016,NA,NA,NA
20810,2016,224493.69766824,224493.69766824,493716.4808
20812,2016,393480.71184708003,393480.71184708003,938870.6848
20813,2016,199824.06056184001,199824.06056184001,971245.5360000001
20814,2016,NA,NA,NA
20827,2016,40704.90122556,40704.90122556,481575.9116
20908,2016,0,0,0
20977,2016,NA,NA,NA
21021,2016,NA,NA,NA
21022,2016,NA,NA,NA
21031,2016,NA,NA,NA
21246,2016,138149.96779584,138149.96779584,465388.48600000003
21259,2016,139145.10845209454,139145.10845209454,242811.38400000002
21422,2016,202291.02427248,202291.02427248,493716.4808
21445,2016,NA,NA,NA
21485,2016,99788.50834475608,99788.50834475608,485622.76800000004
21486,2016,116959.91611119716,116959.91611119716,485622.76800000004
21498,2016,NA,NA,NA
21562,2016,319471.80052788,319471.80052788,991479.8180000001
21563,2016,NA,NA,NA
21564,2016,128104.18322120167,128104.18322120167,485622.76800000004
21579,2016,NA,NA,NA
21598,2016,NA,NA,NA
21605,2016,NA,NA,NA
21627,2016,93744.62100432,93744.62100432,303514.23
21721,2016,NA,NA,NA
21784,2016,220521.3493977136,220521.3493977136,493716.4808
21854,2016,32612.88004739564,32612.88004739564,1044088.9512
21897,2016,NA,NA,NA
21898,2016,NA,NA,NA
21899,2016,207224.95169376,207224.95169376,505857.05
21932,2016,NA,NA,NA
21943,2016,NA,NA,NA
21983,2016,110093.17000469302,110093.17000469302,505857.05
21994,2016,NA,NA,NA
22015,2016,192507.37224160298,192507.37224160298,728434.152
22057,2016,27270.521293200858,27270.521293200858,404685.64
22191,2016,170220.49603416,170220.49603416,505857.05
22259,2016,NA,NA,NA
22315,2016,325639.20980448,325639.20980448,995526.6744
22342,2016,120662.05375847443,120662.05375847443,485622.76800000004
22367,2016,NA,NA,NA
22384,2016,151718.26820436,151718.26820436,485622.76800000004
22385,2016,NA,NA,NA
22432,2016,NA,NA,NA
22449,2016,207224.95169376,207224.95169376,509903.90640000004
22452,2016,103612.47584688,103612.47584688,505857.05
22690,2016,63413.30252268877,0,0
22703,2016,NA,NA,NA
22707,2016,NA,NA,NA
22756,2016,87577.21172772,87577.21172772,485622.76800000004
22783,2016,NA,NA,NA
22828,2016,167753.53232352,167753.53232352,485622.76800000004
22913,2016,149251.30449372,149251.30449372,477529.0552
22914,2016,101145.51213624,101145.51213624,465388.48600000003
22917,2016,NA,NA,NA
22934,2016,266432.08074912,266432.08074912,501810.1936
23310,2016,17827.04195918996,0,0
23311,2016,9306.068703544523,0,0
23321,2016,186255.76015332,186255.76015332,485622.76800000004
23369,2016,0,0,0
23819,2016,207289.42491299156,207289.42491299156,505857.05
24370,2016,155119.56742091916,155119.56742091916,396591.92720000003
24379,2016,120224.08103271785,120224.08103271785,485622.76800000004
24395,2016,251119.6306149648,251119.6306149648,497763.3372
24396,2016,215859.324681,215859.324681,485622.76800000004
24431,2016,241235.5287634247,241235.5287634247,501810.1936
24503,2016,NA,NA,NA
24544,2016,4163.201415619209,0,0
24612,2016,NA,NA,NA
24619,2016,NA,NA,NA
24695,2016,972.0950386715886,0,0
24721,2016,187489.24200864,187489.24200864,485622.76800000004
24733,2016,134449.52222988,134449.52222988,485622.76800000004
24742,2016,NA,NA,NA
24783,2016,0,0,0
24800,2016,66936.011412828,66936.011412828,416826.20920000004
24807,2016,160525.1426359619,160525.1426359619,485622.76800000004
24809,2016,NA,NA,NA
24966,2016,38.853518212325504,0,0
25016,2016,NA,NA,NA
25159,2016,0,0,0
25584,2016,96.83096218543326,0,0
25853,2016,13293.24823716125,0,0
25991,2016,22516.89327492683,0,0
26037,2016,28370.08267236,28370.08267236,485622.76800000004
26167,2016,0,0,0
26339,2016,32514.837751828734,0,0
26342,2016,NA,NA,NA
26539,2016,NA,NA,NA
26567,2016,NA,NA,NA
26662,2016,9091.814111687783,0,0
26853,2016,NA,NA,NA
26941,2016,107312.92141284,107312.92141284,647497.024
26990,2016,NA,NA,NA
27111,2016,30837.046383,30837.046383,64749.7024
27373,2016,171453.97788948,171453.97788948,570606.7524
27506,2016,40704.90122556,40704.90122556,424919.922
27800,2016,4206.847271522191,0,0
27838,2016,133532.47093714774,133532.47093714774,558466.1832
28223,2016,11101.33669788,11101.33669788,40468.564
28346,2016,6401.215546317878,0,0
28410,2016,107312.92141284,107312.92141284,291373.6608
28472,2016,NA,NA,NA
29820,2016,75242.39317452,75242.39317452,323748.512
29944,2016,0,0,0
31066,2016,NA,NA,NA
31725,2016,NA,NA,NA
31787,2016,NA,NA,NA
31797,2016,NA,NA,NA
31997,2016,NA,NA,NA
32003,2016,NA,NA,NA
32043,2016,NA,NA,NA
32140,2016,NA,NA,NA
32161,2016,NA,NA,NA
32259,2016,NA,NA,NA
32365,2016,NA,NA,NA
32506,2016,NA,NA,NA
32556,2016,NA,NA,NA
32657,2016,NA,NA,NA
32666,2016,NA,NA,NA
32722,2016,NA,NA,NA
32767,2016,NA,NA,NA
32787,2016,NA,NA,NA
32811,2016,NA,NA,NA
32826,2016,NA,NA,NA
32870,2016,NA,NA,NA
32898,2016,NA,NA,NA
32921,2016,NA,NA,NA
32935,2016,NA,NA,NA
32944,2016,NA,NA,NA
32977,2016,NA,NA,NA
32991,2016,NA,NA,NA
33010,2016,NA,NA,NA
33017,2016,NA,NA,NA
33027,2016,NA,NA,NA
33032,2016,NA,NA,NA
33100,2016,NA,NA,NA
33116,2016,NA,NA,NA
33216,2016,NA,NA,NA
33275,2016,NA,NA,NA
33284,2016,NA,NA,NA
33292,2016,NA,NA,NA
33302,2016,NA,NA,NA
33325,2016,NA,NA,NA
33451,2016,NA,NA,NA
33466,2016,NA,NA,NA
33596,2016,NA,NA,NA
33615,2016,NA,NA,NA
33624,2016,NA,NA,NA
33645,2016,NA,NA,NA
33646,2016,NA,NA,NA
33717,2016,NA,NA,NA
33721,2016,NA,NA,NA
33722,2016,NA,NA,NA
33750,2016,NA,NA,NA
33773,2016,NA,NA,NA
33846,2016,NA,NA,NA
33864,2016,NA,NA,NA
33897,2016,NA,NA,NA
33921,2016,NA,NA,NA
34065,2016,NA,NA,NA
34083,2016,NA,NA,NA
34131,2016,NA,NA,NA
34330,2016,NA,NA,NA
34477,2016,NA,NA,NA
34502,2016,NA,NA,NA
34640,2016,NA,NA,NA
34719,2016,NA,NA,NA
35123,2016,NA,NA,NA
35240,2016,NA,NA,NA
35315,2016,NA,NA,NA
35327,2016,NA,NA,NA
35425,2016,NA,NA,NA
35444,2016,NA,NA,NA
35615,2016,NA,NA,NA
35652,2016,NA,NA,NA
35679,2016,NA,NA,NA
35684,2016,NA,NA,NA
36573,2016,NA,NA,NA
36809,2016,NA,NA,NA
37012,2016,NA,NA,NA
37120,2016,NA,NA,NA
37206,2016,NA,NA,NA
37209,2016,NA,NA,NA
37254,2016,NA,NA,NA
37382,2016,NA,NA,NA
37483,2016,NA,NA,NA
37666,2016,NA,NA,NA
37730,2016,NA,NA,NA
37740,2016,NA,NA,NA
37761,2016,NA,NA,NA
37807,2016,NA,NA,NA
37851,2016,NA,NA,NA
37931,2016,NA,NA,NA
38176,2016,NA,NA,NA
38272,2016,NA,NA,NA
38305,2016,NA,NA,NA
38316,2016,NA,NA,NA
38320,2016,NA,NA,NA
38381,2016,NA,NA,NA
38382,2016,NA,NA,NA
38398,2016,NA,NA,NA
38399,2016,NA,NA,NA
38415,2016,NA,NA,NA
38430,2016,NA,NA,NA
38431,2016,NA,NA,NA
38442,2016,NA,NA,NA
38446,2016,NA,NA,NA
38464,2016,NA,NA,NA
38466,2016,NA,NA,NA
38472,2016,NA,NA,NA
38480,2016,NA,NA,NA
38500,2016,NA,NA,NA
38507,2016,NA,NA,NA
38512,2016,NA,NA,NA
38531,2016,NA,NA,NA
38538,2016,NA,NA,NA
38564,2016,NA,NA,NA
38582,2016,NA,NA,NA
38592,2016,NA,NA,NA
38621,2016,NA,NA,NA
38639,2016,NA,NA,NA
38681,2016,NA,NA,NA
38682,2016,NA,NA,NA
38701,2016,NA,NA,NA
38702,2016,NA,NA,NA
38750,2016,NA,NA,NA
38789,2016,NA,NA,NA
38795,2016,NA,NA,NA
38819,2016,NA,NA,NA
38828,2016,NA,NA,NA
38855,2016,NA,NA,NA
38883,2016,NA,NA,NA
38890,2016,NA,NA,NA
38892,2016,NA,NA,NA
38908,2016,NA,NA,NA
38933,2016,NA,NA,NA
38936,2016,NA,NA,NA
38946,2016,NA,NA,NA
38961,2016,NA,NA,NA
38963,2016,NA,NA,NA
38983,2016,NA,NA,NA
38984,2016,NA,NA,NA
38995,2016,NA,NA,NA
38996,2016,NA,NA,NA
39028,2016,NA,NA,NA
39100,2016,NA,NA,NA
39133,2016,NA,NA,NA
39144,2016,NA,NA,NA
39152,2016,NA,NA,NA
39174,2016,NA,NA,NA
39266,2016,NA,NA,NA
39272,2016,NA,NA,NA
39407,2016,NA,NA,NA
39500,2016,NA,NA,NA
39521,2016,NA,NA,NA
39552,2016,NA,NA,NA
39565,2016,NA,NA,NA
39703,2016,NA,NA,NA
39779,2016,NA,NA,NA
39897,2016,NA,NA,NA
39984,2016,NA,NA,NA
40048,2016,NA,NA,NA
40079,2016,NA,NA,NA
40080,2016,NA,NA,NA
40227,2016,NA,NA,NA
40239,2016,NA,NA,NA
40255,2016,NA,NA,NA
40316,2016,NA,NA,NA
40333,2016,NA,NA,NA
40387,2016,NA,NA,NA
40669,2016,NA,NA,NA
40691,2016,NA,NA,NA
40706,2016,NA,NA,NA
40715,2016,NA,NA,NA
40716,2016,NA,NA,NA
40777,2016,NA,NA,NA
40809,2016,NA,NA,NA
40864,2016,NA,NA,NA
40877,2016,NA,NA,NA
40890,2016,NA,NA,NA
40910,2016,NA,NA,NA
40978,2016,NA,NA,NA
41106,2016,NA,NA,NA
41158,2016,NA,NA,NA
41166,2016,NA,NA,NA
41180,2016,NA,NA,NA
41198,2016,NA,NA,NA
41220,2016,NA,NA,NA
41223,2016,NA,NA,NA
41227,2016,NA,NA,NA
41231,2016,NA,NA,NA
41243,2016,NA,NA,NA
41251,2016,NA,NA,NA
41343,2016,NA,NA,NA
41381,2016,NA,NA,NA
41382,2016,NA,NA,NA
41386,2016,NA,NA,NA
41390,2016,NA,NA,NA
41401,2016,NA,NA,NA
41403,2016,NA,NA,NA
41405,2016,NA,NA,NA
41417,2016,NA,NA,NA
41438,2016,NA,NA,NA
41491,2016,NA,NA,NA
41520,2016,NA,NA,NA
41524,2016,NA,NA,NA
41540,2016,NA,NA,NA
41565,2016,NA,NA,NA
41572,2016,NA,NA,NA
41597,2016,NA,NA,NA
41660,2016,NA,NA,NA
41686,2016,NA,NA,NA
41710,2016,NA,NA,NA
41759,2016,NA,NA,NA
41790,2016,NA,NA,NA
41839,2016,NA,NA,NA
41892,2016,NA,NA,NA
42208,2016,NA,NA,NA
42375,2016,NA,NA,NA
42397,2016,NA,NA,NA
42478,2016,NA,NA,NA
42610,2016,NA,NA,NA
42611,2016,NA,NA,NA
42757,2016,NA,NA,NA
43821,2016,2146.013360372048,0,0
43926,2016,NA,NA,NA
43930,2016,NA,NA,NA
44649,2016,0,0,0
44652,2016,NA,NA,NA
230,2017,178854.8690214,178854.8690214,728434.152
723,2017,76475.87502984,76475.87502984,376357.6452
777,2017,168987.01417884,168987.01417884,550372.4704
912,2017,91277.65729368001,91277.65729368001,485622.76800000004
1937,2017,144317.37707244,144317.37707244,323748.512
2023,2017,186255.76015332,186255.76015332,849839.844
2126,2017,NA,NA,NA
2297,2017,165286.56861288002,165286.56861288002,971245.5360000001
2393,2017,241762.44364272,241762.44364272,789136.998
2420,2017,423084.27637476,423084.27637476,1991053.3488
2425,2017,155418.71377032,155418.71377032,728434.152
2460,2017,159119.15933628,159119.15933628,582747.3216
2500,2017,738855.63133668,738855.63133668,4002340.9796
2609,2017,25395.225801931807,25395.225801931807,283279.94800000003
2621,2017,393480.71184708003,393480.71184708003,2007240.7744
2700,2017,79041.50184440504,72874.09256780504,424919.922
2701,2017,108546.40326816001,108546.40326816001,485622.76800000004
2719,2017,4252.1587108247495,4252.1587108247495,157827.3996
2721,2017,383612.85700452,383612.85700452,1448774.5912000001
2752,2017,96211.58471496,96211.58471496,497763.3372
2770,2017,0,0,0
2772,2017,0,0,0
2786,2017,NA,NA,NA
2812,2017,NA,NA,NA
2862,2017,356476.25618748,356476.25618748,4046856.4
2963,2017,201656.37643056552,201656.37643056552,1671351.6932
2964,2017,86343.7298724,86343.7298724,437060.4912
3033,2017,265198.5988938,265198.5988938,1537805.432
3091,2017,NA,NA,NA
3092,2017,0,0,0
3094,2017,71541.94760856,71541.94760856,416826.20920000004
3122,2017,14801.78226384,14801.78226384,267092.5224
3157,2017,97445.06657028,97445.06657028,1294994.048
3180,2017,83876.76616176,83876.76616176,870074.126
3236,2017,173920.94160012002,173920.94160012002,809371.28
3251,2017,0,0,0
3299,2017,93744.62100432,93744.62100432,485622.76800000004
3343,2017,NA,NA,NA
3412,2017,131982.55851924,131982.55851924,505857.05
3424,2017,259031.1896172,259031.1896172,2193396.1688
3453,2017,16035.26411916,16035.26411916,275186.2352
3480,2017,NA,NA,NA
3520,2017,118261.34241297012,118261.34241297012,485622.76800000004
3647,2017,134449.52222988,134449.52222988,408732.4964
3657,2017,224493.69766824,224493.69766824,809371.28
3662,2017,306173.6198926063,306173.6198926063,2428113.84
3712,2017,225727.17952356001,225727.17952356001,1517571.1500000001
3751,2017,145245.826255209,145245.826255209,995526.6744
3769,2017,263965.11703848,263965.11703848,708199.87
3780,2017,0,0,0
3786,2017,245911.27561610148,245911.27561610148,971245.5360000001
3823,2017,101145.51213624,101145.51213624,161874.256
3947,2017,249163.33477464,249163.33477464,930776.9720000001
3969,2017,112246.84883412,112246.84883412,497763.3372
3988,2017,17268.74597448,17268.74597448,52609.133200000004
3989,2017,168987.01417884,168987.01417884,602981.6036
4024,2017,103612.47584688,103612.47584688,485622.76800000004
4062,2017,183788.79644268,183788.79644268,951011.2540000001
4065,2017,54494.89078456586,54494.89078456586,404685.64
4076,2017,130749.07666392,130749.07666392,356123.3632
4088,2017,139223.1069656151,139223.1069656151,364217.076
4140,2017,NA,NA,NA
4166,2017,476123.99615352,476123.99615352,2144833.892
4219,2017,357093.51003911876,357093.51003911876,1011714.1
4231,2017,51806.23792344,51806.23792344,485622.76800000004
4272,2017,118414.25811072,118414.25811072,586794.1780000001
4288,2017,210925.39725972,210925.39725972,809371.28
4310,2017,122114.70367668,122114.70367668,1181682.0688
4317,2017,138149.96779584,138149.96779584,505857.05
4335,2017,300969.57269808,300969.57269808,890308.408
4483,2017,201057.54241716,201057.54241716,1189775.7816
4573,2017,265198.5988938,265198.5988938,910542.6900000001
4583,2017,0,0,0
4593,2017,0,0,0
4605,2017,78942.83874048,78942.83874048,493716.4808
4618,2017,NA,NA,NA
4639,2017,94978.10285964,94978.10285964,485622.76800000004
