UID,Year,precip_mm,ETo_mm,ETr_mm
1084427,2016,594.39,1479.23,2081.3
1084427,2017,694.13,1478.28,2089.3
1084427,2018,675.45,1381.37,1921.73
1084427,2019,746.72,1307.82,1799.5900000000001
1084427,2020,411.17,1546.91,2212.83
1084427,2021,520.91,1500.24,2125.83
1084428,2016,570.89,1478.17,2079.73
1084428,2017,712.08,1476,2085.2
1084428,2018,667.15,1382.26,1925.29
1084428,2019,782.99,1306.84,1798.03
1084428,2020,390.15000000000003,1546.8,2213.32
1084428,2021,514.84,1497.42,2122.31
1084429,2016,582.9599999999999,1477.29,2077.07
1084429,2017,725.4,1469.7,2073.7000000000003
1084429,2018,642.2,1381,1918.3
1084429,2019,769.9,1305.9,1795.1
1084429,2020,413.2,1540.5,2201.3
1084429,2021,519.6,1494.3,2114.5
1084432,2016,609.48,1482.21,2086.77
1084432,2017,684.4,1487.6000000000001,2105.2
1084432,2018,642.7,1381.4,1920.5
1084432,2019,729.4,1305.6000000000001,1796
1084432,2020,396,1542.7,2206.7
1084432,2021,518,1502.2,2129.9
1084445,2016,582.14,1477.53,2077.8
1084445,2017,722.68,1471.49,2076.35
1084445,2018,645.97,1381.34,1919.69
1084445,2019,768.45,1306.68,1796.26
1084445,2020,410.90999999999997,1542.1299999999999,2203.98
1084445,2021,519.21,1495.29,2116.43
1084446,2016,608,1479.3700000000001,2080.0099999999998
1084446,2017,707.82,1479.14,2089.59
1084446,2018,659.28,1377.8,1913.64
1084446,2019,720.98,1302.63,1792.04
1084446,2020,402.7,1537.57,2195.81
1084446,2021,503.47,1497.07,2119.79
1084462,2016,565.03,1476.87,2077.66
1084462,2017,715.5,1473.8,2082.3
1084462,2018,666.6,1381.9,1924.4
1084462,2019,801.9,1304.8,1795.7
1084462,2020,383.8,1545.2,2210.8
1084462,2021,513.2,1495.9,2119.3
1084463,2016,571.57,1474.02,2071.85
1084463,2017,727.3000000000001,1466.8,2068.1
1084463,2018,632.8,1382.1,1919.4
1084463,2019,807.1,1304,1792.5
1084463,2020,403.8,1539.9,2202.1
1084463,2021,516.5,1490.2,2107.8
1084470,2016,598.9399999999999,1479,2080.98
1084470,2017,690.2,1478,2089.3
1084470,2018,677.8000000000001,1381,1920.4
1084470,2019,743.7,1307.3,1799.1
1084470,2020,414.8,1546.3,2211.7
1084470,2021,522,1500.4,2125.6
1084495,2016,578.79,1480.01,2082.82
1084495,2017,707.4,1479.3,2089.5
1084495,2018,667.8,1382.8,1926.6
1084495,2019,757.3000000000001,1309.9,1801.5
1084495,2020,398.8,1549.2,2217.1
1084495,2021,517.1,1499.7,2126.8
1084502,2016,564.68,1476.97,2076.33
1084502,2017,710.9,1471.9,2076.4
1084502,2018,654.8,1378.7,1917.1
1084502,2019,735.8,1305.5,1793.2
1084502,2020,420.9,1538.5,2198.8
1084502,2021,517.6999999999999,1494.9,2114.5
1084545,2016,622.64,1479.97,2081.92
1084545,2017,722.4100000000001,1485.8999999999999,2102.38
1084545,2018,656.79,1380.48,1919.36
1084545,2019,737.13,1306.96,1798.02
1084545,2020,390.71999999999997,1539.44,2199.92
1084545,2021,497.22,1503.02,2128.5
1084546,2016,607.85,1478.92,2079.36
1084546,2017,709.8,1478.2,2087.9
1084546,2018,660.7,1377.4,1912.9
1084546,2019,720.3000000000001,1302.3,1791.6
1084546,2020,403.2,1537,2194.6
1084546,2021,502.3,1496.5,2118.7
1084619,2016,578.79,1480.01,2082.82
1084619,2017,707.4,1479.3,2089.5
1084619,2018,667.8,1382.8,1926.6
1084619,2019,757.3000000000001,1309.9,1801.5
1084619,2020,398.8,1549.2,2217.1
1084619,2021,517.1,1499.7,2126.8
1084620,2016,598.9399999999999,1479,2080.98
1084620,2017,690.2,1478,2089.3
1084620,2018,677.8000000000001,1381,1920.4
1084620,2019,743.7,1307.3,1799.1
1084620,2020,414.8,1546.3,2211.7
1084620,2021,522,1500.4,2125.6
1084621,2016,588.97,1479.43,2081.75
1084621,2017,698.75,1478.65,2089.4
1084621,2018,672.8,1381.8999999999999,1923.5
1084621,2019,750.45,1308.6,1800.3
1084621,2020,406.85,1547.75,2214.4
1084621,2021,519.54,1500.05,2126.2
1084631,2016,614.61,1479.55,2082.27
1084631,2017,681.5,1480.6,2094.3
1084631,2018,675.1,1380.8,1920.3999999999999
1084631,2019,739,1306,1795.5
1084631,2020,416.4,1543.7,2208.4
1084631,2021,524.5,1500.8,2126.1
1084647,2016,571.57,1474.02,2071.85
1084647,2017,727.3000000000001,1466.8,2068.1
1084647,2018,632.8,1382.1,1919.4
1084647,2019,807.1,1304,1792.5
1084647,2020,403.8,1539.9,2202.1
1084647,2021,516.5,1490.2,2107.8
1084648,2016,560.91,1475.28,2075.07
1084648,2017,722.21,1471.99,2079.09
1084648,2018,671.24,1382.54,1924.78
1084648,2019,806.96,1304.68,1796.09
1084648,2020,378.45,1545.31,2211.44
1084648,2021,510.84,1495.37,2118.17
1084714,2016,582.85,1477.2,2077
1084714,2017,725.43,1469.7,2073.7000000000003
1084714,2018,642.11,1381,1918.3
1084714,2019,770.39,1305.9,1795.1
1084714,2020,413.06,1540.5,2201.3
1084714,2021,519.5500000000001,1494.3,2114.5
1084715,2016,609.48,1482.21,2086.77
1084715,2017,684.4,1487.6000000000001,2105.2
1084715,2018,642.7,1381.4,1920.5
1084715,2019,729.4,1305.6000000000001,1796
1084715,2020,396,1542.7,2206.7
1084715,2021,518,1502.2,2129.9
1084716,2016,609.48,1482.21,2086.77
1084716,2017,684.4,1487.6000000000001,2105.2
1084716,2018,642.7,1381.4,1920.5
1084716,2019,729.4,1305.6000000000001,1796
1084716,2020,396,1542.7,2206.7
1084716,2021,518,1502.2,2129.9
1084886,2016,565.03,1476.87,2077.66
1084886,2017,715.5,1473.8,2082.3
1084886,2018,666.6,1381.9,1924.4
1084886,2019,801.9,1304.8,1795.7
1084886,2020,383.8,1545.2,2210.8
1084886,2021,513.2,1495.9,2119.3
1084888,2016,578.79,1480.01,2082.82
1084888,2017,707.4,1479.3,2089.5
1084888,2018,667.8,1382.8,1926.6
1084888,2019,757.3000000000001,1309.9,1801.5
1084888,2020,398.8,1549.2,2217.1
1084888,2021,517.1,1499.7,2126.8
1084889,2016,582.9599999999999,1477.29,2077.07
1084889,2017,725.4,1469.7,2073.7000000000003
1084889,2018,642.2,1381,1918.3
1084889,2019,769.9,1305.9,1795.1
1084889,2020,413.2,1540.5,2201.3
1084889,2021,519.6,1494.3,2114.5
1084890,2016,609.74,1479.21,2079.87
1084890,2017,711.06,1479.02,2089.7799999999997
1084890,2018,659.85,1377.74,1913.68
1084890,2019,722.64,1302.78,1792.3
1084890,2020,401.47,1537.21,2195.24
1084890,2021,501.91,1497.23,2120.01
1084891,2016,624.02,1479.37,2080.7
1084891,2017,723.72,1484.1399999999999,2099.42
1084891,2018,662.36,1380.28,1918.48
1084891,2019,733.34,1306.62,1797.54
1084891,2020,393.24,1538.6200000000001,2198.11
1084891,2021,494.42,1502.08,2126.53
1084901,2016,598.9399999999999,1479,2080.98
1084901,2017,690.2,1478,2089.3
1084901,2018,677.8000000000001,1381,1920.4
1084901,2019,743.7,1307.3,1799.1
1084901,2020,414.8,1546.3,2211.7
1084901,2021,522,1500.4,2125.6
1084902,2016,582.9599999999999,1477.29,2077.07
1084902,2017,725.4,1469.7,2073.7000000000003
1084902,2018,642.2,1381,1918.3
1084902,2019,769.9,1305.9,1795.1
1084902,2020,413.2,1540.5,2201.3
1084902,2021,519.6,1494.3,2114.5
1084903,2016,582.9599999999999,1477.29,2077.07
1084903,2017,725.4,1469.7,2073.7000000000003
1084903,2018,642.2,1381,1918.3
1084903,2019,769.9,1305.9,1795.1
1084903,2020,413.2,1540.5,2201.3
1084903,2021,519.6,1494.3,2114.5
1084914,2016,565.03,1476.87,2077.66
1084914,2017,715.5,1473.8,2082.3
1084914,2018,666.6,1381.9,1924.4
1084914,2019,801.9,1304.8,1795.7
1084914,2020,383.8,1545.2,2210.8
1084914,2021,513.2,1495.9,2119.3
1084917,2016,598.9399999999999,1479,2080.98
1084917,2017,690.2,1478,2089.3
1084917,2018,677.8000000000001,1381,1920.4
1084917,2019,743.7,1307.3,1799.1
1084917,2020,414.8,1546.3,2211.7
1084917,2021,522,1500.4,2125.6
1084958,2016,607.85,1478.92,2079.36
1084958,2017,709.8,1478.2,2087.9
1084958,2018,660.7,1377.4,1912.9
1084958,2019,720.3000000000001,1302.3,1791.6
1084958,2020,403.2,1537,2194.6
1084958,2021,502.3,1496.5,2118.7
1085000,2016,578.79,1480.01,2082.82
1085000,2017,707.4,1479.3,2089.5
1085000,2018,667.8,1382.8,1926.6
1085000,2019,757.3000000000001,1309.9,1801.5
1085000,2020,398.8,1549.2,2217.1
1085000,2021,517.1,1499.7,2126.8
1085001,2016,598.9399999999999,1479,2080.98
1085001,2017,690.2,1478,2089.3
1085001,2018,677.8000000000001,1381,1920.4
1085001,2019,743.7,1307.3,1799.1
1085001,2020,414.8,1546.3,2211.7
1085001,2021,522,1500.4,2125.6
1085002,2016,578.79,1480.01,2082.82
1085002,2017,707.4,1479.3,2089.5
1085002,2018,667.8,1382.8,1926.6
1085002,2019,757.3000000000001,1309.9,1801.5
1085002,2020,398.8,1549.2,2217.1
1085002,2021,517.1,1499.7,2126.8
1085008,2016,614.61,1479.55,2082.27
1085008,2017,681.5,1480.6,2094.3
1085008,2018,675.1,1380.8,1920.3999999999999
1085008,2019,739,1306,1795.5
1085008,2020,416.4,1543.7,2208.4
1085008,2021,524.5,1500.8,2126.1
1085014,2016,571.57,1474.02,2071.85
1085014,2017,727.3000000000001,1466.8,2068.1
1085014,2018,632.8,1382.1,1919.4
1085014,2019,807.1,1304,1792.5
1085014,2020,403.8,1539.9,2202.1
1085014,2021,516.5,1490.2,2107.8
1085254,2016,565.03,1476.87,2077.66
1085254,2017,715.5,1473.8,2082.3
1085254,2018,666.6,1381.9,1924.4
1085254,2019,801.9,1304.8,1795.7
1085254,2020,383.8,1545.2,2210.8
1085254,2021,513.2,1495.9,2119.3
1085255,2016,578.79,1480.01,2082.82
1085255,2017,707.4,1479.3,2089.5
1085255,2018,667.8,1382.8,1926.6
1085255,2019,757.3000000000001,1309.9,1801.5
1085255,2020,398.8,1549.2,2217.1
1085255,2021,517.1,1499.7,2126.8
1085256,2016,582.9599999999999,1477.29,2077.07
1085256,2017,725.4,1469.7,2073.7000000000003
1085256,2018,642.2,1381,1918.3
1085256,2019,769.9,1305.9,1795.1
1085256,2020,413.2,1540.5,2201.3
1085256,2021,519.6,1494.3,2114.5
1085257,2016,582.9599999999999,1477.29,2077.07
1085257,2017,725.4,1469.7,2073.7000000000003
1085257,2018,642.2,1381,1918.3
1085257,2019,769.9,1305.9,1795.1
1085257,2020,413.2,1540.5,2201.3
1085257,2021,519.6,1494.3,2114.5
1085258,2016,579.95,1479.24,2081.22
1085258,2017,712.42,1476.42,2084.77
1085258,2018,660.68,1382.26,1924.13
1085258,2019,760.78,1308.7,1799.58
1085258,2020,402.81,1546.59,2212.41
1085258,2021,517.83,1498.08,2123.14
1085259,2016,579.88,1479.32,2081.37
1085259,2017,712.1899999999999,1476.45,2085.04
1085259,2018,661.09,1382.27,1924.31
1085259,2019,760.63,1308.7,1799.62
1085259,2020,402.62,1546.6399999999999,2212.67
1085259,2021,517.77,1498.1,2123.31
1085260,2016,582.64,1477.43,2077.5099999999998
1085260,2017,724.05,1470.63,2075
1085260,2018,644.03,1381.17,1918.93
1085260,2019,768.97,1306.3,1795.7
1085260,2020,412.15,1541.32,2202.57
1085260,2021,519.4300000000001,1494.82,2115.53
1085261,2016,582.9599999999999,1477.29,2077.07
1085261,2017,725.4,1469.7,2073.7000000000003
1085261,2018,642.2,1381,1918.3
1085261,2019,769.9,1305.9,1795.1
1085261,2020,413.2,1540.5,2201.3
1085261,2021,519.6,1494.3,2114.5
1085262,2016,582.9599999999999,1477.29,2077.07
1085262,2017,725.4,1469.7,2073.7000000000003
1085262,2018,642.2,1381,1918.3
1085262,2019,769.9,1305.9,1795.1
1085262,2020,413.2,1540.5,2201.3
1085262,2021,519.6,1494.3,2114.5
1085263,2016,598.9399999999999,1479,2080.98
1085263,2017,690.2,1478,2089.3
1085263,2018,677.8000000000001,1381,1920.4
1085263,2019,743.7,1307.3,1799.1
1085263,2020,414.8,1546.3,2211.7
1085263,2021,522,1500.4,2125.6
1085264,2016,598.9399999999999,1479,2080.98
1085264,2017,690.2,1478,2089.3
1085264,2018,677.8000000000001,1381,1920.4
1085264,2019,743.7,1307.3,1799.1
1085264,2020,414.8,1546.3,2211.7
1085264,2021,522,1500.4,2125.6
1085294,2016,578.79,1480.01,2082.82
1085294,2017,707.4,1479.3,2089.5
1085294,2018,667.8,1382.8,1926.6
1085294,2019,757.3000000000001,1309.9,1801.5
1085294,2020,398.8,1549.2,2217.1
1085294,2021,517.1,1499.7,2126.8
1085295,2016,578.79,1480.01,2082.82
1085295,2017,707.4,1479.3,2089.5
1085295,2018,667.8,1382.8,1926.6
1085295,2019,757.3000000000001,1309.9,1801.5
1085295,2020,398.8,1549.2,2217.1
1085295,2021,517.1,1499.7,2126.8
1085296,2016,564.68,1476.97,2076.33
1085296,2017,710.9,1471.9,2076.4
1085296,2018,654.8,1378.7,1917.1
1085296,2019,735.8,1305.5,1793.2
1085296,2020,420.9,1538.5,2198.8
1085296,2021,517.6999999999999,1494.9,2114.5
1085320,2016,624.6999999999999,1479.62,2081.27
1085320,2017,724.29,1485.34,2101.47
1085320,2018,660.39,1380.53,1919.2
1085320,2019,735.79,1307.05,1798.16
1085320,2020,391.5,1539.13,2199.09
1085320,2021,494.84,1502.86,2127.85
1085321,2016,626,1479.45,2080.95
1085321,2017,725.5,1484.8,2100.7
1085321,2018,662.6,1380.6,1919.1
1085321,2019,735,1307.1,1798.2
1085321,2020,392,1538.8,2198.5
1085321,2021,493.4,1502.7,2127.4
1085368,2016,560.07,1474.97,2074.44
1085368,2017,723.67,1471.44,2078.22
1085368,2018,672.1899999999999,1382.74,1924.8
1085368,2019,807.99,1304.6399999999999,1796.18
1085368,2020,377.26,1545.36,2211.64
1085368,2021,510.31,1495.22,2117.94
1085369,2016,561.26,1475.39,2075.26
1085369,2017,721.75,1472.03,2079.24
1085369,2018,670.89,1382.53,1924.7
1085369,2019,806.53,1304.68,1796.06
1085369,2020,378.85,1545.32,2211.43
1085369,2021,511,1495.3899999999999,2118.27
1085420,2016,535.61,1472.8899999999999,2070.92
1085420,2017,753.3,1460.3,2060.9
1085420,2018,668.6999999999999,1382.9,1922.8
1085420,2019,811.3,1303.4,1793.1
1085420,2020,377.9,1538.9,2200.3
1085420,2021,487.7,1487.7,2106.2999999999997
1085421,2016,535.61,1472.8899999999999,2070.92
1085421,2017,753.3,1460.3,2060.9
1085421,2018,668.6999999999999,1382.9,1922.8
1085421,2019,811.3,1303.4,1793.1
1085421,2020,377.9,1538.9,2200.3
1085421,2021,487.7,1487.7,2106.2999999999997
1085433,2016,569.47,1473.75,2071.39
1085433,2017,728.97,1466.42,2067.56
1085433,2018,634.15,1382.1000000000001,1919.6299999999999
1085433,2019,808.13,1303.84,1792.43
1085433,2020,402.54,1539.77,2201.77
1085433,2021,516,1490.01,2107.54
1085434,2016,570.06,1474.64,2073.21
1085434,2017,724.51,1468.24,2071.19
1085434,2018,640.68,1382.06,1920.49
1085434,2019,805.89,1304.13,1793.1299999999999
1085434,2020,399.11,1540.99,2204.01
1085434,2021,515.72,1491.3799999999999,2110.38
1085435,2016,571.57,1474.02,2071.85
1085435,2017,727.3000000000001,1466.8,2068.1
1085435,2018,632.8,1382.1,1919.4
1085435,2019,807.1,1304,1792.5
1085435,2020,403.8,1539.9,2202.1
1085435,2021,516.5,1490.2,2107.8
1085517,2016,578.79,1480.01,2082.82
1085517,2017,707.4,1479.3,2089.5
1085517,2018,667.8,1382.8,1926.6
1085517,2019,757.3000000000001,1309.9,1801.5
1085517,2020,398.8,1549.2,2217.1
1085517,2021,517.1,1499.7,2126.8
1085518,2016,578.79,1480.01,2082.82
1085518,2017,707.4,1479.3,2089.5
1085518,2018,667.8,1382.8,1926.6
1085518,2019,757.3000000000001,1309.9,1801.5
1085518,2020,398.8,1549.2,2217.1
1085518,2021,517.1,1499.7,2126.8
1085519,2016,578.79,1480.01,2082.82
1085519,2017,707.4,1479.3,2089.5
1085519,2018,667.8,1382.8,1926.6
1085519,2019,757.3000000000001,1309.9,1801.5
1085519,2020,398.8,1549.2,2217.1
1085519,2021,517.1,1499.7,2126.8
1085520,2016,578.79,1480.01,2082.82
1085520,2017,707.4,1479.3,2089.5
1085520,2018,667.8,1382.8,1926.6
1085520,2019,757.3000000000001,1309.9,1801.5
1085520,2020,398.8,1549.2,2217.1
1085520,2021,517.1,1499.7,2126.8
1085521,2016,565.03,1476.87,2077.66
1085521,2017,715.5,1473.8,2082.3
1085521,2018,666.6,1381.9,1924.4
1085521,2019,801.9,1304.8,1795.7
1085521,2020,383.8,1545.2,2210.8
1085521,2021,513.2,1495.9,2119.3
1085522,2016,565.86,1476.5,2076.98
1085522,2017,717.04,1473.06,2080.63
1085522,2018,662.22,1381.92,1923.81
1085522,2019,802.56,1304.75,1795.3899999999999
1085522,2020,386.4,1544.6399999999999,2209.76
1085522,2021,513.64,1495.29,2117.87
1085523,2016,571.57,1474.02,2071.85
1085523,2017,727.3000000000001,1466.8,2068.1
1085523,2018,632.8,1382.1,1919.4
1085523,2019,807.1,1304,1792.5
1085523,2020,403.8,1539.9,2202.1
1085523,2021,516.5,1490.2,2107.8
1085524,2016,578.79,1480.01,2082.82
1085524,2017,707.4,1479.3,2089.5
1085524,2018,667.8,1382.8,1926.6
1085524,2019,757.3000000000001,1309.9,1801.5
1085524,2020,398.8,1549.2,2217.1
1085524,2021,517.1,1499.7,2126.8
1085525,2016,578.79,1480.01,2082.82
1085525,2017,707.4,1479.3,2089.5
1085525,2018,667.8,1382.8,1926.6
1085525,2019,757.3000000000001,1309.9,1801.5
1085525,2020,398.8,1549.2,2217.1
1085525,2021,517.1,1499.7,2126.8
1085526,2016,578.79,1480.01,2082.82
1085526,2017,707.4,1479.3,2089.5
1085526,2018,667.8,1382.8,1926.6
1085526,2019,757.3000000000001,1309.9,1801.5
1085526,2020,398.8,1549.2,2217.1
1085526,2021,517.1,1499.7,2126.8
1085630,2016,571.57,1474.02,2071.85
1085630,2017,727.3000000000001,1466.8,2068.1
1085630,2018,632.8,1382.1,1919.4
1085630,2019,807.1,1304,1792.5
1085630,2020,403.8,1539.9,2202.1
1085630,2021,516.5,1490.2,2107.8
1085645,2016,570.52,1474.44,2072.83
1085645,2017,725.42,1468.16,2070.69
1085645,2018,638.13,1382.06,1920.31
1085645,2019,806.29,1304.19,1793.1499999999999
1085645,2020,400.66,1540.93,2203.67
1085645,2021,516,1491.3,2109.82
1085646,2016,570.61,1474.37,2072.67
1085646,2017,725.61,1467.54,2069.77
1085646,2018,637.63,1382.08,1919.99
1085646,2019,806.37,1304.05,1792.81
1085646,2020,400.89,1540.46,2203.14
1085646,2021,516.04,1490.81,2109.23
1085647,2016,571.57,1474.02,2071.85
1085647,2017,727.3000000000001,1466.8,2068.1
1085647,2018,632.8,1382.1,1919.4
1085647,2019,807.1,1304,1792.5
1085647,2020,403.8,1539.9,2202.1
1085647,2021,516.5,1490.2,2107.8
1085648,2016,571.57,1474.02,2071.85
1085648,2017,727.3000000000001,1466.8,2068.1
1085648,2018,632.8,1382.1,1919.4
1085648,2019,807.1,1304,1792.5
1085648,2020,403.8,1539.9,2202.1
1085648,2021,516.5,1490.2,2107.8
1085649,2016,605.79,1478.93,2079.48
1085649,2017,705.65,1477.98,2087.9
1085649,2018,661.1,1378.22,1914.65
1085649,2019,720.64,1302.97,1792.12
1085649,2020,406.51,1537.58,2196.05
1085649,2021,505.93,1496.92,2119.64
1085650,2016,609.93,1481.97,2086.32
1085650,2017,684.16,1486.9,2104.11
1085650,2018,645.78,1381.34,1920.49
1085650,2019,730.35,1305.6399999999999,1795.95
1085650,2020,397.93,1542.8,2206.87
1085650,2021,518.6,1502.06,2129.52
1085651,2016,609.48,1482.21,2086.77
1085651,2017,684.4,1487.6000000000001,2105.2
1085651,2018,642.7,1381.4,1920.5
1085651,2019,729.4,1305.6000000000001,1796
1085651,2020,396,1542.7,2206.7
1085651,2021,518,1502.2,2129.9
1085652,2016,609.48,1482.21,2086.77
1085652,2017,684.4,1487.6000000000001,2105.2
1085652,2018,642.7,1381.4,1920.5
1085652,2019,729.4,1305.6000000000001,1796
1085652,2020,396,1542.7,2206.7
1085652,2021,518,1502.2,2129.9
1206897,2016,653.23,1501.1100000000001,2118.26
1206897,2017,721.2,1496.2,2120.6
1206897,2018,642.6,1397.7,1950.8
1206897,2019,750.8,1327.3,1832
1206897,2020,393.09999999999997,1552.5,2222.1
1206897,2021,468.6,1511.9,2146.4
1206916,2016,560.13,1548.26,2202.93
1206916,2017,755.7,1516,2157.5
1206916,2018,652.3,1454.5,2050.6
1206916,2019,740.4,1355.4,1886.3
1206916,2020,352,1576.9,2268.6
1206916,2021,500.9,1529.6,2180.7
1206917,2016,573.64,1533.48,2176.71
1206917,2017,748.45,1507.01,2141.2
1206917,2018,626.49,1442.68,2028.4
1206917,2019,795.0699999999999,1350.95,1875.87
1206917,2020,363.31,1571.85,2257.36
1206917,2021,511.91,1522.71,2168.42
1207221,2016,523.42,1488.49,2098.1
1207221,2017,751.3000000000001,1473.3,2081.6
1207221,2018,601.8,1401.3,1956.7
1207221,2019,798.5,1318.4,1818.5
1207221,2020,404,1551.9,2220.9
1207221,2021,501.9,1499.6,2126.1
1207248,2016,459.89,1546.58,2199.67
1207248,2017,763.5,1519.01,2161.06
1207248,2018,740.31,1472.43,2078.92
1207248,2019,728.0600000000001,1365.5,1901.63
1207248,2020,397.48,1595.8,2298.13
1207248,2021,528.79,1548.58,2211.57
1207249,2016,523.42,1488.49,2098.1
1207249,2017,751.3000000000001,1473.3,2081.6
1207249,2018,601.8,1401.3,1956.7
1207249,2019,798.5,1318.4,1818.5
1207249,2020,404,1551.9,2220.9
1207249,2021,501.9,1499.6,2126.1
1207251,2016,461.66,1547.76,2201.7200000000003
1207251,2017,760.67,1520.26,2163.49
1207251,2018,733.48,1472.72,2079.95
1207251,2019,732.77,1365.99,1902.79
1207251,2020,394.27,1596.39,2299.59
1207251,2021,531.17,1549.09,2212.9700000000003
1208001,2016,532.64,1477.56,2079.4900000000002
1208001,2017,744.5,1464.7,2067.5
1208001,2018,665.6,1393.9,1940.3
1208001,2019,803.1999999999999,1310.6,1806.8
1208001,2020,376,1549,2216.7
1208001,2021,469.09999999999997,1493.9,2114.8
1208002,2016,532.64,1477.56,2079.4900000000002
1208002,2017,744.5,1464.7,2067.5
1208002,2018,665.6,1393.9,1940.3
1208002,2019,803.1999999999999,1310.6,1806.8
1208002,2020,376,1549,2216.7
1208002,2021,469.09999999999997,1493.9,2114.8
1228029,2016,534.86,1556.96,2216.98
1228029,2017,755.4,1529.5,2180.5
1228029,2018,732.8,1457.5,2052.8
1228029,2019,734.4,1393.9,1949.7
1228029,2020,405.7,1593.2,2295.9
1228029,2021,539.6,1545.9,2206.8
1228030,2016,619.62,1503.52,2122.4
1228030,2017,729.3,1495.9,2116.7
1228030,2018,633.4,1402.3,1955.5
1228030,2019,754.3,1329.3,1836.1
1228030,2020,387.2,1556.4,2226
1228030,2021,472.4,1512,2148
1228031,2016,660.9,1502.8,2120.01
1228031,2017,701.4,1507.2,2140.1
1228031,2018,700.4,1402.8,1956.5
1228031,2019,814.8,1331,1839.9
1228031,2020,433.4,1546.2,2211.4
1228031,2021,519.3,1513.7,2149.6
1228038,2016,655.28,1501.05,2118.33
1228038,2017,715.75,1496.78,2121.5499999999997
1228038,2018,641.21,1397.78,1950.73
1228038,2019,753.6899999999999,1327.28,1832.23
1228038,2020,395.41,1552.06,2221.29
1228038,2021,468.48,1512.1200000000001,2146.77
1228040,2016,531.2099999999999,1563.6200000000001,2229.4
1228040,2017,748.9,1532.9,2184.8
1228040,2018,721.8,1465.6000000000001,2070.4
1228040,2019,747.1,1390.8,1946.8999999999999
1228040,2020,396.8,1598,2302.9
1228040,2021,536,1548.5,2214.3
1228041,2016,654.04,1522.79,2155.13
1228041,2017,713.6,1512.7,2148.8
1228041,2018,707.9,1424,1993.7
1228041,2019,765.5,1353.8,1877.4
1228041,2020,408,1563.6,2240.6
1228041,2021,513.5,1524.2,2166.6
1228042,2016,645.13,1488.47,2096.43
1228042,2017,649.5,1493,2115.3
1228042,2018,626,1383.8,1927.2
1228042,2019,777,1314,1809.2
1228042,2020,387.1,1537.8,2198.6
1228042,2021,469.2,1506.9,2136.6
1228043,2016,594.8399999999999,1537.25,2182.6
1228043,2017,737.6999999999999,1512.3,2146.7
1228043,2018,629,1444,2028.8
1228043,2019,795.4000000000001,1357.8,1889.3
1228043,2020,381.8,1575.2,2265.1
1228043,2021,498,1527.6,2175.3
1228044,2016,612.89,1531.03,2169.7799999999997
1228044,2017,747,1516.7,2159.5
1228044,2018,763.5,1433.5,2011.1
1228044,2019,727.4,1358.9,1888.6000000000001
1228044,2020,448.4,1571,2255.8
1228044,2021,543.8000000000001,1533,2183.1
1228048,2016,654.04,1522.79,2155.13
1228048,2017,713.6,1512.7,2148.8
1228048,2018,707.9,1424,1993.7
1228048,2019,765.5,1353.8,1877.4
1228048,2020,408,1563.6,2240.6
1228048,2021,513.5,1524.2,2166.6
1228050,2016,531.2099999999999,1563.6200000000001,2229.4
1228050,2017,748.9,1532.9,2184.8
1228050,2018,721.8,1465.6000000000001,2070.4
1228050,2019,747.1,1390.8,1946.8999999999999
1228050,2020,396.8,1598,2302.9
1228050,2021,536,1548.5,2214.3
1228052,2016,601.35,1536.06,2178.83
1228052,2017,749.69,1520.53,2164.7799999999997
1228052,2018,753.19,1438.05,2019.09
1228052,2019,724.71,1364.92,1899.61
1228052,2020,443.36,1575.21,2263.63
1228052,2021,542.71,1535.21,2188.11
1228053,2016,665.4,1508.46,2129.59
1228053,2017,721.4,1509.7,2143
1228053,2018,728.7,1408.5,1965.5
1228053,2019,791.2,1338.6,1849.9
1228053,2020,436.6,1550.9,2217.9
1228053,2021,532.3000000000001,1517.5,2154.5
1228054,2016,474.71,1539.6299999999999,2185.85
1228054,2017,801.7,1512.77,2148.33
1228054,2018,774.6700000000001,1467.49,2066.87
1228054,2019,695.41,1359.98,1891.6599999999999
1228054,2020,445.81,1587.83,2283.34
1228054,2021,542.06,1542.63,2199.71
1228055,2016,665.4,1508.46,2129.59
1228055,2017,721.4,1509.7,2143
1228055,2018,728.7,1408.5,1965.5
1228055,2019,791.2,1338.6,1849.9
1228055,2020,436.6,1550.9,2217.9
1228055,2021,532.3000000000001,1517.5,2154.5
1228056,2016,544.98,1514.36,2143.17
1228056,2017,726.3000000000001,1493.4,2113.8
1228056,2018,594.5,1428.3,2001.1000000000001
1228056,2019,820.9,1336.3,1850.3
1228056,2020,368.6,1563.6,2245.4
1228056,2021,529.5,1514.9,2152.4
1228057,2016,509.37,1546.6100000000001,2198.07
1228057,2017,794.1999999999999,1518.7,2159.8
1228057,2018,715.1,1463.1,2061.9
1228057,2019,700.4,1365.4,1899.7
1228057,2020,412.1,1582.8,2276.2
1228057,2021,584.9,1540.2,2194.1
1228058,2016,654.04,1522.79,2155.13
1228058,2017,713.6,1512.7,2148.8
1228058,2018,707.9,1424,1993.7
1228058,2019,765.5,1353.8,1877.4
1228058,2020,408,1563.6,2240.6
1228058,2021,513.5,1524.2,2166.6
1228059,2016,575.68,1529.76,2166.58
1228059,2017,769.86,1513.76,2151.36
1228059,2018,765.84,1432.08,2007.34
1228059,2019,725.3000000000001,1354.82,1880.6200000000001
1228059,2020,446.15,1564.4,2243.86
