WR_GROUP,Year,LEMA_fieldArea_m2,notLEMA_fieldArea_m2,LEMA_irrFieldArea_m2,notLEMA_irrFieldArea_m2,LEMA_fieldArea_fraction,LEMA_irrFieldArea_fraction,WRGirrigationTotal_m3,WRGirrigationLEMA_m3,WRGirrAreaReported_m2
10086,2020,0,1801327.7121117953,0,1506861.1906766228,0,0,441586.50420456,0,1448774.5912000001
10093,2020,0,1250611.341424947,0,592386.8238412767,0,0,106079.43955752,0,485622.76800000004
10107,2020,630183.9258951385,0,488977.78075749846,0,1,1,182555.31458736002,182555.31458736002,485622.76800000004
10112,2020,0,633325.4470537775,0,486681.4684620549,0,0,117180.77625540001,0,497763.3372
10146,2020,0,1287228.9648210981,0,769758.4447145974,0,0,161586.12304692,0,971245.5360000001
10173,2020,0,636674.6433639929,0,456910.42065307195,0,0,44405.34679152,0,210436.53280000002
10174,2020,0,2329441.9840407628,0,894977.0714675986,0,0,276299.93559168,0,910542.6900000001
10223,2020,0,636415.2462659107,0,479545.67224006844,0,0,159119.15933628,0,485622.76800000004
10232,2020,0,631886.3520565243,0,434862.8765253412,0,0,197357.0968512,0,485622.76800000004
10268,2020,0,631393.4830391033,0,364709.64924855164,0,0,94978.10285964,0,477529.0552
10280,2020,0,1270728.816266568,0,942765.6894481092,0,0,123348.185532,0,971245.5360000001
10285,2020,0,1274366.8584956315,0,1205206.3628142253,0,0,262454.3041908772,0,971245.5360000001
10302,2020,0,491014.3200368575,0,215294.63547722643,0,0,59207.12905536,0,275186.2352
10343,2020,0,769581.4810416948,0,448504.35183888604,0,0,121104.19044273013,0,465388.48600000003
10353,2020,0,510450.25234995957,0,134662.23127270892,0,0,45638.828646840004,0,161874.256
10383,2020,618784.4492375004,0,467743.58224955434,0,1,1,191189.68757460002,191189.68757460002,497763.3372
10439,2020,0,649021.8566336373,0,463863.3110154029,0,0,101145.51213624,0,485622.76800000004
10473,2020,0,1277806.0325754345,0,841142.2185310449,0,0,197357.0968512,0,971245.5360000001
10528,2020,0,627783.4793958212,0,206531.7730566714,0,0,170897.1847152469,0,380404.5016
10551,2020,0,210676.37936897145,0,0,0,NA,249163.33477464,NA,874120.9824
10574,2020,0,601049.0634420476,0,365642.6186181963,0,0,66608.02018728,0,485622.76800000004
10575,2020,1275252.1874623944,0,1123235.0771636118,0,1,1,154185.231915,154185.231915,971245.5360000001
10583,2020,0,650852.5526937098,0,545737.3741225017,0,0,183788.79644268,0,485622.76800000004
10584,2020,0,642079.0203472438,0,483229.2085329971,0,0,196123.61499588,0,489669.62440000003
10624,2020,0,1870576.543740118,0,853354.6199291637,0,0,247725.6031841112,0,866027.2696
10627,2020,2557252.608359871,0,1753850.3852332393,0,1,1,374908.0979769796,374908.0979769796,1456868.304
10638,2020,0,802378.0842476831,0,435524.9659521742,0,0,177621.38716608,0,505857.05
10639,2020,0,826518.4601185184,0,481171.3688486692,0,0,146784.34078308,0,505857.05
10651,2020,1269848.1540279463,0,1196765.4200454543,0,1,1,215859.324681,215859.324681,995526.6744
10711,2020,0,633288.318579585,0,452310.4701368478,0,0,120881.22182136,0,465388.48600000003
10714,2020,1277044.4568055477,0,687326.6829577645,0,1,1,210925.39725972,210925.39725972,979339.2488000001
10761,2020,1108804.0372849137,0,958453.9853455655,0,1,1,162819.60490224,162819.60490224,465388.48600000003
10762,2020,632057.9050540566,1220626.118118218,453748.30550233077,486761.9162988442,0.34115796171859347,0.4824490951659786,241762.44364272,116638.07218054617,1286900.3352
10772,2020,0,2469178.505031574,0,1145755.6987732972,0,0,245462.88920868002,0,1201916.3508000001
10773,2020,0,1279863.7252463917,0,252326.27762879487,0,0,25903.11896172,0,242811.38400000002
10778,2020,615922.8249004238,0,557962.2778085379,0,1,1,182555.31458736002,182555.31458736002,485622.76800000004
10780,2020,637855.2992406043,0,581842.3492270294,0,1,1,129515.5948086,129515.5948086,752715.2904
10781,2020,615573.1252754475,0,582723.0870264461,0,1,1,127048.63109796001,127048.63109796001,971245.5360000001
10815,2020,NA,NA,NA,NA,NA,NA,284934.30857892,NA,1857507.0876
10855,2020,1223633.7990519325,0,1042946.1941267968,0,1,1,284934.30857892,284934.30857892,971245.5360000001
10859,2020,0,1898204.749983346,0,1728314.0747466523,0,0,483524.88728544,0,1416399.74
10869,2020,636222.0962340853,0,517863.7820602662,0,1,1,139383.44965116002,139383.44965116002,485622.76800000004
10886,2020,0,1505028.68603406,0,331687.45986832044,0,0,93744.62100432,0,744621.5776000001
10899,2020,0,720991.0768472701,0,652249.077371066,0,0,156652.19562564002,0,485622.76800000004
10900,2020,0,647834.4703558094,0,527553.0639834971,0,0,176387.90531076,0,485622.76800000004
10901,2020,0,711351.40487895,0,606640.4992417552,0,0,109779.88512348,0,485622.76800000004
10920,2020,0,640689.7128031385,0,203721.48765887524,0,0,53039.71977876,0,141639.97400000002
10985,2020,0,703809.1061789483,0,487448.9357379465,0,0,196123.61499588,0,485622.76800000004
11025,2020,NA,NA,NA,NA,NA,NA,0,NA,0
11026,2020,0,1843028.170396241,0,1570620.2085887312,0,0,201057.54241716,0,1335462.612
11057,2020,0,638213.5063130672,0,572930.2504659003,0,0,130749.07666392,0,497763.3372
11093,2020,0,647372.8943025429,0,415308.8129795245,0,0,144317.37707244,0,485622.76800000004
11152,2020,642017.9475687395,0,542354.8998925193,0,1,1,103068.95055859101,103068.95055859101,505857.05
11161,2020,0,1894887.2581417277,0,1149111.2071584582,0,0,413221.74382824526,0,1315228.33
11171,2020,640263.2473935273,0,515027.91419750836,0,1,1,106777.14487277594,106777.14487277594,485622.76800000004
11206,2020,1234772.6781404633,0,1162125.5989586338,0,1,1,185022.278298,185022.278298,971245.5360000001
11230,2020,0,773739.1765782298,0,364355.8565961172,0,0,85110.24801708,0,404685.64
11273,2020,0,622568.7566409328,0,460572.9902482323,0,0,83876.76616176,0,485622.76800000004
11277,2020,0,1914688.4853017062,0,977094.0658733046,0,0,80176.3205958,0,607028.46
11287,2020,634104.9649998425,0,348607.23569809145,0,1,1,120881.22182136,120881.22182136,376357.6452
11288,2020,630463.4985015894,0,479256.749730435,0,1,1,138149.96779584,138149.96779584,485622.76800000004
11349,2020,633976.3025889213,0,529437.2880742429,0,1,1,215859.324681,215859.324681,505857.05
11362,2020,1229914.4250049097,0,340227.9796075169,0,1,1,209691.9154044,209691.9154044,631309.5984
11363,2020,627582.1519286019,0,471520.0892461408,0,1,1,204757.98798312,204757.98798312,489669.62440000003
11391,2020,0,600287.0904539067,0,532640.1712041766,0,0,177621.38716608,0,477529.0552
11403,2020,0,1320129.8825105552,0,582347.9244306803,0,0,155418.71377032,0,485622.76800000004
11408,2020,0,1282216.8758312254,0,925360.9757655425,0,0,164053.08675756,0,971245.5360000001
11428,2020,1527478.8786686813,0,546003.2007405625,0,1,1,191189.68757460002,191189.68757460002,700106.1572
11439,2020,0,1243361.2824523859,0,515347.3686275573,0,0,165286.56861288002,0,574653.6088
11455,2020,0,547771.9841821763,0,299542.22759208654,0,0,108546.40326816001,0,299467.3736
11456,2020,0,638739.4993724483,0,565923.1964439892,0,0,175154.42345544,0,493716.4808
11512,2020,0,2017541.33212337,0,1114110.2387414046,0,0,317004.83681724,0,1497336.868
11551,2020,0,2436394.888852753,0,904257.7415955515,0,0,310837.42754064,0,995526.6744
11553,2020,0,1928773.0090218128,0,769937.6943248387,0,0,233128.07065548,0,809371.28
11568,2020,0,641789.0432796625,0,474226.335764768,0,0,148017.82263840002,0,526091.332
11594,2020,627780.6268640549,0,489636.9727954029,0,1,1,240528.9617874,240528.9617874,485622.76800000004
11604,2020,1261699.8894921492,0,756998.9120715401,0,1,1,155418.71377032,155418.71377032,538231.9012
11608,2020,0,1824317.903777939,0,1503397.0570029237,0,0,290980.009134011,0,1456868.304
11616,2020,0,1891345.5144269408,0,1532371.7616943573,0,0,431718.649362,0,1456868.304
11651,2020,1254259.1751556299,0,1201975.802698836,0,1,1,267665.56260444,267665.56260444,971245.5360000001
11784,2020,0,1264474.0325149887,0,990454.0095103284,0,0,312070.90939596,0,781043.2852
11793,2020,NA,NA,NA,NA,NA,NA,0,NA,0
11836,2020,617245.2973268308,0,482017.63688172755,0,1,1,160352.6411916,160352.6411916,485622.76800000004
11948,2020,0,318656.8917552843,0,257156.11164651442,0,0,0,0,0
11968,2020,0,646311.6069225369,0,470506.51813535247,0,0,162453.05542099188,0,485622.76800000004
11969,2020,0,1034049.5623175661,0,879521.8958362667,0,0,107312.92141284,0,615122.1728000001
11971,2020,0,1896520.482719187,0,515527.49670903315,0,0,71541.94760856,0,485622.76800000004
11972,2020,0,1217112.1224675772,0,852108.6118531555,0,0,178854.8690214,0,971245.5360000001
11974,2020,79719.86179103632,828683.2868055751,0,315126.28630619845,0.08775824028592948,0,129515.5948086,0,509903.90640000004
11982,2020,1278471.1941447612,0,947725.8997906521,0,1,1,187818.20230089314,187818.20230089314,971245.5360000001
12070,2020,0,638977.5512912748,0,197219.3362506948,0,0,145550.85892776,0,485622.76800000004
12089,2020,0,1253880.1536667345,0,870618.4892127049,0,0,69074.98389792,0,485622.76800000004
12090,2020,0,1680971.3125775051,0,949692.2970669867,0,0,153140.17296717566,0,983386.1052
12097,2020,2567228.618106653,0,2373878.651192043,0,1,1,494626.22398332,494626.22398332,1974865.9232
12098,2020,1259234.1397900204,0,707365.7589560304,0,1,1,292335.19971084,292335.19971084,748668.434
12110,2020,638379.6563728484,0,567110.8171355817,0,1,1,128282.11295328,128282.11295328,501810.1936
12113,2020,0,1249290.8469281453,0,679292.0985140558,0,0,111800.01444759419,0,416826.20920000004
12119,2020,0,625672.2513530077,0,447818.23358857096,0,0,56740.16534472,0,258998.8096
12132,2020,0,20222.457706802823,0,0,0,NA,204757.98798312,NA,1003620.3872
12174,2020,651971.0290561502,0,527316.5291016328,0,1,1,118414.25811072,118414.25811072,485622.76800000004
12251,2020,0,626790.3334080427,0,502542.05340289284,0,0,183788.79644268,0,465388.48600000003
12267,2020,641664.5283903658,0,515538.3394390304,0,1,1,156652.19562564002,156652.19562564002,509903.90640000004
12274,2020,0,1106254.9227878049,0,495456.81652769254,0,0,186167.55237064403,0,708199.87
12312,2020,0,624423.2101766696,0,412077.07845585316,0,0,155418.71377032,0,445154.204
12313,2020,0,1555237.5958335022,0,971412.9298868787,0,0,505727.5606812,0,1193822.638
12349,2020,0,1264391.0538273647,0,939471.2381994843,0,0,176387.90531076,0,894355.2644
12357,2020,628833.3271868317,0,504012.5295304616,0,1,1,192423.16942992,192423.16942992,465388.48600000003
12358,2020,640543.6902714234,0,467788.81659642456,0,1,1,188722.72386396,188722.72386396,465388.48600000003
12397,2020,0,1267335.198346052,0,615236.2605768609,0,0,224493.69766824,0,477529.0552
12402,2020,0,1304123.8497606618,0,448600.30222783156,0,0,0,0,0
12441,2020,0,1226637.4126562413,0,1077576.4086922735,0,0,317004.83681724,0,926730.1156
12472,2020,0,1495726.4761230773,0,995073.1142498946,0,0,168987.01417884,0,995526.6744
12499,2020,0,637042.5262941034,0,525008.1301813055,0,0,212158.87911504,0,485622.76800000004
12506,2020,0,305956.90909579344,0,0,0,NA,51806.23792344,NA,222577.102
12518,2020,624359.643816535,637383.7949405774,287765.8407210489,267616.70733631204,0.49483882748109564,0.5181398690463135,135324.86580011903,70117.20824438363,760809.0032
12634,2020,0,1590623.97953776,0,913974.6698438671,0,0,115947.29440008,0,485622.76800000004
12637,2020,0,636331.564503393,0,491421.3656565078,0,0,217092.80653632001,0,485622.76800000004
12638,2020,0,623063.3914638429,0,515320.1546492204,0,0,154185.231915,0,485622.76800000004
12645,2020,0,631343.8496897763,0,472952.8641399911,0,0,173920.94160012002,0,485622.76800000004
12646,2020,0,644805.0104227741,0,586165.591305005,0,0,185080.38444614533,0,505857.05
12662,2020,0,1228462.5209633308,0,656754.8462878183,0,0,209673.48042449978,0,732481.0084
12700,2020,0,624133.2933887393,0,343914.964892615,0,0,148017.82263840002,0,275186.2352
12725,2020,637304.2690544586,0,477532.3238299621,0,1,1,115947.29440008,115947.29440008,485622.76800000004
12740,2020,0,1241892.6320373449,0,684288.9542712612,0,0,313304.39125128003,0,785090.1416
12762,2020,945734.3170289423,0,478719.5693557477,0,1,1,178854.8690214,178854.8690214,493716.4808
12819,2020,0,628630.8477944987,0,541864.7947891244,0,0,180088.35087672,0,485622.76800000004
12833,2020,0,639549.6066151762,0,399997.84718885826,0,0,91277.65729368001,0,242811.38400000002
12834,2020,0,1944696.8987964748,0,875971.1397652528,0,0,148067.28289453484,0,971245.5360000001
12840,2020,1243043.741532579,0,991686.9253414422,0,1,1,199824.06056184001,199824.06056184001,979339.2488000001
12897,2020,632677.4402943372,0,467084.3826093948,0,1,1,175138.74425898245,175138.74425898245,485622.76800000004
12910,2020,0,944028.6235577782,0,788293.0469285252,0,0,149251.30449372,0,809371.28
12933,2020,0,641498.4600284959,0,545608.498252325,0,0,167753.53232352,0,497763.3372
12952,2020,0,1315562.1703449248,0,879345.3347756859,0,0,192423.16942992,0,849839.844
12957,2020,0,1919054.2961524958,0,1414838.1209163629,0,0,598238.6998302,0,1505430.5808
12972,2020,1243043.1464202234,0,451182.0632225735,0,1,1,180088.35087672,180088.35087672,485622.76800000004
13014,2020,0,956160.1855865039,0,538743.0226115121,0,0,144317.37707244,0,598934.7472
13071,2020,0,1282807.707223612,0,480258.1767458641,0,0,280000.38115764,0,971245.5360000001
13080,2020,0,2447678.6539312545,0,2291517.1222135844,0,0,197357.0968512,0,1343556.3248
13095,2020,1535016.6626041073,0,507160.2710697439,0,1,1,254097.26219592002,254097.26219592002,971245.5360000001
13102,2020,0,1277524.317688628,0,1162802.7458280434,0,0,368419.85569803417,0,979339.2488000001
13106,2020,0,1248657.4251766568,0,971984.6757574541,0,0,247929.85291932,0,971245.5360000001
13112,2020,NA,NA,NA,NA,NA,NA,0,NA,0
13142,2020,629731.0031249793,0,426237.5912334148,0,1,1,141850.4133618,141850.4133618,485622.76800000004
13188,2020,0,2484261.051724944,0,1355435.058871596,0,0,513256.55031821626,0,1456868.304
13205,2020,0,30869.93714124337,0,0,0,NA,131982.55851924,NA,485622.76800000004
13210,2020,0,2290102.6152054938,0,1619021.6651092882,0,0,171453.97788948,0,1456868.304
13235,2020,0,633004.7197281069,0,481006.13396921667,0,0,146784.34078308,0,485622.76800000004
13258,2020,0,618061.6337387282,0,462616.40541961935,0,0,181321.83273204,0,485622.76800000004
13264,2020,0,643228.00217814,0,581470.6335842906,0,0,196123.61499588,0,497763.3372
13274,2020,0,1264908.2356828596,0,596056.339880953,0,0,65374.53833196,0,550372.4704
13294,2020,701941.5936343636,0,598645.0306098933,0,1,1,138149.96779584,138149.96779584,497763.3372
13302,2020,0,1272278.3539022086,0,889077.1377239727,0,0,139383.44965116002,0,971245.5360000001
13341,2020,0,1259258.3524314277,0,1065622.1157828548,0,0,170220.49603416,0,505857.05
13356,2020,0,1266012.3199873024,0,931267.336646366,0,0,361410.18360876,0,991479.8180000001
13359,2020,0,2571105.330853511,0,1473011.0459705773,0,0,416916.86709816003,0,1764429.3904000001
13371,2020,0,74977.73114615699,0,56383.25382191006,0,0,99912.03028092001,0,485622.76800000004
13382,2020,0,638264.3783511373,0,475295.2701016637,0,0,129515.5948086,0,485622.76800000004
13395,2020,0,633837.7304833578,0,563372.9339393504,0,0,172687.4597448,0,485622.76800000004
13408,2020,0,633157.4038995137,0,383119.31431577884,0,0,151718.26820436,0,485622.76800000004
13425,2020,37714.56392552401,591856.8376692302,0,518980.4199578947,0.059905141545486394,0,172687.4597448,0,485622.76800000004
13432,2020,0,2085022.933920753,0,1336256.0211981519,0,0,450220.8771918,0,2266239.5840000003
13438,2020,0,623562.9204792,0,0,0,NA,18502.227829800002,NA,404685.64
13451,2020,0,1218724.0365032302,0,799225.0449899501,0,0,119647.73996604,0,809371.28
13481,2020,0,625615.123245663,0,489948.8332872108,0,0,188722.72386396,0,485622.76800000004
13489,2020,0,1661730.9242502688,0,746662.5509897909,0,0,252863.7803406,0,829605.562
13511,2020,0,631036.9730570134,0,393920.4098182067,0,0,101145.51213624,0,445154.204
13600,2020,0,639651.35810773,0,273561.2744301884,0,0,0,0,0
13620,2020,627772.0089223925,0,484889.48265814333,0,1,1,173920.94160012002,173920.94160012002,485622.76800000004
13634,2020,0,1682086.0128112927,0,652498.4849663316,0,0,86343.7298724,0,485622.76800000004
13640,2020,0,1266022.7664959114,0,979389.0504448194,0,0,259031.1896172,0,890308.408
13661,2020,0,629832.9123340487,0,330144.98372419464,0,0,87577.21172772,0,323748.512
13662,2020,0,1262740.3755706246,0,1157280.2945330583,0,0,251630.29848528001,0,971245.5360000001
13665,2020,0,653463.9390964684,0,333413.06563364057,0,0,203524.5061278,0,461341.6296
13679,2020,1288154.2588517508,0,1002598.3470178755,0,1,1,299736.09084276,299736.09084276,971245.5360000001
13703,2020,0,638869.2789842702,0,482974.06081160874,0,0,162819.60490224,0,497763.3372
13729,2020,0,1317654.1858141425,0,1117039.2656360213,0,0,182555.31458736002,0,971245.5360000001
13745,2020,1266936.146321973,0,1055356.9307870602,0,1,1,358943.21989812003,358943.21989812003,987432.9616
13751,2020,0,1511102.093548799,0,1146015.9756798754,0,0,394714.1937024,0,971245.5360000001
13774,2020,0,1252539.1788945447,0,123845.14608311039,0,0,127048.63109796001,0,202342.82
13841,2020,0,1567882.3394218278,0,111502.74182653757,0,0,39471.41937024,0,129499.4048
13846,2020,630087.399141028,0,599843.6002988566,0,1,1,138149.96779584,138149.96779584,493716.4808
13868,2020,0,847813.6832649866,0,502247.4736205336,0,0,119647.73996604,0,481575.9116
13871,2020,0,1275826.5612933428,0,1131463.7523012303,0,0,392247.22999176,0,987432.9616
13923,2020,0,621899.1077295111,0,477014.47108038765,0,0,78942.83874048,0,485622.76800000004
13962,2020,0,1925006.2440505528,0,978386.141726555,0,0,244229.40735336,0,971245.5360000001
13964,2020,0,2053453.7968539242,0,644933.1934224573,0,0,180685.79942757133,0,700106.1572
13982,2020,NA,NA,NA,NA,NA,NA,123348.185532,NA,485622.76800000004
13997,2020,1277771.4666068903,0,1100316.7071363833,0,1,1,238061.99807676,238061.99807676,1149307.2176
13998,2020,1258605.9181909682,0,913402.6015682779,0,1,1,225727.17952356001,225727.17952356001,906495.8336
14043,2020,0,676614.2418561013,0,519137.8500783428,0,0,125815.14924264001,0,971245.5360000001
14089,2020,0,1243676.6352794897,0,939048.1898298343,0,0,318238.31867256,0,1052182.664
14090,2020,646726.3156899044,0,588522.0687082602,0,1,1,164053.08675756,164053.08675756,497763.3372
14198,2020,629179.562170949,0,600797.3038594639,0,1,1,152951.75005968,152951.75005968,485622.76800000004
14200,2020,634076.1324312668,0,575947.5666698421,0,1,1,146784.34078308,146784.34078308,485622.76800000004
14255,2020,0,1076577.5272374405,0,214759.745177108,0,0,135495.20955689598,0,234717.6712
14364,2020,0,1249773.4154878096,0,757650.6490083132,0,0,34689.55971334285,0,959104.9668
14464,2020,2561901.0769299995,0,2434704.79146617,0,1,1,500793.63325992,500793.63325992,1942491.0720000002
14644,2020,0,591900.3382775937,0,466607.2664271695,0,0,189956.20571928,0,493716.4808
14681,2020,0,1282301.162090403,0,467571.6142890336,0,0,172687.4597448,0,951011.2540000001
14689,2020,0,646617.954510366,0,515775.57568994246,0,0,185022.278298,0,485622.76800000004
14705,2020,0,1915733.8950182248,0,350889.278966313,0,0,7067.373197818754,0,323748.512
14837,2020,0,1395511.651810878,0,385816.0456980503,0,0,38237.93751492,0,263045.666
14885,2020,0,2200120.790674887,0,925918.8459410567,0,0,361410.18360876,0,971245.5360000001
14887,2020,0,1909530.4715463773,0,960953.0509235237,0,0,242995.92549804001,0,971245.5360000001
14888,2020,0,623555.4494053773,0,495285.8646188318,0,0,125566.43978691299,0,485622.76800000004
14901,2020,0,635969.143175111,0,552590.1156024412,0,0,193656.65128524,0,485622.76800000004
14902,2020,0,634515.0490699382,0,471892.07899476605,0,0,159119.15933628,0,485622.76800000004
14915,2020,2560515.5508262413,0,1004211.5028735094,0,1,1,298502.60898744,298502.60898744,971245.5360000001
14969,2020,0,1891807.2917019448,0,1727335.0042036423,0,0,426784.72194072,0,1375931.176
15095,2020,0,787141.9061708507,0,77854.2785750059,0,0,60440.61091068,0,218530.2456
15112,2020,0,644404.7236050778,0,476353.95310863823,0,0,171453.97788948,0,493716.4808
15190,2020,640718.6997975348,0,481239.14567786246,0,1,1,193656.65128524,193656.65128524,489669.62440000003
15194,2020,0,1292103.8887261613,0,830057.1825195318,0,0,240528.9617874,0,837699.2748
15195,2020,0,2597880.9097137637,0,1019431.5203731736,0,0,246696.371064,0,971245.5360000001
15204,2020,0,2567023.6478648344,0,2053079.437136486,0,0,339207.510213,0,1493290.0116
15284,2020,0,1276991.7528802892,0,1041325.8498374856,0,0,240528.9617874,0,987432.9616
15295,2020,0,1202852.7804646723,0,144418.93423848337,0,0,0,0,0
15326,2020,0,1367146.7120774495,0,759615.6057672817,0,0,212158.87911504,0,930776.9720000001
15388,2020,NA,NA,NA,NA,NA,NA,0,NA,0
15412,2020,0,687532.5047221633,0,459904.1705558627,0,0,77177.07807023509,0,497763.3372
15418,2020,0,1288458.471358701,0,975363.0628185365,0,0,218482.52389993842,0,485622.76800000004
15469,2020,0,1764901.7627734535,0,311485.86052937654,0,0,114713.81254476,0,453247.9168
15475,2020,0,646391.4211108477,0,489043.48297453683,0,0,164053.08675756,0,485622.76800000004
15476,2020,0,1228337.5573135754,0,900838.489037809,0,0,289868.2360002,0,930776.9720000001
15497,2020,0,117879.3436621502,0,86051.92087336964,0,0,83876.76616176,0,364217.076
15511,2020,0,630914.6481973198,0,504153.56585995044,0,0,171453.97788948,0,485622.76800000004
15565,2020,0,2926582.7532510418,0,1368521.8827270537,0,0,268899.04445976,0,1392118.6016
15735,2020,0,646751.3472630052,0,485090.920738633,0,0,136916.48594052,0,485622.76800000004
15752,2020,0,1381092.387174759,0,825978.3334167672,0,0,202291.02427248,0,1942491.0720000002
15856,2020,0,1926956.8417748383,0,985295.9404239437,0,0,174818.87653792428,0,1019807.8128000001
15866,2020,0,418479.25559155387,0,0,0,NA,82643.28430644001,NA,202342.82
15867,2020,0,631292.3480691103,0,585651.0743819987,0,0,208458.43354908001,0,607028.46
15977,2020,0,648747.9232125406,0,587814.8113927129,0,0,170220.49603416,0,485622.76800000004
16042,2020,0,1932092.5842303985,0,0,0,NA,214625.84282568,NA,979339.2488000001
16058,2020,0,1158016.128953997,0,283488.90061819495,0,0,64141.05647664,0,283279.94800000003
16089,2020,0,551528.7946481038,0,340278.26282599557,0,0,140616.93150648,0,412779.3528
16106,2020,0,1278876.803503429,0,1105941.1090275154,0,0,226960.66137888,0,930776.9720000001
16144,2020,0,643748.7327444402,0,482492.23731711233,0,0,168987.01417884,0,485622.76800000004
16196,2020,983925.9909416991,0,748517.4823684244,0,1,1,214625.84282568,214625.84282568,728434.152
16207,2020,0,648845.9482847274,0,471440.2830474126,0,0,59207.12905536,0,485622.76800000004
16288,2020,0,615356.3702445731,0,462115.4419016424,0,0,180088.35087672,0,493716.4808
16314,2020,642759.1973800254,0,512160.55480486114,0,1,1,138149.96779584,138149.96779584,497763.3372
16358,2020,1286330.7276804282,0,971054.6047398767,0,1,1,298502.60898744,298502.60898744,959104.9668
16395,2020,0,3181319.6440054076,0,1304179.0046900515,0,0,419383.8308088,0,1942491.0720000002
16396,2020,0,643396.1089689384,0,572500.2258262611,0,0,163507.29400459773,0,485622.76800000004
16401,2020,NA,NA,NA,NA,NA,NA,0,NA,0
16409,2020,0,636017.4324256936,0,578776.1018008944,0,0,130749.07666392,0,493716.4808
16420,2020,636358.2573648412,0,579186.5282376318,0,1,1,88810.69358304,88810.69358304,477529.0552
16464,2020,0,954837.8924832725,0,788021.7269538844,0,0,86343.7298724,0,809371.28
16485,2020,642043.9636280613,0,608558.1731776912,0,1,1,164053.08675756,164053.08675756,485622.76800000004
16488,2020,1540149.0662306834,0,1172546.4040410419,0,1,1,240528.9617874,240528.9617874,987432.9616
16671,2020,0,1293053.6011851518,0,1097273.908756486,0,0,257797.70776188,0,971245.5360000001
16698,2020,0,2792743.4954356146,0,1902097.112394839,0,0,297269.12713212,0,1578273.996
16764,2020,0,629541.8648618391,0,474807.98273648665,0,0,136916.48594052,0,485622.76800000004
16847,2020,0,1271216.9522456124,0,230834.88787185578,0,0,96243.8440370767,0,210436.53280000002
17060,2020,0,1278361.0143955534,0,1130024.8562840691,0,0,309603.94568532,0,971245.5360000001
17106,2020,0,616358.6029867218,0,289186.29654370213,0,0,55291.69074126383,0,307561.08640000003
17126,2020,624540.9891958189,0,182495.52485057642,0,1,1,48105.79235748,48105.79235748,222577.102
17150,2020,0,626246.5190855847,0,489698.62898692046,0,0,136916.48594052,0,485622.76800000004
17251,2020,653091.1408337073,0,596404.8513685092,0,1,1,94978.10285964,94978.10285964,485622.76800000004
17264,2020,0,2541447.6235462157,0,1808186.7031483662,0,0,643877.52847704,0,2428113.84
17386,2020,0,622217.0895866507,0,479638.92644232896,0,0,188722.72386396,0,485622.76800000004
17404,2020,0,622224.6139034864,0,443381.5458160761,0,0,154185.231915,0,485622.76800000004
17435,2020,0,1301495.0182983368,0,1171547.1947233137,0,0,186255.76015332,0,971245.5360000001
17456,2020,0,637266.8680694653,0,474341.7945312799,0,0,214625.84282568,0,489669.62440000003
17491,2020,0,650271.2920574974,0,0,0,NA,0,NA,0
17497,2020,0,618242.5736967162,0,567220.7093779481,0,0,189956.20571928,0,445154.204
17665,2020,0,599288.748878364,0,506906.7700204953,0,0,133216.04037456,0,424919.922
17683,2020,0,562489.82658989,0,471003.64556063135,0,0,93744.62100432,0,530138.1884
17933,2020,0,644836.3065648684,0,217947.80547479822,0,0,86343.7298724,0,485622.76800000004
17935,2020,927421.0171435599,0,627487.1656369241,0,1,1,129515.5948086,129515.5948086,748668.434
17953,2020,0,617304.7349136518,0,538932.8984290237,0,0,217092.80653632001,0,505857.05
18005,2020,0,638327.9928324656,0,541350.5296242976,0,0,176387.90531076,0,493716.4808
18129,2020,0,638901.5427203481,0,480604.2509383058,0,0,108546.40326816001,0,477529.0552
18149,2020,639214.3397381471,0,516382.4420759714,0,1,1,134449.52222988,134449.52222988,485622.76800000004
18168,2020,NA,NA,NA,NA,NA,NA,0,NA,0
18187,2020,0,1265491.6416345136,0,480294.3251429251,0,0,197357.0968512,0,493716.4808
18304,2020,0,637163.3427482182,0,600420.5279792291,0,0,239295.47993208,0,493716.4808
18312,2020,NA,NA,NA,NA,NA,NA,0,NA,0
18315,2020,1268705.9574097036,0,19172.35061476948,0,1,1,41938.38308088,41938.38308088,728434.152
18326,2020,0,631688.3116147425,0,291812.8953490211,0,0,50572.75606812,0,222577.102
18337,2020,0,626725.4483620417,0,446509.4243760132,0,0,193656.65128524,0,477529.0552
18393,2020,NA,NA,NA,NA,NA,NA,115268.29282931822,NA,388498.2144
18394,2020,0,1255237.8074469557,0,647134.8467825125,0,0,199824.06056184001,0,756762.1468
18395,2020,1249023.6965465574,0,727119.0229723608,0,1,1,250396.81662996,250396.81662996,752715.2904
18475,2020,0,1735995.3259953274,0,897682.2833117087,0,0,139383.44965116002,0,477529.0552
18478,2020,0,3095261.1847986225,0,2029892.7200550728,0,0,494626.22398332,0,2132693.3228
18505,2020,0,630724.1693305707,0,466609.5533596344,0,0,117180.77625540001,0,493716.4808
18575,2020,0,1484775.5075790286,0,897447.3329240901,0,0,245462.88920868002,0,748668.434
18582,2020,898195.885059312,0,602606.8275270896,0,1,1,166520.0504682,166520.0504682,501810.1936
18608,2020,0,640856.9979939351,0,477250.83100899495,0,0,148017.82263840002,0,485622.76800000004
18646,2020,0,1146394.6374023275,0,284115.8709667186,0,0,65374.53833196,0,250905.0968
