UID,Year,precip_mm,ETr_mm,ETo_mm
802334,2020,299.7,1693.4,1211.8
802334,2021,364.8,1628,1181
802335,2016,572.56,1571.32,1149.31
802335,2017,632.5,1567.4,1141.6
802335,2018,526.5,1497.8,1104.6
802335,2019,603.7,1459.6,1081.3
802335,2020,299.7,1693.4,1211.8
802335,2021,364.8,1628,1181
802336,2016,572.56,1571.32,1149.31
802336,2017,632.5,1567.4,1141.6
802336,2018,526.5,1497.8,1104.6
802336,2019,603.7,1459.6,1081.3
802336,2020,299.7,1693.4,1211.8
802336,2021,364.8,1628,1181
802337,2016,572.56,1571.32,1149.31
802337,2017,632.5,1567.4,1141.6
802337,2018,526.5,1497.8,1104.6
802337,2019,603.7,1459.6,1081.3
802337,2020,299.7,1693.4,1211.8
802337,2021,364.8,1628,1181
802338,2016,572.56,1571.32,1149.31
802338,2017,632.5,1567.4,1141.6
802338,2018,526.5,1497.8,1104.6
802338,2019,603.7,1459.6,1081.3
802338,2020,299.7,1693.4,1211.8
802338,2021,364.8,1628,1181
802339,2016,572.56,1571.32,1149.31
802339,2017,632.5,1567.4,1141.6
802339,2018,526.5,1497.8,1104.6
802339,2019,603.7,1459.6,1081.3
802339,2020,299.7,1693.4,1211.8
802339,2021,364.8,1628,1181
802342,2016,572.56,1571.32,1149.31
802342,2017,632.5,1567.4,1141.6
802342,2018,526.5,1497.8,1104.6
802342,2019,603.7,1459.6,1081.3
802342,2020,299.7,1693.4,1211.8
802342,2021,364.8,1628,1181
802344,2016,572.92,1571.25,1149.34
802344,2017,632.39,1567.42,1141.6
802344,2018,527,1497.8,1104.6
802344,2019,604.4,1459.6,1081.3
802344,2020,299.64,1693.4,1211.8
802344,2021,364.86,1628.01,1181
802346,2016,572.56,1571.32,1149.31
802346,2017,632.5,1567.4,1141.6
802346,2018,526.5,1497.8,1104.6
802346,2019,603.7,1459.6,1081.3
802346,2020,299.7,1693.4,1211.8
802346,2021,364.8,1628,1181
802347,2016,584.13,1570.82,1149.08
802347,2017,627.71,1570.67,1142.81
802347,2018,543.37,1495.83,1103.69
802347,2019,627.03,1458.97,1081.1599999999999
802347,2020,296.52,1692.39,1211.3799999999999
802347,2021,366.45,1628.1,1180.18
802376,2016,588.1999999999999,1570.68,1148.91
802376,2017,626,1571.9,1143.3
802376,2018,549.2,1495,1103.3
802376,2019,635.1999999999999,1458.7,1081.1
802376,2020,295.4,1692,1211.2
802376,2021,367,1628.1,1179.8
802377,2016,588.1999999999999,1570.68,1148.91
802377,2017,626,1571.9,1143.3
802377,2018,549.2,1495,1103.3
802377,2019,635.1999999999999,1458.7,1081.1
802377,2020,295.4,1692,1211.2
802377,2021,367,1628.1,1179.8
802378,2016,588.1999999999999,1570.68,1148.91
802378,2017,626,1571.9,1143.3
802378,2018,549.2,1495,1103.3
802378,2019,635.1999999999999,1458.7,1081.1
802378,2020,295.4,1692,1211.2
802378,2021,367,1628.1,1179.8
802379,2016,588.1999999999999,1570.68,1148.91
802379,2017,626,1571.9,1143.3
802379,2018,549.2,1495,1103.3
802379,2019,635.1999999999999,1458.7,1081.1
802379,2020,295.4,1692,1211.2
802379,2021,367,1628.1,1179.8
802380,2016,588.1999999999999,1570.68,1148.91
802380,2017,626,1571.9,1143.3
802380,2018,549.2,1495,1103.3
802380,2019,635.1999999999999,1458.7,1081.1
802380,2020,295.4,1692,1211.2
802380,2021,367,1628.1,1179.8
802381,2016,588.1999999999999,1570.68,1148.91
802381,2017,626,1571.9,1143.3
802381,2018,549.2,1495,1103.3
802381,2019,635.1999999999999,1458.7,1081.1
802381,2020,295.4,1692,1211.2
802381,2021,367,1628.1,1179.8
802382,2016,588.1999999999999,1570.68,1148.91
802382,2017,626,1571.9,1143.3
802382,2018,549.2,1495,1103.3
802382,2019,635.1999999999999,1458.7,1081.1
802382,2020,295.4,1692,1211.2
802382,2021,367,1628.1,1179.8
802410,2016,544.8,1571,1149.06
802410,2017,596.3,1557.3,1135.6
802410,2018,539.4,1505.7,1109.2
802410,2019,606.4,1460.1,1081.8999999999999
802410,2020,313.3,1704.2,1218.6
802410,2021,391,1628.4,1180.6
802419,2016,523.67,1572.3899999999999,1149.75
802419,2017,609.1,1553.1,1134.7
802419,2018,528.4,1510.5,1111
802419,2019,619.9000000000001,1461.4,1083.1
802419,2020,299.7,1707.6,1221
802419,2021,385.3,1628.5,1179.6
802423,2016,572.56,1571.32,1149.31
802423,2017,632.5,1567.4,1141.6
802423,2018,526.5,1497.8,1104.6
802423,2019,603.7,1459.6,1081.3
802423,2020,299.7,1693.4,1211.8
802423,2021,364.8,1628,1181
802424,2016,572.56,1571.32,1149.31
802424,2017,632.5,1567.4,1141.6
802424,2018,526.5,1497.8,1104.6
802424,2019,603.7,1459.6,1081.3
802424,2020,299.7,1693.4,1211.8
802424,2021,364.8,1628,1181
802425,2016,554.14,1570.42,1149.18
802425,2017,616.3,1556.7,1135.9
802425,2018,517.4,1496.4,1104.5
802425,2019,583.7,1454.3,1077.4
802425,2020,303.5,1690.1000000000001,1210.3
802425,2021,373.90000000000003,1620.6,1176.2
802428,2016,497.86,1562.35,1143.82
802428,2017,629.25,1538.65,1124.49
802428,2018,543.57,1509.16,1111.45
802428,2019,681.25,1456.16,1077.7
802428,2020,274.21,1703.98,1217.78
802428,2021,375.24,1618.78,1174.6399999999999
802433,2016,523.67,1572.3899999999999,1149.75
802433,2017,609.1,1553.1,1134.7
802433,2018,528.4,1510.5,1111
802433,2019,619.9000000000001,1461.4,1083.1
802433,2020,299.7,1707.6,1221
802433,2021,385.3,1628.5,1179.6
802436,2016,523.67,1572.3899999999999,1149.75
802436,2017,609.1,1553.1,1134.7
802436,2018,528.4,1510.5,1111
802436,2019,619.9000000000001,1461.4,1083.1
802436,2020,299.7,1707.6,1221
802436,2021,385.3,1628.5,1179.6
802437,2016,516.09,1570.3600000000001,1148.49
802437,2017,610.72,1549.2,1131.8
802437,2018,527.97,1508.75,1110.1
802437,2019,643.37,1458.6,1080.85
802437,2020,292.63,1705.2,1219.3
802437,2021,382.04,1624.75,1177.75
802438,2016,528.38,1567.02,1147.06
802438,2017,627.8000000000001,1541.6000000000001,1127.1
802438,2018,509.6,1501.6,1107.6
802438,2019,634.9,1457,1080.9
802438,2020,310.8,1695,1213.5
802438,2021,388.6,1617.6,1174.2
802439,2016,528.38,1567.02,1147.06
802439,2017,627.8000000000001,1541.6000000000001,1127.1
802439,2018,509.6,1501.6,1107.6
802439,2019,634.9,1457,1080.9
802439,2020,310.8,1695,1213.5
802439,2021,388.6,1617.6,1174.2
802440,2016,528.38,1567.02,1147.06
802440,2017,627.8000000000001,1541.6000000000001,1127.1
802440,2018,509.6,1501.6,1107.6
802440,2019,634.9,1457,1080.9
802440,2020,310.8,1695,1213.5
802440,2021,388.6,1617.6,1174.2
802441,2016,544.8,1571,1149.06
802441,2017,596.3,1557.3,1135.6
802441,2018,539.4,1505.7,1109.2
802441,2019,606.4,1460.1,1081.8999999999999
802441,2020,313.3,1704.2,1218.6
802441,2021,391,1628.4,1180.6
802442,2016,557.06,1571.8799999999999,1149.35
802442,2017,589.6600000000001,1560.98,1137.68
802442,2018,530.41,1504.66,1108.72
802442,2019,600.64,1457.31,1081.1
802442,2020,313.91,1703.31,1217.72
802442,2021,394.15999999999997,1629.3600000000001,1181.08
802443,2016,558.68,1571.98,1149.4
802443,2017,588.84,1561.53,1137.95
802443,2018,529.2,1504.55,1108.66
802443,2019,599.87,1456.93,1081.01
802443,2020,313.94,1703.17,1217.61
802443,2021,394.51,1629.5,1181.14
802444,2016,547.07,1571.19,1149.16
802444,2017,595.1,1558.1299999999999,1136.11
802444,2018,537.73,1505.42,1109.08
802444,2019,605.34,1459.4199999999998,1081.69
802444,2020,313.43,1704.02,1218.38
802444,2021,391.62,1628.62,1180.72
802445,2016,544.8,1571,1149.06
802445,2017,596.3,1557.3,1135.6
802445,2018,539.4,1505.7,1109.2
802445,2019,606.4,1460.1,1081.8999999999999
802445,2020,313.3,1704.2,1218.6
802445,2021,391,1628.4,1180.6
802446,2016,543.97,1570.6299999999999,1148.8600000000001
802446,2017,598.2,1556.04,1134.99
802446,2018,537.6,1505.11,1108.8600000000001
802446,2019,605.78,1459.67,1081.76
802446,2020,313.63,1703.06,1217.89
802446,2021,390.49,1627.25,1180.03
802447,2016,537.51,1567.53,1147.4
802447,2017,614.65,1544.94,1129.51
802447,2018,521.98,1499.84,1105.8
802447,2019,600.38,1455.87,1080.49
802447,2020,316.5,1693.08,1211.57
802447,2021,386.07,1617.12,1174.93
802448,2016,537.29,1567.33,1147.34
802448,2017,615.3,1544.7,1129.5
802448,2018,521.4,1499.8,1105.8
802448,2019,600.2,1455.8,1080.5
802448,2020,316.6,1692.8,1211.5
802448,2021,385.9,1616.9,1174.9
802449,2016,539.48,1567.8200000000002,1147.6200000000001
802449,2017,613.01,1546.83,1130.4
802449,2018,523.45,1500.19,1106.16
802449,2019,595.21,1455.71,1080.29
802449,2020,316.35,1692.5,1211.44
802449,2021,384.95000000000005,1618.3600000000001,1175.38
802452,2016,537.29,1567.33,1147.34
802452,2017,615.3,1544.7,1129.5
802452,2018,521.4,1499.8,1105.8
802452,2019,600.2,1455.8,1080.5
802452,2020,316.6,1692.8,1211.5
802452,2021,385.9,1616.9,1174.9
802453,2016,532.93,1567.66,1147.42
802453,2017,619.77,1544.26,1129.02
802453,2018,517.22,1501.37,1107.02
802453,2019,616.82,1456.81,1080.92
802453,2020,313.08,1695.04,1213.19
802453,2021,387.29,1618.25,1175.08
802454,2016,554.14,1570.42,1149.18
802454,2017,616.3,1556.7,1135.9
802454,2018,517.4,1496.4,1104.5
802454,2019,583.7,1454.3,1077.4
802454,2020,303.5,1690.1000000000001,1210.3
802454,2021,373.90000000000003,1620.6,1176.2
802455,2016,544.88,1569.01,1148.33
802455,2017,607.1,1551.8,1132.5
802455,2018,528.5,1501.1,1107
802455,2019,582.6,1455.5,1079.8
802455,2020,315.7,1691.8,1211.3
802455,2021,382.40000000000003,1621.8,1176.5
802456,2016,544.88,1569.01,1148.33
802456,2017,607.1,1551.8,1132.5
802456,2018,528.5,1501.1,1107
802456,2019,582.6,1455.5,1079.8
802456,2020,315.7,1691.8,1211.3
802456,2021,382.40000000000003,1621.8,1176.5
802457,2016,559.75,1572.1299999999999,1149.42
802457,2017,588.3,1561.9,1138.2
802457,2018,528.5,1504.3999999999999,1108.6
802457,2019,599.4,1456.6,1080.9
802457,2020,314,1703.1,1217.5
802457,2021,394.8,1629.6,1181.2
802458,2016,559.75,1572.1299999999999,1149.42
802458,2017,588.3,1561.9,1138.2
802458,2018,528.5,1504.3999999999999,1108.6
802458,2019,599.4,1456.6,1080.9
802458,2020,314,1703.1,1217.5
802458,2021,394.8,1629.6,1181.2
802464,2016,544.8,1571,1149.06
802464,2017,596.3,1557.3,1135.6
802464,2018,539.4,1505.7,1109.2
802464,2019,606.4,1460.1,1081.8999999999999
802464,2020,313.3,1704.2,1218.6
802464,2021,391,1628.4,1180.6
802465,2016,544.8,1571,1149.06
802465,2017,596.3,1557.3,1135.6
802465,2018,539.4,1505.7,1109.2
802465,2019,606.4,1460.1,1081.8999999999999
802465,2020,313.3,1704.2,1218.6
802465,2021,391,1628.4,1180.6
802466,2016,544.8,1571,1149.06
802466,2017,596.3,1557.3,1135.6
802466,2018,539.4,1505.7,1109.2
802466,2019,606.4,1460.1,1081.8999999999999
802466,2020,313.3,1704.2,1218.6
802466,2021,391,1628.4,1180.6
802467,2016,544.8,1571,1149.06
802467,2017,596.3,1557.3,1135.6
802467,2018,539.4,1505.7,1109.2
802467,2019,606.4,1460.1,1081.8999999999999
802467,2020,313.3,1704.2,1218.6
802467,2021,391,1628.4,1180.6
802473,2016,555,1572.76,1150.15
802473,2017,604.72,1563.02,1139.4
802473,2018,507.15999999999997,1499.95,1106.23
802473,2019,586.84,1455.5,1078.52
802473,2020,301.05,1695.07,1212.51
802473,2021,382.13,1625.51,1178.55
802474,2016,556.0600000000001,1575.54,1151.34
802474,2017,589.9,1571.8,1144.5
802474,2018,494.1,1504.8,1108.7
802474,2019,590.9,1457.2,1080.2
802474,2020,297.90000000000003,1702,1215.8
802474,2021,392.7,1632.1999999999998,1182
802836,2016,481.58,1562.99,1144
802836,2017,648.36,1529.95,1119.69
802836,2018,549.97,1507.24,1110.15
802836,2019,672.86,1455.53,1077.95
802836,2020,277.26,1698.27,1214.15
802836,2021,360.58,1611.63,1169.85
802838,2016,528.38,1567.02,1147.06
802838,2017,627.8000000000001,1541.6000000000001,1127.1
802838,2018,509.6,1501.6,1107.6
802838,2019,634.9,1457,1080.9
802838,2020,310.8,1695,1213.5
802838,2021,388.6,1617.6,1174.2
802839,2016,528.38,1567.02,1147.06
802839,2017,627.8000000000001,1541.6000000000001,1127.1
802839,2018,509.6,1501.6,1107.6
802839,2019,634.9,1457,1080.9
802839,2020,310.8,1695,1213.5
802839,2021,388.6,1617.6,1174.2
802896,2016,494.34000000000003,1560.93,1143.09
802896,2017,639.1,1529.9,1119.9
802896,2018,520.1,1504.3999999999999,1108.9
802896,2019,680.8,1452.3999999999999,1076.3
802896,2020,290.5,1693.4,1212.1
802896,2021,382.9,1608.3,1168.6
802897,2016,494.34000000000003,1560.93,1143.09
802897,2017,639.1,1529.9,1119.9
802897,2018,520.1,1504.3999999999999,1108.9
802897,2019,680.8,1452.3999999999999,1076.3
802897,2020,290.5,1693.4,1212.1
802897,2021,382.9,1608.3,1168.6
802910,2016,508.68,1568.19,1147.2
802910,2017,612.3000000000001,1545.3,1128.9
802910,2018,527.5,1507,1109.2
802910,2019,666.2,1455.8,1078.6
802910,2020,285.8,1702.8,1217.6
802910,2021,378.8,1621,1175.9
802911,2016,508.68,1568.19,1147.2
802911,2017,612.3000000000001,1545.3,1128.9
802911,2018,527.5,1507,1109.2
802911,2019,666.2,1455.8,1078.6
802911,2020,285.8,1702.8,1217.6
802911,2021,378.8,1621,1175.9
802912,2016,508.68,1568.19,1147.2
802912,2017,612.3000000000001,1545.3,1128.9
802912,2018,527.5,1507,1109.2
802912,2019,666.2,1455.8,1078.6
802912,2020,285.8,1702.8,1217.6
802912,2021,378.8,1621,1175.9
802913,2016,508.68,1568.19,1147.2
802913,2017,612.3000000000001,1545.3,1128.9
802913,2018,527.5,1507,1109.2
802913,2019,666.2,1455.8,1078.6
802913,2020,285.8,1702.8,1217.6
802913,2021,378.8,1621,1175.9
802914,2016,516.25,1563.45,1144.76
802914,2017,626.7,1535.2,1124.1
802914,2018,502.4,1502.1,1108.4
802914,2019,673.9,1454.3,1078.7
802914,2020,303,1696,1213.9
802914,2021,387.3,1611.3,1171.2
802927,2016,516.42,1570.45,1148.52
802927,2017,610.64,1549.22,1131.8
802927,2018,527.99,1508.76,1110.1
802927,2019,642.27,1458.6100000000001,1080.85
802927,2020,293.02,1705.2,1219.3
802927,2021,382.17,1624.76,1177.75
802928,2016,523.67,1572.3899999999999,1149.75
802928,2017,609.1,1553.1,1134.7
802928,2018,528.4,1510.5,1111
802928,2019,619.9000000000001,1461.4,1083.1
802928,2020,299.7,1707.6,1221
802928,2021,385.3,1628.5,1179.6
802929,2016,523.67,1572.3899999999999,1149.75
802929,2017,609.1,1553.1,1134.7
802929,2018,528.4,1510.5,1111
802929,2019,619.9000000000001,1461.4,1083.1
802929,2020,299.7,1707.6,1221
802929,2021,385.3,1628.5,1179.6
802973,2016,544.8,1571,1149.06
802973,2017,596.3,1557.3,1135.6
802973,2018,539.4,1505.7,1109.2
802973,2019,606.4,1460.1,1081.8999999999999
802973,2020,313.3,1704.2,1218.6
802973,2021,391,1628.4,1180.6
802974,2016,544.8,1571,1149.06
802974,2017,596.3,1557.3,1135.6
802974,2018,539.4,1505.7,1109.2
802974,2019,606.4,1460.1,1081.8999999999999
802974,2020,313.3,1704.2,1218.6
802974,2021,391,1628.4,1180.6
803076,2016,544.8,1571,1149.06
803076,2017,596.3,1557.3,1135.6
803076,2018,539.4,1505.7,1109.2
803076,2019,606.4,1460.1,1081.8999999999999
803076,2020,313.3,1704.2,1218.6
803076,2021,391,1628.4,1180.6
803102,2016,554.14,1570.42,1149.18
803102,2017,616.3,1556.7,1135.9
803102,2018,517.4,1496.4,1104.5
803102,2019,583.7,1454.3,1077.4
803102,2020,303.5,1690.1000000000001,1210.3
803102,2021,373.90000000000003,1620.6,1176.2
803103,2016,554.14,1570.42,1149.18
803103,2017,616.3,1556.7,1135.9
803103,2018,517.4,1496.4,1104.5
803103,2019,583.7,1454.3,1077.4
803103,2020,303.5,1690.1000000000001,1210.3
803103,2021,373.90000000000003,1620.6,1176.2
803104,2016,554.14,1570.42,1149.18
803104,2017,616.3,1556.7,1135.9
803104,2018,517.4,1496.4,1104.5
803104,2019,583.7,1454.3,1077.4
803104,2020,303.5,1690.1000000000001,1210.3
803104,2021,373.90000000000003,1620.6,1176.2
803120,2016,572.56,1571.32,1149.31
803120,2017,632.5,1567.4,1141.6
803120,2018,526.5,1497.8,1104.6
803120,2019,603.7,1459.6,1081.3
803120,2020,299.7,1693.4,1211.8
803120,2021,364.8,1628,1181
803156,2016,588.1999999999999,1570.68,1148.91
803156,2017,626,1571.9,1143.3
803156,2018,549.2,1495,1103.3
803156,2019,635.1999999999999,1458.7,1081.1
803156,2020,295.4,1692,1211.2
803156,2021,367,1628.1,1179.8
803173,2016,544.88,1569.01,1148.33
803173,2017,607.1,1551.8,1132.5
803173,2018,528.5,1501.1,1107
803173,2019,582.6,1455.5,1079.8
803173,2020,315.7,1691.8,1211.3
803173,2021,382.40000000000003,1621.8,1176.5
803174,2016,544.88,1569.01,1148.33
803174,2017,607.1,1551.8,1132.5
803174,2018,528.5,1501.1,1107
803174,2019,582.6,1455.5,1079.8
803174,2020,315.7,1691.8,1211.3
803174,2021,382.40000000000003,1621.8,1176.5
803379,2016,481.39,1563.03,1143.96
803379,2017,648.44,1529.49,1119.36
803379,2018,549.63,1506.92,1109.89
803379,2019,672.86,1455.26,1077.71
803379,2020,277.58,1697.7,1213.57
803379,2021,360.73,1610.8500000000001,1169.32
803430,2016,508.68,1568.19,1147.2
803430,2017,612.3000000000001,1545.3,1128.9
803430,2018,527.5,1507,1109.2
803430,2019,666.2,1455.8,1078.6
803430,2020,285.8,1702.8,1217.6
803430,2021,378.8,1621,1175.9
803431,2016,508.68,1568.19,1147.2
803431,2017,612.3000000000001,1545.3,1128.9
803431,2018,527.5,1507,1109.2
803431,2019,666.2,1455.8,1078.6
803431,2020,285.8,1702.8,1217.6
803431,2021,378.8,1621,1175.9
803432,2016,479.55,1562.8200000000002,1143.94
803432,2017,649.3,1528.7,1119
803432,2018,546.8,1506.3,1109.6000000000001
803432,2019,673.1999999999999,1454.9,1077.5
803432,2020,280.7,1696.5,1212.9
803432,2021,361.9,1609.8,1168.7
803433,2016,483.77000000000004,1563.2,1144.05
803433,2017,647.3,1530.8500000000001,1120.06
803433,2018,553.38,1507.96,1110.45
803433,2019,672.4300000000001,1455.92,1078.15
803433,2020,273.52,1699.68,1214.85
803433,2021,359.2,1612.77,1170.5
803434,2016,523.67,1572.3899999999999,1149.75
803434,2017,609.1,1553.1,1134.7
803434,2018,528.4,1510.5,1111
803434,2019,619.9000000000001,1461.4,1083.1
803434,2020,299.7,1707.6,1221
803434,2021,385.3,1628.5,1179.6
803435,2016,523.67,1572.3899999999999,1149.75
803435,2017,609.1,1553.1,1134.7
803435,2018,528.4,1510.5,1111
803435,2019,619.9000000000001,1461.4,1083.1
803435,2020,299.7,1707.6,1221
803435,2021,385.3,1628.5,1179.6
803436,2016,523.67,1572.3899999999999,1149.75
803436,2017,609.1,1553.1,1134.7
803436,2018,528.4,1510.5,1111
803436,2019,619.9000000000001,1461.4,1083.1
803436,2020,299.7,1707.6,1221
803436,2021,385.3,1628.5,1179.6
803565,2016,537.29,1567.33,1147.34
803565,2017,615.3,1544.7,1129.5
803565,2018,521.4,1499.8,1105.8
803565,2019,600.2,1455.8,1080.5
803565,2020,316.6,1692.8,1211.5
803565,2021,385.9,1616.9,1174.9
803566,2016,537.29,1567.33,1147.34
803566,2017,615.3,1544.7,1129.5
803566,2018,521.4,1499.8,1105.8
803566,2019,600.2,1455.8,1080.5
803566,2020,316.6,1692.8,1211.5
803566,2021,385.9,1616.9,1174.9
803657,2016,544.88,1569.01,1148.33
803657,2017,607.1,1551.8,1132.5
803657,2018,528.5,1501.1,1107
803657,2019,582.6,1455.5,1079.8
803657,2020,315.7,1691.8,1211.3
803657,2021,382.40000000000003,1621.8,1176.5
803658,2016,544.88,1569.01,1148.33
803658,2017,607.1,1551.8,1132.5
803658,2018,528.5,1501.1,1107
803658,2019,582.6,1455.5,1079.8
803658,2020,315.7,1691.8,1211.3
803658,2021,382.40000000000003,1621.8,1176.5
803659,2016,545.86,1569.19,1148.4
803659,2017,605.87,1552.66,1133.03
803659,2018,528.45,1501.34,1107.1399999999999
803659,2019,583.74,1455.63,1079.92
803659,2020,315.6,1692.72,1211.89
803659,2021,383.21,1622.48,1176.94
803660,2016,545.43,1569.1399999999999,1148.31
803660,2017,606.41,1551.95,1132.54
803660,2018,528.49,1501.19,1107.02
803660,2019,583.22,1455.48,1079.79
803660,2020,315.64,1692.01,1211.33
803660,2021,382.85,1621.8999999999999,1176.53
803661,2016,546.0500000000001,1569.22,1148.38
803661,2017,605.64,1552.79,1133.07
803661,2018,528.53,1501.42,1107.1599999999999
803661,2019,583.9300000000001,1455.6100000000001,1079.91
803661,2020,315.56,1692.9,1211.92
803661,2021,383.37,1622.55,1176.97
803738,2016,554.14,1570.42,1149.18
803738,2017,616.3,1556.7,1135.9
803738,2018,517.4,1496.4,1104.5
803738,2019,583.7,1454.3,1077.4
803738,2020,303.5,1690.1000000000001,1210.3
803738,2021,373.90000000000003,1620.6,1176.2
804043,2016,556.0600000000001,1575.54,1151.34
804043,2017,589.9,1571.8,1144.5
804043,2018,494.1,1504.8,1108.7
804043,2019,590.9,1457.2,1080.2
804043,2020,297.90000000000003,1702,1215.8
804043,2021,392.7,1632.1999999999998,1182
804045,2016,554.14,1570.42,1149.18
804045,2017,616.3,1556.7,1135.9
804045,2018,517.4,1496.4,1104.5
804045,2019,583.7,1454.3,1077.4
804045,2020,303.5,1690.1000000000001,1210.3
804045,2021,373.90000000000003,1620.6,1176.2
804108,2016,523.67,1572.3899999999999,1149.75
804108,2017,609.1,1553.1,1134.7
804108,2018,528.4,1510.5,1111
804108,2019,619.9000000000001,1461.4,1083.1
804108,2020,299.7,1707.6,1221
804108,2021,385.3,1628.5,1179.6
804109,2016,523.67,1572.3899999999999,1149.75
804109,2017,609.1,1553.1,1134.7
804109,2018,528.4,1510.5,1111
804109,2019,619.9000000000001,1461.4,1083.1
804109,2020,299.7,1707.6,1221
804109,2021,385.3,1628.5,1179.6
804110,2016,526.02,1569.75,1148.42
804110,2017,618.3399999999999,1547.35,1130.9
804110,2018,519.15,1506.05,1109.3
804110,2019,627.3,1459.2,1082
804110,2020,305.17,1701.3,1217.25
804110,2021,386.92,1623.05,1176.9
804111,2016,523.78,1572.21,1149.66
804111,2017,609.58,1552.87,1134.67
804111,2018,527.88,1510.29,1110.99
804111,2019,620.3100000000001,1461.37,1083.1
804111,2020,299.96,1707.33,1220.94
804111,2021,385.4,1628.32,1179.58
804112,2016,526.12,1569.63,1148.3500000000001
804112,2017,618.86,1547.34,1130.9
804112,2018,518.59,1506.03,1109.3
804112,2019,627.73,1459.2,1082
804112,2020,305.5,1701.24,1217.25
804112,2021,386.99,1623.02,1176.9
804179,2016,504.83,1566.25,1145.96
804179,2017,618.39,1543.08,1127.43
804179,2018,533.3000000000001,1507.72,1109.95
804179,2019,671.59,1455.92,1078.3
804179,2020,281.65,1703.19,1217.66
804179,2021,377.49,1620.24,1175.48
804180,2016,494.34000000000003,1560.93,1143.09
804180,2017,639.1,1529.9,1119.9
804180,2018,520.1,1504.3999999999999,1108.9
804180,2019,680.8,1452.3999999999999,1076.3
804180,2020,290.5,1693.4,1212.1
804180,2021,382.9,1608.3,1168.6
804181,2016,494.34000000000003,1560.93,1143.09
804181,2017,639.1,1529.9,1119.9
804181,2018,520.1,1504.3999999999999,1108.9
804181,2019,680.8,1452.3999999999999,1076.3
804181,2020,290.5,1693.4,1212.1
804181,2021,382.9,1608.3,1168.6
804182,2016,494.34000000000003,1560.93,1143.09
804182,2017,639.1,1529.9,1119.9
804182,2018,520.1,1504.3999999999999,1108.9
804182,2019,680.8,1452.3999999999999,1076.3
804182,2020,290.5,1693.4,1212.1
804182,2021,382.9,1608.3,1168.6
804211,2016,571.48,1571.35,1149.36
804211,2017,631.4399999999999,1567.95,1141.94
804211,2018,524.73,1497.97,1104.69
804211,2019,604.49,1459.35,1081.18
804211,2020,299.52,1693.94,1212.13
804211,2021,366.27000000000004,1628.42,1181.15
804212,2016,572.56,1571.32,1149.31
804212,2017,632.5,1567.4,1141.6
804212,2018,526.5,1497.8,1104.6
804212,2019,603.7,1459.6,1081.3
804212,2020,299.7,1693.4,1211.8
804212,2021,364.8,1628,1181
804213,2016,572.56,1571.32,1149.31
804213,2017,632.5,1567.4,1141.6
804213,2018,526.5,1497.8,1104.6
804213,2019,603.7,1459.6,1081.3
804213,2020,299.7,1693.4,1211.8
804213,2021,364.8,1628,1181
804214,2016,572.56,1571.32,1149.31
804214,2017,632.5,1567.4,1141.6
804214,2018,526.5,1497.8,1104.6
804214,2019,603.7,1459.6,1081.3
804214,2020,299.7,1693.4,1211.8
804214,2021,364.8,1628,1181
804285,2016,494.34000000000003,1560.93,1143.09
804285,2017,639.1,1529.9,1119.9
804285,2018,520.1,1504.3999999999999,1108.9
804285,2019,680.8,1452.3999999999999,1076.3
804285,2020,290.5,1693.4,1212.1
804285,2021,382.9,1608.3,1168.6
804329,2016,532.97,1567.19,1147.22
804329,2017,621.36,1543.15,1128.3
804329,2018,515.62,1500.7,1106.7
804329,2019,617.07,1456.4,1080.7
804329,2020,313.79,1693.89,1212.5
804329,2021,387.25,1617.25,1174.55
804352,2016,494.34000000000003,1560.93,1143.09
804352,2017,639.1,1529.9,1119.9
804352,2018,520.1,1504.3999999999999,1108.9
804352,2019,680.8,1452.3999999999999,1076.3
804352,2020,290.5,1693.4,1212.1
804352,2021,382.9,1608.3,1168.6
804353,2016,494.34000000000003,1560.93,1143.09
804353,2017,639.1,1529.9,1119.9
804353,2018,520.1,1504.3999999999999,1108.9
804353,2019,680.8,1452.3999999999999,1076.3
804353,2020,290.5,1693.4,1212.1
804353,2021,382.9,1608.3,1168.6
804354,2016,494.34000000000003,1560.93,1143.09
804354,2017,639.1,1529.9,1119.9
804354,2018,520.1,1504.3999999999999,1108.9
804354,2019,680.8,1452.3999999999999,1076.3
804354,2020,290.5,1693.4,1212.1
804354,2021,382.9,1608.3,1168.6
804355,2016,494.34000000000003,1560.93,1143.09
804355,2017,639.1,1529.9,1119.9
804355,2018,520.1,1504.3999999999999,1108.9
804355,2019,680.8,1452.3999999999999,1076.3
804355,2020,290.5,1693.4,1212.1
804355,2021,382.9,1608.3,1168.6
804356,2016,494.34000000000003,1560.93,1143.09
804356,2017,639.1,1529.9,1119.9
804356,2018,520.1,1504.3999999999999,1108.9
804356,2019,680.8,1452.3999999999999,1076.3
804356,2020,290.5,1693.4,1212.1
804356,2021,382.9,1608.3,1168.6
804478,2016,527.79,1572.16,1149.65
804478,2017,606.65,1553.94,1134.88
804478,2018,530.55,1509.54,1110.6399999999999
804478,2019,617.28,1461.1399999999999,1082.86
804478,2020,302.31,1706.92,1220.52
804478,2021,386.41999999999996,1628.48,1179.8
804479,2016,523.67,1572.3899999999999,1149.75
804479,2017,609.1,1553.1,1134.7
804479,2018,528.4,1510.5,1111
804479,2019,619.9000000000001,1461.4,1083.1
804479,2020,299.7,1707.6,1221
