UID,irr2006,irr2007,irr2008,irr2009,irr2010,irr2011,irr2012,irr2013,irr2014,irr2015,irr2016,irr2017,irr2018
348167,0,0,0,0,0,0,0,0,0,0,0,0,0
348168,0,0,0,0,0,0,0,0,0,0,0,0,0
348170,0,0,0,0,0,0,0,0,0,0,0,0,0
348171,0,0,0,0,0,0,0,0,0,0,0,0,0
348173,1,1,1,1,1,1,1,1,1,1,1,1,1
348176,0,0,0,0,0,0,0,0,0,0,0,0,0
348177,0,0,0,0,0,0,0,0,0,0,0,0,0
348178,0,0,0,0,0,0,0,0,0,0,0,0,0
348181,1,1,1,1,1,1,1,1,1,1,1,1,1
348183,0,0,0,0,0,0,0,0,0,0,0,0,0
348184,0,0,0,0,0,0,0,0,0,0,0,0,0
348185,0,1,0,1,1,0,1,0,1,0,1,0,1
348187,0,0,0,0,0,0,0,0,0,0,0,0,0
348188,0,0,0,0,0,0,0,0,0,0,0,0,0
348189,1,1,1,1,1,1,1,1,1,1,1,1,1
348190,0,0,0,0,0,0,0,0,0,0,0,0,0
348191,0,0,0,0,0,0,0,0,0,0,0,0,0
348192,0,0,0,0,0,0,0,0,0,0,0,0,0
348193,0,0,0,0,0,0,0,0,0,0,0,0,0
348194,1,1,1,1,0,1,1,0,1,1,0,1,1
348195,0,0,0,0,0,0,0,0,0,0,0,0,0
348196,0,0,0,0,0,0,0,0,0,0,0,0,0
348197,0,0,0,0,0,0,0,0,0,0,0,0,0
348198,0,0,0,0,0,0,0,0,0,0,0,0,0
348199,0,0,0,0,0,0,0,0,0,0,0,0,0
348200,0,1,1,1,1,1,1,1,0,1,1,1,1
348202,0,0,0,0,0,0,0,0,0,0,0,0,0
348203,1,1,1,1,1,1,1,1,1,1,1,1,1
348205,0,0,0,0,0,0,0,0,0,0,0,0,0
348206,0,1,0,1,1,0,1,1,0,1,1,0,1
348207,1,1,1,1,1,1,1,0,1,1,1,1,1
348212,0,0,0,0,0,0,0,0,0,0,0,0,0
348213,0,0,0,0,0,0,0,0,0,0,0,0,0
348214,1,1,1,1,1,1,1,1,0,1,1,1,1
348215,0,0,0,0,0,0,0,0,0,0,0,0,0
348216,1,1,0,1,0,1,1,1,1,1,1,0,1
348217,1,1,1,1,1,1,1,1,1,1,1,1,1
348220,1,1,1,1,1,1,1,1,1,1,1,1,1
348221,0,0,0,0,0,0,0,0,0,0,0,0,0
348222,0,0,0,0,0,0,0,0,0,0,0,0,0
348223,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,0,0,0,0,0,0,0,0,0,0,0,0,0
348226,0,0,0,0,0,0,0,0,0,0,0,0,0
348228,1,1,1,1,1,1,1,1,1,1,1,1,1
348230,0,0,0,0,0,0,0,0,0,0,0,0,0
348233,0,0,0,0,0,0,0,0,0,0,0,0,0
348235,0,0,0,0,0,0,0,0,0,0,0,0,0
348236,0,0,0,0,0,0,0,0,0,0,0,0,0
348237,0,0,0,0,0,0,0,0,0,0,0,0,0
348239,0,0,0,0,0,0,0,0,0,0,0,0,0
348240,0,0,0,0,0,0,0,0,0,0,0,0,0
348242,0,0,0,0,0,0,0,0,0,0,0,0,0
348243,0,0,0,0,0,0,0,0,0,0,0,0,0
348245,0,0,0,0,0,0,0,0,0,0,0,0,0
348247,0,0,0,0,0,0,0,0,0,0,0,0,0
348249,1,1,1,1,1,1,1,1,1,1,1,1,1
348250,0,0,0,0,0,0,0,0,0,0,0,0,0
348252,0,0,0,0,0,0,0,0,0,0,0,0,0
348253,0,0,0,0,0,0,0,0,0,0,0,0,0
348254,0,0,0,0,0,0,0,0,0,0,0,0,0
348255,0,0,0,0,0,0,0,0,0,0,0,0,0
348256,0,0,0,0,0,0,0,0,0,0,0,0,0
348257,1,1,1,1,1,1,1,1,0,1,1,1,1
348258,0,0,0,0,0,0,0,0,0,0,0,0,0
348259,1,1,1,1,1,1,1,1,1,1,1,1,1
348260,0,0,0,0,0,0,0,0,0,0,0,0,0
348263,0,0,0,0,0,0,0,0,0,0,0,0,0
348266,0,0,0,0,0,0,0,0,0,0,0,0,0
348267,0,0,0,0,0,0,0,0,0,0,0,0,0
348268,1,1,1,0,1,1,1,0,1,1,1,0,1
348271,0,0,0,0,0,0,0,0,0,0,0,0,0
348272,0,0,0,0,0,0,0,0,0,0,0,0,0
348273,0,0,0,0,0,0,0,0,0,0,0,0,0
348274,0,1,1,1,1,1,1,1,1,1,1,1,1
348276,0,0,0,0,0,0,0,0,0,0,0,0,0
348278,0,0,0,0,0,0,0,0,0,0,0,0,0
348279,0,0,0,0,0,0,0,0,0,0,0,0,0
348282,0,0,0,0,0,0,0,0,0,0,0,0,0
348284,1,1,1,1,1,1,1,1,1,1,1,1,1
348285,1,1,1,1,1,1,1,1,1,1,1,1,1
348287,1,1,1,1,1,1,1,1,1,1,1,1,1
348288,0,0,0,0,0,0,0,0,0,0,0,0,0
348289,0,0,0,0,0,0,0,0,0,0,0,0,0
348291,0,0,0,0,0,0,0,0,0,0,0,0,0
348292,0,1,1,1,1,1,1,1,1,1,1,1,1
348294,0,0,0,0,0,0,0,0,0,0,0,0,0
348295,0,0,0,0,0,0,0,0,0,0,0,0,0
348297,0,0,0,0,0,0,0,0,0,0,0,0,0
348298,0,0,0,0,0,0,0,0,0,0,0,0,0
348301,0,0,0,0,0,0,0,0,0,0,0,0,0
348302,0,0,0,0,0,0,0,0,0,0,0,0,0
348303,0,0,0,0,0,0,0,0,0,0,0,0,0
348304,0,0,0,0,0,0,0,0,0,0,0,0,0
348305,0,0,0,0,0,0,0,0,0,0,0,0,0
348306,0,0,0,0,0,0,0,0,0,0,0,0,0
348307,0,0,0,0,0,0,0,0,0,0,0,0,0
348308,0,1,1,1,1,1,1,1,1,1,1,1,1
348309,1,1,1,1,1,1,1,1,1,1,1,1,1
348310,0,0,0,0,0,0,0,0,0,0,0,0,0
348311,0,0,0,0,0,0,0,0,0,0,0,0,0
348312,0,0,0,0,0,0,0,0,0,0,0,0,0
348313,0,0,0,0,0,0,0,0,0,0,0,0,0
348314,0,0,0,0,0,0,0,0,0,0,0,0,0
348315,1,1,1,1,1,1,1,1,1,1,1,1,1
348316,0,0,0,0,0,0,0,0,0,0,0,0,0
348319,0,0,0,0,0,0,0,0,0,0,0,0,0
348320,0,0,0,0,0,0,0,0,0,0,0,0,0
348321,0,0,0,0,0,0,0,0,0,0,0,0,0
348322,0,0,0,0,0,0,0,0,0,0,0,0,0
348323,1,1,1,1,1,1,1,1,1,1,1,1,1
348324,0,0,0,0,0,0,0,0,0,0,0,0,0
348326,0,0,0,0,0,0,0,0,0,0,0,0,0
348327,0,0,0,0,0,0,0,0,0,0,0,0,0
348328,0,0,0,0,0,0,0,0,0,0,0,0,0
348329,1,1,1,1,1,1,1,1,0,1,1,1,1
348331,0,0,0,0,0,0,0,0,0,0,0,0,0
348332,1,1,1,0,1,0,1,0,0,0,1,0,1
348333,0,0,0,0,0,0,0,0,0,0,0,0,0
348335,0,0,0,0,0,0,0,0,0,0,0,0,0
348336,1,1,1,1,1,1,1,1,1,1,1,1,1
348337,0,0,0,0,0,0,0,0,0,0,0,0,0
348338,0,0,0,0,0,0,0,0,0,0,0,0,0
348339,0,0,0,0,0,0,0,0,0,0,0,0,0
348340,1,1,1,1,1,1,1,1,1,1,1,1,1
348341,0,0,0,0,0,0,0,0,0,0,0,0,0
348342,0,0,0,0,0,0,0,0,0,0,0,0,0
348343,0,0,0,0,0,0,0,0,0,0,0,0,0
348344,0,0,0,0,0,0,0,0,0,0,0,0,0
348345,1,1,1,1,1,1,1,1,1,1,1,1,1
348347,0,0,0,0,0,0,0,0,0,0,0,0,0
348348,0,0,0,0,0,0,0,0,0,0,0,0,0
348349,0,0,0,0,0,0,0,0,0,0,0,0,0
348350,0,0,0,0,0,0,0,0,0,0,0,0,0
348352,0,0,0,0,0,0,0,0,0,0,0,0,0
348353,0,0,0,0,0,0,0,0,0,0,0,0,0
348354,0,0,0,0,0,0,0,0,0,0,0,0,0
348355,0,0,0,0,0,0,0,0,0,0,0,0,0
348357,0,0,0,0,0,0,0,0,0,0,0,0,0
348359,0,0,0,0,0,0,0,0,0,0,0,0,0
348360,0,0,0,0,0,0,0,0,0,0,0,0,0
348363,1,1,1,0,1,1,1,0,1,1,1,1,1
348364,0,0,0,0,0,0,0,0,0,0,0,0,0
348368,1,1,1,1,1,1,1,1,1,1,1,1,1
348370,0,0,0,0,0,0,0,0,0,0,0,0,0
348371,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,0,0,0,0,0,0,0,0,0,0,0,0,0
348377,0,0,0,0,0,0,0,0,0,0,0,0,0
348378,0,0,0,0,0,0,0,0,0,0,0,0,0
348381,0,0,0,0,0,0,0,0,0,0,0,0,0
348383,1,1,1,1,1,1,1,1,1,1,1,1,1
348384,0,0,0,0,0,0,0,0,0,0,0,0,0
348385,0,0,0,0,0,0,0,0,0,0,0,0,0
348387,0,0,0,0,0,0,0,0,0,0,0,0,0
348388,0,0,0,0,0,0,0,0,0,0,0,0,0
348389,0,0,0,0,0,0,0,0,0,0,0,0,0
348390,1,1,0,1,0,1,1,1,0,1,1,1,0
348391,0,0,0,0,0,0,0,0,0,0,0,0,0
348393,1,1,1,1,1,1,0,1,0,1,1,1,1
348394,0,0,0,0,0,0,0,0,0,0,0,0,0
348396,0,0,0,0,0,0,0,0,0,0,0,0,0
348398,0,0,0,0,0,0,0,0,0,0,0,0,0
348399,0,0,0,0,0,0,0,0,0,0,0,0,0
348400,0,0,0,0,0,0,0,0,0,0,0,0,0
348401,1,1,0,1,0,1,1,0,1,1,0,1,1
348402,1,1,1,1,1,1,1,1,1,1,1,1,1
348403,0,0,0,0,0,0,0,0,0,0,0,0,0
348405,0,0,0,0,0,0,0,0,0,0,0,0,0
348406,1,1,0,1,1,1,1,1,0,1,1,1,1
348407,1,0,1,1,0,1,1,0,1,1,0,1,1
348408,1,1,1,1,1,1,1,1,1,1,1,1,1
348411,0,0,0,0,0,0,0,0,0,0,0,0,0
348412,0,0,0,0,0,0,0,0,0,0,0,0,0
348414,1,1,1,1,1,1,1,1,0,1,1,1,1
348415,0,0,0,0,0,0,0,0,0,0,0,0,0
348417,0,0,0,0,0,0,0,0,0,0,0,0,0
348418,0,0,0,0,0,0,0,0,0,0,0,0,0
348420,0,1,1,1,1,1,1,1,1,0,1,1,1
348424,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,0,0,0,0,0,0,0,0,0,0,0,0,0
348426,0,0,0,0,0,0,0,0,0,0,0,0,0
348427,0,0,0,0,0,0,0,0,0,0,0,0,0
348428,0,0,0,0,0,0,0,0,0,0,0,0,0
348430,0,0,0,0,0,0,0,0,0,0,0,0,0
348434,1,1,1,1,1,1,1,1,1,1,1,1,1
348435,0,0,0,0,0,0,0,0,0,0,0,0,0
348436,0,0,0,0,0,0,0,0,0,0,0,0,0
348437,0,0,0,0,0,0,0,0,0,0,0,0,0
348438,0,0,0,0,0,0,0,0,0,0,0,0,0
348440,0,0,0,0,0,0,0,0,0,0,0,0,0
348441,1,1,0,1,1,1,1,0,1,1,1,1,1
348442,0,0,0,0,0,0,0,0,0,0,0,0,0
348446,0,0,0,0,0,0,0,0,0,0,0,0,0
348447,0,0,0,0,0,0,0,0,0,0,0,0,0
348450,0,1,1,1,1,1,0,1,0,1,1,0,1
348451,1,1,0,1,1,0,1,1,0,1,1,0,1
348452,1,1,1,0,1,1,1,1,1,0,1,1,1
348453,1,0,1,0,1,1,1,1,1,1,1,1,0
348455,1,1,1,1,1,1,1,1,1,1,1,1,1
348457,0,0,0,0,0,0,0,0,0,0,0,0,0
348458,0,0,0,0,0,0,0,0,0,0,0,0,0
348459,1,1,1,1,1,1,1,1,1,1,0,1,1
348460,0,0,0,0,0,0,0,0,0,0,0,0,0
348461,0,1,1,0,1,1,1,1,1,0,1,1,1
348463,0,0,0,0,0,0,0,0,0,0,0,0,0
348465,1,1,1,1,1,1,1,1,1,1,1,1,1
348466,0,0,0,0,0,0,0,0,0,0,0,0,0
348469,0,0,0,0,0,0,0,0,0,0,0,0,0
348473,1,1,1,1,1,1,1,1,1,1,1,1,1
348475,0,0,0,0,0,0,0,0,0,0,0,0,0
348476,0,0,0,0,0,0,0,0,0,0,0,0,0
348478,0,0,1,1,1,1,1,1,1,0,1,1,1
348479,0,0,0,0,0,0,0,0,0,0,0,0,0
348480,0,0,0,0,0,0,0,0,0,0,0,0,0
348481,0,0,0,0,0,0,0,0,0,0,0,0,0
348483,0,0,0,0,0,0,0,0,0,0,0,0,0
348484,0,0,0,0,0,0,0,0,0,0,0,0,0
348485,0,0,0,0,0,0,0,0,0,0,0,0,0
348486,1,1,1,1,1,1,1,1,1,1,1,1,1
348487,0,0,0,0,0,0,0,0,0,0,0,0,0
348488,0,0,0,0,0,0,0,0,0,0,0,0,0
348490,0,0,0,0,0,0,0,0,0,0,0,0,0
348494,0,0,0,0,0,0,0,0,0,0,0,0,0
348496,1,1,1,1,1,1,1,1,1,1,1,1,1
348498,0,0,0,0,0,0,0,0,0,0,0,0,0
348499,0,0,0,0,0,0,0,0,0,0,0,0,0
348500,0,0,0,0,0,0,0,0,0,0,0,0,0
348501,0,0,0,0,0,0,0,0,0,0,0,0,0
348505,0,0,0,0,0,0,0,0,0,0,0,0,0
348506,0,0,0,0,0,0,0,0,0,0,0,0,0
348507,0,0,0,0,0,0,0,0,0,0,0,0,0
348508,1,1,1,1,1,1,1,1,1,1,1,1,1
348511,0,0,0,0,0,0,0,0,0,0,0,0,0
348512,0,0,0,0,0,0,0,0,0,0,0,0,0
348513,0,0,0,0,0,0,0,0,0,0,0,0,0
348514,0,0,0,0,0,0,0,0,0,0,0,0,0
348515,1,1,1,1,1,0,1,1,0,1,1,0,1
348516,0,0,0,0,0,0,0,0,0,0,0,0,0
348518,0,0,0,0,0,0,0,0,0,0,0,0,0
348519,0,0,0,0,0,0,0,0,0,0,0,0,0
348520,0,0,0,0,0,0,0,0,0,0,0,0,0
348521,0,0,0,0,0,0,0,0,0,0,0,0,0
348522,0,0,0,0,0,0,0,0,0,0,0,0,0
348524,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,0,0,0,0,0,0,0,0,0,0,0,0,0
348526,1,1,0,1,1,0,1,1,0,1,1,1,1
348527,0,0,0,0,0,0,0,0,0,0,0,0,0
348528,0,0,0,0,0,0,0,0,0,0,0,0,0
348529,0,0,0,0,0,0,0,0,0,0,0,0,0
348531,0,0,0,0,0,0,0,0,0,0,0,0,0
348532,0,0,0,0,0,0,0,0,0,0,0,0,0
348533,1,1,0,0,1,1,1,1,1,1,1,1,1
348534,0,0,0,0,0,0,0,0,0,0,0,0,0
348535,0,0,0,0,0,0,0,0,0,0,0,0,0
348537,1,1,1,1,1,1,1,1,1,1,1,1,1
348538,0,0,0,0,0,0,0,0,0,0,0,0,0
348540,0,0,0,0,0,0,0,0,0,0,0,0,0
348542,0,0,0,0,0,0,0,0,0,0,0,0,0
348544,0,0,0,0,0,0,0,0,0,0,0,0,0
348545,0,0,0,0,0,0,0,0,0,0,0,0,0
348546,0,0,0,0,0,0,0,0,0,0,0,0,0
348547,0,0,0,0,0,0,0,0,0,0,0,0,0
348548,0,0,0,0,0,0,0,0,0,0,0,0,0
348549,0,0,0,0,0,0,0,0,0,0,0,0,0
348551,0,0,0,0,0,0,0,0,0,0,0,0,0
348552,1,1,0,1,1,0,1,0,1,0,1,0,1
348558,0,0,0,0,0,0,0,0,0,0,0,0,0
348559,0,0,0,0,0,0,0,0,0,0,0,0,0
348560,0,1,1,1,1,1,1,1,1,1,1,1,1
348561,0,0,0,0,0,0,0,0,0,0,0,0,0
348562,0,0,0,0,0,0,0,0,0,0,0,0,0
348563,0,0,0,0,0,0,0,0,0,0,0,0,0
348564,0,0,0,0,0,0,0,0,0,0,0,0,0
348565,1,0,1,0,0,1,1,1,1,1,1,1,1
348566,0,0,0,0,0,0,0,0,0,0,0,0,0
348567,1,1,1,1,1,1,1,1,1,0,1,1,1
348568,0,0,0,0,0,0,0,0,0,0,0,0,0
348570,0,0,0,0,0,0,0,0,0,0,0,0,0
348571,0,0,0,0,0,0,0,0,0,0,0,0,0
348572,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,1,1,1,1,1,1,1,1,1,0,1,1,0
348577,1,1,1,1,1,1,1,1,1,1,1,1,1
348578,1,1,0,1,1,1,1,1,0,1,1,1,1
348580,1,1,1,1,1,1,1,1,1,1,1,1,1
348582,1,1,0,1,1,1,1,0,1,1,1,1,1
348583,0,0,0,0,0,0,0,0,0,0,0,0,0
348584,0,0,0,0,0,0,0,0,0,0,0,0,0
348586,0,0,0,0,0,0,0,0,0,0,0,0,0
348587,0,0,0,0,0,0,0,0,0,0,0,0,0
348589,0,0,0,0,0,0,0,0,0,0,0,0,0
348591,0,1,1,1,1,1,1,1,1,1,1,1,1
348593,1,1,1,1,1,1,1,1,1,1,1,1,1
348594,0,0,0,0,0,0,0,0,0,0,0,0,0
348595,0,0,0,0,0,0,0,0,0,0,0,0,0
348597,0,0,0,0,0,0,0,0,0,0,0,0,0
348599,0,0,0,0,0,0,0,0,0,0,0,0,0
348600,0,0,0,0,0,0,0,0,0,0,0,0,0
348601,1,1,1,1,1,1,1,1,1,1,1,1,1
348602,0,0,0,0,0,0,0,0,0,0,0,0,0
348603,0,0,0,0,0,0,0,0,0,0,0,0,0
348605,0,0,0,0,0,0,0,0,0,0,0,0,0
348606,0,0,0,0,0,0,0,0,0,0,0,0,0
348607,0,1,1,1,1,1,0,1,1,1,1,1,1
348608,0,0,0,0,0,0,0,0,0,0,0,0,0
348612,0,1,1,1,1,1,1,0,1,1,1,1,0
348613,0,0,0,0,0,0,0,0,0,0,0,0,0
348615,0,0,0,0,0,0,0,0,0,0,0,0,0
348616,0,0,0,0,0,0,0,0,0,0,0,0,0
348618,0,0,0,0,0,0,0,0,0,0,0,0,0
348619,1,1,1,1,1,1,1,1,1,1,1,1,1
348621,1,1,1,1,1,1,1,1,1,1,1,1,1
348622,0,0,0,0,0,0,0,0,0,0,0,0,0
348623,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,0,0,0,0,0,0,0,0,0,0,0,0,0
348626,0,0,0,0,0,0,0,0,0,0,0,0,0
348627,0,0,0,0,0,0,0,0,0,0,0,0,0
348629,0,0,0,0,0,0,0,0,0,0,0,0,0
348630,0,0,0,0,0,0,0,0,0,0,0,0,0
348634,0,0,0,0,0,0,0,0,0,0,0,0,0
348635,0,0,0,0,0,0,0,0,0,0,0,0,0
348637,0,0,0,0,0,0,0,0,0,0,0,0,0
348638,0,0,0,0,0,0,0,0,0,0,0,0,0
348639,0,0,0,0,0,0,0,0,0,0,0,0,0
348641,1,0,1,0,1,1,0,1,1,1,1,1,1
348645,0,0,0,0,0,0,0,0,0,0,0,0,0
348646,0,0,0,0,0,0,0,0,0,0,0,0,0
348648,1,1,1,1,1,1,1,1,1,1,1,1,1
348649,0,0,0,0,0,0,0,0,0,0,0,0,0
348650,0,0,0,0,0,0,0,0,0,0,0,0,0
348651,0,0,0,0,0,0,0,0,0,0,0,0,0
348656,1,1,1,1,1,1,1,1,1,1,1,1,1
348660,0,0,0,0,0,0,0,0,0,0,0,0,0
348661,0,0,0,0,0,0,0,0,0,0,0,0,0
348663,0,0,0,0,0,0,0,0,0,0,0,0,0
348664,0,0,0,0,0,0,0,0,0,0,0,0,0
348666,0,0,0,0,0,0,0,0,0,0,0,0,0
348668,0,0,0,0,0,0,0,0,0,0,0,0,0
348669,1,1,1,1,1,1,1,1,1,1,1,1,1
348670,0,0,0,0,0,0,0,0,0,0,0,0,0
348671,0,0,1,1,1,1,1,1,1,1,1,1,1
348672,1,1,0,1,1,1,1,0,1,1,1,1,1
348673,1,1,1,1,1,1,1,1,1,1,1,1,1
348674,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,0,0,0,0,0,0,0,0,0,0,0,0,0
348676,0,0,0,0,0,0,0,0,0,0,0,0,0
348677,0,0,0,0,0,0,0,0,0,0,0,0,0
348678,0,0,0,0,0,0,0,0,0,0,0,0,0
348680,1,1,1,1,1,1,1,1,1,1,1,1,1
348681,0,0,0,0,0,0,0,0,0,0,0,0,0
348685,0,0,0,0,0,0,0,0,0,0,0,0,0
348686,0,0,0,0,0,0,0,0,0,0,0,0,0
348687,0,0,0,0,0,0,0,0,0,0,0,0,0
348688,0,0,0,0,0,0,0,0,0,0,0,0,0
348689,1,1,1,1,1,1,1,1,0,1,1,1,1
348690,1,1,1,1,1,1,1,1,1,1,1,1,1
348691,0,0,0,0,0,0,0,0,0,0,0,0,0
348692,0,0,0,0,0,0,0,0,0,0,0,0,0
348693,0,0,0,0,0,0,0,0,0,0,0,0,0
348694,1,1,1,1,1,1,1,1,1,1,0,1,1
348695,0,1,1,1,1,1,1,1,0,1,1,1,0
348696,0,0,0,0,0,0,0,0,0,0,0,0,0
348697,0,0,0,0,0,0,0,0,0,0,0,0,0
348698,0,0,0,0,0,0,0,0,0,0,0,0,0
348699,0,0,0,0,0,0,0,0,0,0,0,0,0
348704,0,0,0,0,0,0,0,0,0,0,0,0,0
348705,0,0,0,0,0,0,0,0,0,0,0,0,0
348706,0,0,0,0,0,0,0,0,0,0,0,0,0
348708,0,0,0,0,0,0,0,0,0,0,0,0,0
348709,0,0,0,0,0,0,0,0,0,0,0,0,0
348710,0,0,0,0,0,0,0,0,0,0,0,0,0
348711,0,0,0,0,0,0,0,0,0,0,0,0,0
348712,1,1,1,1,1,1,1,1,1,1,1,1,1
348713,0,0,0,0,0,0,0,0,0,0,0,0,0
348714,0,0,0,0,0,0,0,0,0,0,0,0,0
348715,0,0,0,0,0,0,0,0,0,0,0,0,0
348716,0,1,1,1,1,1,1,1,1,1,1,1,1
348718,1,1,1,1,1,1,1,1,1,1,1,1,1
348720,0,0,0,0,0,0,0,0,0,0,0,0,0
348721,0,0,0,0,0,0,0,0,0,0,0,0,0
348724,1,1,1,1,1,1,1,1,1,1,1,1,1
348725,1,1,1,1,1,1,1,1,1,1,1,1,1
348726,0,0,0,0,0,0,0,0,0,0,0,0,0
348727,0,0,0,0,0,0,0,0,0,0,0,0,0
348729,1,1,1,1,1,1,1,1,1,1,1,1,1
348731,0,0,0,0,0,0,0,0,0,0,0,0,0
348732,0,0,0,0,0,0,0,0,0,0,0,0,0
348733,0,0,0,0,0,0,0,0,0,0,0,0,0
348734,0,0,0,0,0,0,0,0,0,0,0,0,0
348735,1,1,1,1,1,1,1,1,1,1,1,1,1
348736,0,0,0,0,0,0,0,0,0,0,0,0,0
348737,0,0,0,0,0,0,0,0,0,0,0,0,0
348739,0,0,0,0,0,0,0,0,0,0,0,0,0
348740,0,0,0,0,0,0,0,0,0,0,0,0,0
348741,1,1,1,1,1,1,1,1,1,1,1,1,1
348742,0,1,1,1,1,0,1,1,0,1,1,0,1
348743,0,0,0,0,0,0,0,0,0,0,0,0,0
348744,0,0,0,0,0,0,0,0,0,0,0,0,0
348745,1,1,1,1,1,1,0,1,1,1,0,1,1
348746,0,0,0,0,0,0,0,0,0,0,0,0,0
348747,0,0,0,0,0,0,0,0,0,0,0,0,0
348748,0,0,0,0,0,0,0,0,0,0,0,0,0
348749,0,0,0,0,0,0,0,0,0,0,0,0,0
348751,0,0,0,0,0,0,0,0,0,0,0,0,0
348754,0,0,0,0,0,0,0,0,0,0,0,0,0
348755,0,0,0,0,0,0,0,0,0,0,0,0,0
348756,0,0,0,0,0,0,0,0,0,0,0,0,0
348758,1,1,1,1,1,1,1,1,1,1,1,1,1
348759,0,0,0,0,0,0,0,0,0,0,0,0,0
348763,1,1,1,1,1,1,1,1,1,1,1,1,1
348764,0,0,0,0,0,0,0,0,0,0,0,0,0
348765,0,1,1,1,1,1,1,1,1,1,1,1,1
348766,0,0,0,0,0,0,0,0,0,0,0,0,0
348767,0,0,0,0,0,0,0,0,0,0,0,0,0
348769,0,0,0,0,0,0,0,0,0,0,0,0,0
348770,0,0,0,0,0,0,0,0,0,0,0,0,0
348771,1,1,1,1,1,1,1,1,1,1,1,1,1
348773,0,0,0,0,0,0,0,0,0,0,0,0,0
348774,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,0,0,0,0,0,0,0,0,0,0,0,0,0
348776,0,0,0,0,0,0,0,0,0,0,0,0,0
348777,0,0,0,0,0,0,0,0,0,0,0,0,0
348779,0,0,0,0,0,0,0,0,0,0,0,0,0
348780,0,0,0,0,0,0,0,0,0,0,0,0,0
348782,1,1,1,1,1,1,1,1,1,1,1,1,1
348783,0,0,0,0,0,0,0,0,0,0,0,0,0
348785,0,0,0,0,0,0,0,0,0,0,0,0,0
348786,0,0,0,0,0,0,0,0,0,0,0,0,0
348787,0,0,0,0,0,0,0,0,0,0,0,0,0
348788,0,0,0,0,0,0,0,0,0,0,0,0,0
348789,0,0,0,0,0,0,0,0,0,0,0,0,0
348792,0,0,0,0,0,0,0,0,0,0,0,0,0
348793,0,0,0,0,0,0,0,0,0,0,0,0,0
348794,0,0,0,0,0,0,0,0,0,0,0,0,0
348797,1,1,1,1,1,1,1,1,1,1,1,1,1
348798,1,1,1,1,1,1,1,1,1,1,1,1,1
348800,0,0,0,0,0,0,0,0,0,0,0,0,0
348801,1,1,1,1,1,1,1,1,1,1,1,1,1
348806,0,0,0,0,0,0,0,0,0,0,0,0,0
348807,0,0,0,0,0,0,0,0,0,0,0,0,0
348810,0,0,0,0,0,0,0,0,0,0,0,0,0
348811,0,1,1,1,1,1,1,1,1,1,1,1,1
348813,1,1,0,1,1,0,1,1,0,1,1,1,0
348814,1,1,1,1,1,1,1,1,1,1,1,1,1
348816,0,0,0,0,0,0,0,0,0,0,0,0,0
348818,0,0,0,0,0,0,0,0,0,0,0,0,0
348819,0,0,0,0,0,0,0,0,0,0,0,0,0
348820,0,0,0,0,0,0,0,0,0,0,0,0,0
348823,0,0,0,0,0,0,0,0,0,0,0,0,0
348824,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,0,0,0,0,0,0,0,0,0,0,0,0,0
348826,0,0,0,0,0,0,0,0,0,0,0,0,0
348827,0,0,0,0,0,0,0,0,0,0,0,0,0
348828,0,0,0,0,0,0,0,0,0,0,0,0,0
348829,0,0,0,0,0,0,0,0,0,0,0,0,0
348830,0,0,0,0,0,0,0,0,0,0,0,0,0
348831,0,0,0,0,0,0,0,0,0,0,0,0,0
348832,0,0,0,0,0,0,0,0,0,0,0,0,0
348833,0,0,0,0,0,0,0,0,0,0,0,0,0
348836,0,0,0,0,0,0,0,0,0,0,0,0,0
348837,1,1,1,1,1,1,1,1,1,1,1,1,1
348838,0,0,0,0,0,0,0,0,0,0,0,0,0
348839,0,0,0,0,0,0,0,0,0,0,0,0,0
348840,0,1,1,1,1,1,1,1,1,1,1,1,1
348841,0,0,0,0,0,0,0,0,0,0,0,0,0
348842,0,0,0,0,0,0,0,0,0,0,0,0,0
348843,0,0,0,0,0,0,0,0,0,0,0,0,0
348844,0,0,0,0,0,0,0,0,0,0,0,0,0
348846,0,0,0,0,0,0,0,0,0,0,0,0,0
348848,0,0,0,0,0,0,0,0,0,0,0,0,0
348850,0,0,0,0,0,0,0,0,0,0,0,0,0
348852,0,0,0,0,0,0,0,0,0,0,0,0,0
348853,0,0,0,0,0,0,0,0,0,0,0,0,0
348855,0,0,0,0,0,0,0,0,0,0,0,0,0
348856,1,1,1,1,1,1,1,1,1,1,1,1,1
348857,0,0,0,0,0,0,0,0,0,0,0,0,0
348859,0,0,0,0,0,0,0,0,0,0,0,0,0
348860,0,0,0,0,0,0,0,0,0,0,0,0,0
348861,0,0,0,0,0,0,0,0,0,0,0,0,0
348862,0,0,0,0,0,0,0,0,0,0,0,0,0
348864,0,0,0,0,0,0,0,0,0,0,0,0,0
348868,1,1,0,1,1,1,0,1,1,0,1,1,1
