WR_GROUP,Year,Algorithm,ET_m3,ETo_m3,ETr_m3,precip_m3,ET_m3_nonirr,Irrigation_m3,IrrArea_m2,WaterUse_m3,area_m2_wrg,n_irrfields,n_within_lema,n_within_buffer,CropCode_maincrop,area_m2_maincrop,n_croptypes
13,2017,eemetric,473005.57,753409.71,1070063.2,364883.56,399700.93,155418.71,728434.15,155418.71,497319.84,2,0,0,1,497319.83721740183,1
13,2017,ensemble,405528.75,753409.71,1070063.2,364883.56,349143.39,155418.71,728434.15,155418.71,497319.84,2,0,0,1,497319.83721740183,1
13,2017,ptjpl,344318.63,753409.71,1070063.2,364883.56,320746.43,155418.71,728434.15,155418.71,497319.84,2,0,0,1,497319.83721740183,1
13,2017,sims,354446.39,753409.71,1070063.2,364883.56,308020.01,155418.71,728434.15,155418.71,497319.84,2,0,0,1,497319.83721740183,1
13,2017,ssebop,474641.48,753409.71,1070063.2,364883.56,417559.68,155418.71,728434.15,155418.71,497319.84,2,0,0,1,497319.83721740183,1
13,2018,disalexi,278868.79,720387.68,1012254.74,364580.2,263810.77,177621.39,728434.15,177621.39,497319.84,2,0,0,1,497319.83721740183,1
13,2018,eemetric,372328.99,720387.68,1012254.74,364580.2,371261.69,177621.39,728434.15,177621.39,497319.84,2,0,0,1,497319.83721740183,1
13,2018,ensemble,352046.22,720387.68,1012254.74,364580.2,358373.65,177621.39,728434.15,177621.39,497319.84,2,0,0,1,497319.83721740183,1
13,2018,ptjpl,312297.31,720387.68,1012254.74,364580.2,322942.1,177621.39,728434.15,177621.39,497319.84,2,0,0,1,497319.83721740183,1
13,2018,sims,288964.19,720387.68,1012254.74,364580.2,305468.76,177621.39,728434.15,177621.39,497319.84,2,0,0,1,497319.83721740183,1
13,2018,ssebop,436334.68,720387.68,1012254.74,364580.2,436942.72,177621.39,728434.15,177621.39,497319.84,2,0,0,1,497319.83721740183,1
14,2016,disalexi,361914.17,1041695.46,1471089.27,458216.96,334610.6,122114.7,720340.44,122114.7,689479.6,3,0,0,510,292853.9534362722,3
14,2016,eemetric,725679.17,1041695.46,1471089.27,458216.96,647367.3,122114.7,720340.44,122114.7,689479.6,3,0,0,510,292853.9534362722,3
14,2016,ensemble,654085.19,1041695.46,1471089.27,458216.96,594096.8,122114.7,720340.44,122114.7,689479.6,3,0,0,510,292853.9534362722,3
14,2016,ptjpl,516540.02,1041695.46,1471089.27,458216.96,509948.93,122114.7,720340.44,122114.7,689479.6,3,0,0,510,292853.9534362722,3
14,2016,sims,645982.72,1041695.46,1471089.27,458216.96,575173.15,122114.7,720340.44,122114.7,689479.6,3,0,0,510,292853.9534362722,3
14,2016,ssebop,772306.84,1041695.46,1471089.27,458216.96,709682.75,122114.7,720340.44,122114.7,689479.6,3,0,0,510,292853.9534362722,3
14,2017,disalexi,333702.88,1106899.44,1573194.05,516843.54,313737.99,159119.16,582747.32,159119.16,730582.28,4,0,0,4,396625.6447988786,3
14,2017,eemetric,667447.82,1106899.44,1573194.05,516843.54,611244.55,159119.16,582747.32,159119.16,730582.28,4,0,0,4,396625.6447988786,3
14,2017,ensemble,608162.09,1106899.44,1573194.05,516843.54,564078.07,159119.16,582747.32,159119.16,730582.28,4,0,0,4,396625.6447988786,3
14,2017,ptjpl,511919.6,1106899.44,1573194.05,516843.54,514043.76,159119.16,582747.32,159119.16,730582.28,4,0,0,4,396625.6447988786,3
14,2017,sims,590124.57,1106899.44,1573194.05,516843.54,548618.68,159119.16,582747.32,159119.16,730582.28,4,0,0,4,396625.6447988786,3
14,2017,ssebop,690347.91,1106899.44,1573194.05,516843.54,643767.67,159119.16,582747.32,159119.16,730582.28,4,0,0,4,396625.6447988786,3
14,2018,disalexi,422346.83,848470.67,1184839.04,449829.35,322432.23,125815.15,607028.46,125815.15,601950.49,3,0,0,510,560847.8047058452,2
14,2018,eemetric,666227.08,848470.67,1184839.04,449829.35,504726.91,125815.15,607028.46,125815.15,601950.49,3,0,0,510,560847.8047058452,2
14,2018,ensemble,604638.88,848470.67,1184839.04,449829.35,519423.85,125815.15,607028.46,125815.15,601950.49,3,0,0,510,560847.8047058452,2
14,2018,ptjpl,486513.5,848470.67,1184839.04,449829.35,482879.7,125815.15,607028.46,125815.15,601950.49,3,0,0,510,560847.8047058452,2
14,2018,sims,551444.74,848470.67,1184839.04,449829.35,524743.22,125815.15,607028.46,125815.15,601950.49,3,0,0,510,560847.8047058452,2
14,2018,ssebop,679653.68,848470.67,1184839.04,449829.35,552518.83,125815.15,607028.46,125815.15,601950.49,3,0,0,510,560847.8047058452,2
15,2016,disalexi,2025125.81,6508384.76,9233394.69,2413085.58,1843248.53,1094098.41,4002340.98,1094098.41,4253707.24,14,14,0,1,2696099.3355410276,3
15,2016,eemetric,3659358.79,6508384.76,9233394.69,2413085.58,3420958.17,1094098.41,4002340.98,1094098.41,4253707.24,14,14,0,1,2696099.3355410276,3
15,2016,ensemble,3344773.16,6508384.76,9233394.69,2413085.58,3128101.36,1094098.41,4002340.98,1094098.41,4253707.24,14,14,0,1,2696099.3355410276,3
15,2016,ptjpl,2810735.01,6508384.76,9233394.69,2413085.58,2705732.02,1094098.41,4002340.98,1094098.41,4253707.24,14,14,0,1,2696099.3355410276,3
15,2016,sims,3025830.2,6508384.76,9233394.69,2413085.58,2778762.33,1094098.41,4002340.98,1094098.41,4253707.24,14,14,0,1,2696099.3355410276,3
15,2016,ssebop,4211379.77,6508384.76,9233394.69,2413085.58,4018945.97,1094098.41,4002340.98,1094098.41,4253707.24,14,14,0,1,2696099.3355410276,3
15,2017,disalexi,2527644.43,7305852.32,10382900.55,3584874.61,2264820.63,738855.63,4002340.98,738855.63,4834350.2,29,29,0,1,3838008.08737195,3
15,2017,eemetric,4221831.61,7305852.32,10382900.55,3584874.61,3908172.56,738855.63,4002340.98,738855.63,4834350.2,29,29,0,1,3838008.08737195,3
15,2017,ensemble,3726803.82,7305852.32,10382900.55,3584874.61,3427158.68,738855.63,4002340.98,738855.63,4834350.2,29,29,0,1,3838008.08737195,3
15,2017,ptjpl,3294129.25,7305852.32,10382900.55,3584874.61,3160673.15,738855.63,4002340.98,738855.63,4834350.2,29,29,0,1,3838008.08737195,3
15,2017,sims,3232749.63,7305852.32,10382900.55,3584874.61,3053124.45,738855.63,4002340.98,738855.63,4834350.2,29,29,0,1,3838008.08737195,3
15,2017,ssebop,4453080.49,7305852.32,10382900.55,3584874.61,4059062.06,738855.63,4002340.98,738855.63,4834350.2,29,29,0,1,3838008.08737195,3
15,2018,disalexi,3120275.77,7316493.14,10281519.18,3171905.58,2692870.65,1029957.35,4002340.98,1029957.35,5077540.2,30,30,0,1,4083103.1223883075,2
15,2018,eemetric,4433897.13,7316493.14,10281519.18,3171905.58,3779492.34,1029957.35,4002340.98,1029957.35,5077540.2,30,30,0,1,4083103.1223883075,2
15,2018,ensemble,4053576.73,7316493.14,10281519.18,3171905.58,3681475.11,1029957.35,4002340.98,1029957.35,5077540.2,30,30,0,1,4083103.1223883075,2
15,2018,ptjpl,3453770.98,7316493.14,10281519.18,3171905.58,3313172.41,1029957.35,4002340.98,1029957.35,5077540.2,30,30,0,1,4083103.1223883075,2
15,2018,sims,3498381.85,7316493.14,10281519.18,3171905.58,3169792.14,1029957.35,4002340.98,1029957.35,5077540.2,30,30,0,1,4083103.1223883075,2
15,2018,ssebop,4857192.6,7316493.14,10281519.18,3171905.58,4506368.21,1029957.35,4002340.98,1029957.35,5077540.2,30,30,0,1,4083103.1223883075,2
16,2016,disalexi,99007.48,399343.87,561674.24,155488.64,110577.97,50572.76,283279.95,50572.76,270236.25,2,0,0,4,270236.2471364876,1
16,2016,eemetric,214615.01,399343.87,561674.24,155488.64,220677.62,50572.76,283279.95,50572.76,270236.25,2,0,0,4,270236.2471364876,1
16,2016,ensemble,196901.76,399343.87,561674.24,155488.64,203779.75,50572.76,283279.95,50572.76,270236.25,2,0,0,4,270236.2471364876,1
16,2016,ptjpl,167034.35,399343.87,561674.24,155488.64,173745.69,50572.76,283279.95,50572.76,270236.25,2,0,0,4,270236.2471364876,1
16,2016,sims,178833.62,399343.87,561674.24,155488.64,184055.21,50572.76,283279.95,50572.76,270236.25,2,0,0,4,270236.2471364876,1
16,2016,ssebop,267481,399343.87,561674.24,155488.64,257316.25,50572.76,283279.95,50572.76,270236.25,2,0,0,4,270236.2471364876,1
16,2017,disalexi,144329.63,396898.14,560414,194793.22,124530.27,25395.23,283279.95,25395.23,270236.25,2,0,0,1,270236.2471364876,1
16,2017,eemetric,241068.98,396898.14,560414,194793.22,217191.57,25395.23,283279.95,25395.23,270236.25,2,0,0,1,270236.2471364876,1
16,2017,ensemble,211765.83,396898.14,560414,194793.22,189719.36,25395.23,283279.95,25395.23,270236.25,2,0,0,1,270236.2471364876,1
16,2017,ptjpl,189046.55,396898.14,560414,194793.22,174288.87,25395.23,283279.95,25395.23,270236.25,2,0,0,1,270236.2471364876,1
16,2017,sims,185854.31,396898.14,560414,194793.22,167373.52,25395.23,283279.95,25395.23,270236.25,2,0,0,1,270236.2471364876,1
16,2017,ssebop,257862.9,396898.14,560414,194793.22,226895.76,25395.23,283279.95,25395.23,270236.25,2,0,0,1,270236.2471364876,1
16,2018,disalexi,122314.32,372845.89,518547.41,172071.23,136143.67,33304.01,279233.09,33304.01,270236.25,2,0,0,4,270236.2471364876,1
16,2018,eemetric,201535.28,372845.89,518547.41,172071.23,195230.83,33304.01,279233.09,33304.01,270236.25,2,0,0,4,270236.2471364876,1
16,2018,ensemble,194296.42,372845.89,518547.41,172071.23,188095.24,33304.01,279233.09,33304.01,270236.25,2,0,0,4,270236.2471364876,1
16,2018,ptjpl,169558.73,372845.89,518547.41,172071.23,168224.77,33304.01,279233.09,33304.01,270236.25,2,0,0,4,270236.2471364876,1
16,2018,sims,160851.47,372845.89,518547.41,172071.23,159977.16,33304.01,279233.09,33304.01,270236.25,2,0,0,4,270236.2471364876,1
16,2018,ssebop,246136.8,372845.89,518547.41,172071.23,237686.29,33304.01,279233.09,33304.01,270236.25,2,0,0,4,270236.2471364876,1
17,2016,disalexi,1243836.69,3702728.82,5250792.21,1290295.09,1080571.46,402115.08,2007240.77,402115.08,2427595.58,10,10,0,1,1283912.3593240557,3
17,2016,eemetric,2163204.6,3702728.82,5250792.21,1290295.09,1990048.5,402115.08,2007240.77,402115.08,2427595.58,10,10,0,1,1283912.3593240557,3
17,2016,ensemble,1930583.68,3702728.82,5250792.21,1290295.09,1820373.97,402115.08,2007240.77,402115.08,2427595.58,10,10,0,1,1283912.3593240557,3
17,2016,ptjpl,1620237.74,3702728.82,5250792.21,1290295.09,1591624.73,402115.08,2007240.77,402115.08,2427595.58,10,10,0,1,1283912.3593240557,3
17,2016,sims,1733344.61,3702728.82,5250792.21,1290295.09,1632103.98,402115.08,2007240.77,402115.08,2427595.58,10,10,0,1,1283912.3593240557,3
17,2016,ssebop,2537738.47,3702728.82,5250792.21,1290295.09,2289090.56,402115.08,2007240.77,402115.08,2427595.58,10,10,0,1,1283912.3593240557,3
17,2017,disalexi,1369290.26,3842757.64,5457674.4,1835607.82,1094046.22,393480.71,2007240.77,393480.71,2555523.66,13,13,0,1,1215203.5179041494,3
17,2017,eemetric,2249359.67,3842757.64,5457674.4,1835607.82,1982474.26,393480.71,2007240.77,393480.71,2555523.66,13,13,0,1,1215203.5179041494,3
17,2017,ensemble,1945527.99,3842757.64,5457674.4,1835607.82,1763484.11,393480.71,2007240.77,393480.71,2555523.66,13,13,0,1,1215203.5179041494,3
17,2017,ptjpl,1748045.63,3842757.64,5457674.4,1835607.82,1627458.73,393480.71,2007240.77,393480.71,2555523.66,13,13,0,1,1215203.5179041494,3
17,2017,sims,1665824.2,3842757.64,5457674.4,1835607.82,1592053.05,393480.71,2007240.77,393480.71,2555523.66,13,13,0,1,1215203.5179041494,3
17,2017,ssebop,2304496.87,3842757.64,5457674.4,1835607.82,2108894.71,393480.71,2007240.77,393480.71,2555523.66,13,13,0,1,1215203.5179041494,3
17,2018,disalexi,1416837.62,3690399.81,5190415.38,1606948.24,1351800.2,323172.25,1982959.64,323172.25,2561854.98,14,14,0,1,647828.5983418213,4
17,2018,eemetric,2140149.55,3690399.81,5190415.38,1606948.24,1874236.38,323172.25,1982959.64,323172.25,2561854.98,14,14,0,1,647828.5983418213,4
17,2018,ensemble,1962073.85,3690399.81,5190415.38,1606948.24,1835495.82,323172.25,1982959.64,323172.25,2561854.98,14,14,0,1,647828.5983418213,4
17,2018,ptjpl,1592058.23,3690399.81,5190415.38,1606948.24,1666142.87,323172.25,1982959.64,323172.25,2561854.98,14,14,0,1,647828.5983418213,4
17,2018,sims,1617295.25,3690399.81,5190415.38,1606948.24,1587217.71,323172.25,1982959.64,323172.25,2561854.98,14,14,0,1,647828.5983418213,4
17,2018,ssebop,2446859.36,3690399.81,5190415.38,1606948.24,2250923.41,323172.25,1982959.64,323172.25,2561854.98,14,14,0,1,647828.5983418213,4
18,2016,disalexi,226647.64,781689.98,1108739.08,264610.75,218922.56,126696.19,910542.69,134097.08,507835.14,3,0,0,1,490091.64433914237,2
18,2016,eemetric,411658.91,781689.98,1108739.08,264610.75,401714.56,126696.19,910542.69,134097.08,507835.14,3,0,0,1,490091.64433914237,2
18,2016,ensemble,361045.68,781689.98,1108739.08,264610.75,368655.07,126696.19,910542.69,134097.08,507835.14,3,0,0,1,490091.64433914237,2
18,2016,ptjpl,317470.67,781689.98,1108739.08,264610.75,324918.13,126696.19,910542.69,134097.08,507835.14,3,0,0,1,490091.64433914237,2
18,2016,sims,333449.38,781689.98,1108739.08,264610.75,325387.63,126696.19,910542.69,134097.08,507835.14,3,0,0,1,490091.64433914237,2
18,2016,ssebop,473931.94,781689.98,1108739.08,264610.75,471951.45,126696.19,910542.69,134097.08,507835.14,3,0,0,1,490091.64433914237,2
18,2017,disalexi,232796.4,744565.53,1058390.74,356831.9,263272.33,72874.09,424919.92,79041.5,490091.64,2,0,0,24,490091.64433914237,1
18,2017,eemetric,378356.89,744565.53,1058390.74,356831.9,419768.39,72874.09,424919.92,79041.5,490091.64,2,0,0,24,490091.64433914237,1
18,2017,ensemble,331943.16,744565.53,1058390.74,356831.9,371234.62,72874.09,424919.92,79041.5,490091.64,2,0,0,24,490091.64433914237,1
18,2017,ptjpl,322355.64,744565.53,1058390.74,356831.9,348376.74,72874.09,424919.92,79041.5,490091.64,2,0,0,24,490091.64433914237,1
18,2017,sims,306451.59,744565.53,1058390.74,356831.9,342598.56,72874.09,424919.92,79041.5,490091.64,2,0,0,24,490091.64433914237,1
18,2017,ssebop,339755.14,744565.53,1058390.74,356831.9,416813.14,72874.09,424919.92,79041.5,490091.64,2,0,0,24,490091.64433914237,1
18,2018,disalexi,279643.46,737575.47,1037743.99,369630.62,269671.24,85817.98,910542.69,90751.91,507835.14,3,0,0,1,490091.64433914237,2
18,2018,eemetric,358629.05,737575.47,1037743.99,369630.62,378669.64,85817.98,910542.69,90751.91,507835.14,3,0,0,1,490091.64433914237,2
18,2018,ensemble,347924.26,737575.47,1037743.99,369630.62,365683.15,85817.98,910542.69,90751.91,507835.14,3,0,0,1,490091.64433914237,2
18,2018,ptjpl,341849.68,737575.47,1037743.99,369630.62,330028.44,85817.98,910542.69,90751.91,507835.14,3,0,0,1,490091.64433914237,2
18,2018,sims,302789.77,737575.47,1037743.99,369630.62,311781.1,85817.98,910542.69,90751.91,507835.14,3,0,0,1,490091.64433914237,2
18,2018,ssebop,399833.37,737575.47,1037743.99,369630.62,445349.95,85817.98,910542.69,90751.91,507835.14,3,0,0,1,490091.64433914237,2
19,2016,disalexi,107429,380374.32,541819.77,135778.29,104732.21,136916.49,485622.77,136916.49,244495.78,1,0,1,1,244495.78453198075,1
19,2016,eemetric,218735.71,380374.32,541819.77,135778.29,192559.99,136916.49,485622.77,136916.49,244495.78,1,0,1,1,244495.78453198075,1
19,2016,ensemble,198569.7,380374.32,541819.77,135778.29,176835.24,136916.49,485622.77,136916.49,244495.78,1,0,1,1,244495.78453198075,1
19,2016,ptjpl,161435.68,380374.32,541819.77,135778.29,155884.4,136916.49,485622.77,136916.49,244495.78,1,0,1,1,244495.78453198075,1
19,2016,sims,180252.07,380374.32,541819.77,135778.29,155819.61,136916.49,485622.77,136916.49,244495.78,1,0,1,1,244495.78453198075,1
19,2016,ssebop,260062.83,380374.32,541819.77,135778.29,226899.42,136916.49,485622.77,136916.49,244495.78,1,0,1,1,244495.78453198075,1
19,2017,disalexi,151000.82,490188.68,699230.9,242957.28,133904.18,108546.4,485622.77,108546.4,319441.05,2,0,2,5,244495.78453198075,2
19,2017,eemetric,283558.77,490188.68,699230.9,242957.28,244778.4,108546.4,485622.77,108546.4,319441.05,2,0,2,5,244495.78453198075,2
19,2017,ensemble,246535.73,490188.68,699230.9,242957.28,220701.52,108546.4,485622.77,108546.4,319441.05,2,0,2,5,244495.78453198075,2
19,2017,ptjpl,211784.49,490188.68,699230.9,242957.28,204966.61,108546.4,485622.77,108546.4,319441.05,2,0,2,5,244495.78453198075,2
19,2017,sims,232840.75,490188.68,699230.9,242957.28,203530.45,108546.4,485622.77,108546.4,319441.05,2,0,2,5,244495.78453198075,2
19,2017,ssebop,291047.65,490188.68,699230.9,242957.28,261272.48,108546.4,485622.77,108546.4,319441.05,2,0,2,5,244495.78453198075,2
19,2018,disalexi,198239.78,469028.9,662434.49,216510.75,169452.3,77709.36,485622.77,77709.36,319441.05,2,0,2,1,319441.04935635184,1
19,2018,eemetric,270410.99,469028.9,662434.49,216510.75,238470.73,77709.36,485622.77,77709.36,319441.05,2,0,2,1,319441.04935635184,1
19,2018,ensemble,265614.9,469028.9,662434.49,216510.75,230192.41,77709.36,485622.77,77709.36,319441.05,2,0,2,1,319441.04935635184,1
19,2018,ptjpl,233984.7,469028.9,662434.49,216510.75,207433.84,77709.36,485622.77,77709.36,319441.05,2,0,2,1,319441.04935635184,1
19,2018,sims,239125.37,469028.9,662434.49,216510.75,196210.28,77709.36,485622.77,77709.36,319441.05,2,0,2,1,319441.04935635184,1
19,2018,ssebop,318700.31,469028.9,662434.49,216510.75,280659.31,77709.36,485622.77,77709.36,319441.05,2,0,2,1,319441.04935635184,1
21,2016,disalexi,317840.78,997666.3,1417355.53,312580.77,278708.42,244229.41,485622.77,244229.41,650640.62,5,0,0,1,650640.6196335374,1
21,2016,eemetric,614423.08,997666.3,1417355.53,312580.77,512431.54,244229.41,485622.77,244229.41,650640.62,5,0,0,1,650640.6196335374,1
21,2016,ensemble,544226.73,997666.3,1417355.53,312580.77,470585.59,244229.41,485622.77,244229.41,650640.62,5,0,0,1,650640.6196335374,1
21,2016,ptjpl,436853.47,997666.3,1417355.53,312580.77,414832.19,244229.41,485622.77,244229.41,650640.62,5,0,0,1,650640.6196335374,1
21,2016,sims,476164.18,997666.3,1417355.53,312580.77,414659.77,244229.41,485622.77,244229.41,650640.62,5,0,0,1,650640.6196335374,1
21,2016,ssebop,692743.44,997666.3,1417355.53,312580.77,603814.01,244229.41,485622.77,244229.41,650640.62,5,0,0,1,650640.6196335374,1
21,2017,disalexi,325404.51,980430.83,1393379.42,453138.66,299828.21,148017.82,485622.77,148017.82,650640.62,5,0,0,1,650640.6196335374,1
21,2017,eemetric,591693.48,980430.83,1393379.42,453138.66,522926.37,148017.82,485622.77,148017.82,650640.62,5,0,0,1,650640.6196335374,1
21,2017,ensemble,513936.26,980430.83,1393379.42,453138.66,456782.25,148017.82,485622.77,148017.82,650640.62,5,0,0,1,650640.6196335374,1
21,2017,ptjpl,450627.9,980430.83,1393379.42,453138.66,419630.67,148017.82,485622.77,148017.82,650640.62,5,0,0,1,650640.6196335374,1
21,2017,sims,457893.2,980430.83,1393379.42,453138.66,402980.77,148017.82,485622.77,148017.82,650640.62,5,0,0,1,650640.6196335374,1
21,2017,ssebop,627043.03,980430.83,1393379.42,453138.66,546290.88,148017.82,485622.77,148017.82,650640.62,5,0,0,1,650640.6196335374,1
21,2018,disalexi,310037.18,946916.33,1335986.41,409116.32,347216.94,129515.59,485622.77,129515.59,650640.62,5,0,0,5,501716.3563308567,2
21,2018,eemetric,470233.76,946916.33,1335986.41,409116.32,476450.77,129515.59,485622.77,129515.59,650640.62,5,0,0,5,501716.3563308567,2
21,2018,ensemble,469456.16,946916.33,1335986.41,409116.32,477985.8,129515.59,485622.77,129515.59,650640.62,5,0,0,5,501716.3563308567,2
21,2018,ptjpl,403524,946916.33,1335986.41,409116.32,432739.46,129515.59,485622.77,129515.59,650640.62,5,0,0,5,501716.3563308567,2
21,2018,sims,406861.44,946916.33,1335986.41,409116.32,424151.67,129515.59,485622.77,129515.59,650640.62,5,0,0,5,501716.3563308567,2
21,2018,ssebop,573670.29,946916.33,1335986.41,409116.32,587509.13,129515.59,485622.77,129515.59,650640.62,5,0,0,5,501716.3563308567,2
22,2016,disalexi,343607.26,1079003.21,1536758.56,308189.99,315475.72,150484.79,489669.62,150484.79,697404.43,2,0,0,1,483202.9777929331,2
22,2016,eemetric,650670.23,1079003.21,1536758.56,308189.99,570433.45,150484.79,489669.62,150484.79,697404.43,2,0,0,1,483202.9777929331,2
22,2016,ensemble,552397.63,1079003.21,1536758.56,308189.99,520774.28,150484.79,489669.62,150484.79,697404.43,2,0,0,1,483202.9777929331,2
22,2016,ptjpl,463272.89,1079003.21,1536758.56,308189.99,458351.17,150484.79,489669.62,150484.79,697404.43,2,0,0,1,483202.9777929331,2
22,2016,sims,482657.72,1079003.21,1536758.56,308189.99,465458.84,150484.79,489669.62,150484.79,697404.43,2,0,0,1,483202.9777929331,2
22,2016,ssebop,721940.16,1079003.21,1536758.56,308189.99,655242.64,150484.79,489669.62,150484.79,697404.43,2,0,0,1,483202.9777929331,2
22,2017,disalexi,383524.94,1429111.74,2035431.07,621426.4,454564.29,96211.58,497763.34,96211.58,945336.04,3,0,0,1,697404.4290235115,2
22,2017,eemetric,701543.46,1429111.74,2035431.07,621426.4,772866.82,96211.58,497763.34,96211.58,945336.04,3,0,0,1,697404.4290235115,2
22,2017,ensemble,612981.59,1429111.74,2035431.07,621426.4,677416.02,96211.58,497763.34,96211.58,945336.04,3,0,0,1,697404.4290235115,2
22,2017,ptjpl,580451.46,1429111.74,2035431.07,621426.4,626030.69,96211.58,497763.34,96211.58,945336.04,3,0,0,1,697404.4290235115,2
22,2017,sims,550401.45,1429111.74,2035431.07,621426.4,605261,96211.58,497763.34,96211.58,945336.04,3,0,0,1,697404.4290235115,2
22,2017,ssebop,744881.92,1429111.74,2035431.07,621426.4,796415.58,96211.58,497763.34,96211.58,945336.04,3,0,0,1,697404.4290235115,2
22,2018,disalexi,390184.48,1080198.15,1528996.94,508852.24,387841.31,83876.77,493716.48,83876.77,731134.59,2,0,0,1,731134.588798074,1
22,2018,eemetric,603405.91,1080198.15,1528996.94,508852.24,545810.25,83876.77,493716.48,83876.77,731134.59,2,0,0,1,731134.588798074,1
22,2018,ensemble,539248.78,1080198.15,1528996.94,508852.24,526862.9,83876.77,493716.48,83876.77,731134.59,2,0,0,1,731134.588798074,1
22,2018,ptjpl,470068.95,1080198.15,1528996.94,508852.24,474773.21,83876.77,493716.48,83876.77,731134.59,2,0,0,1,731134.588798074,1
22,2018,sims,441345.44,1080198.15,1528996.94,508852.24,449084.8,83876.77,493716.48,83876.77,731134.59,2,0,0,1,731134.588798074,1
22,2018,ssebop,669105.3,1080198.15,1528996.94,508852.24,642371.19,83876.77,493716.48,83876.77,731134.59,2,0,0,1,731134.588798074,1
27,2016,disalexi,1134917.55,3500839.82,4979349.51,1055612.73,1024669.21,828899.81,2266239.58,828899.81,2272876.66,9,0,4,1,1619353.4801206554,2
27,2016,eemetric,2271797.21,3500839.82,4979349.51,1055612.73,1854666.43,828899.81,2266239.58,828899.81,2272876.66,9,0,4,1,1619353.4801206554,2
27,2016,ensemble,1918927.49,3500839.82,4979349.51,1055612.73,1693824.58,828899.81,2266239.58,828899.81,2272876.66,9,0,4,1,1619353.4801206554,2
27,2016,ptjpl,1542893.38,3500839.82,4979349.51,1055612.73,1490938.48,828899.81,2266239.58,828899.81,2272876.66,9,0,4,1,1619353.4801206554,2
27,2016,sims,1692831.69,3500839.82,4979349.51,1055612.73,1512585.37,828899.81,2266239.58,828899.81,2272876.66,9,0,4,1,1619353.4801206554,2
27,2016,ssebop,2413758.22,3500839.82,4979349.51,1055612.73,2133798.31,828899.81,2266239.58,828899.81,2272876.66,9,0,4,1,1619353.4801206554,2
27,2017,disalexi,1186066.53,3534754.2,5026809.89,1615797.79,1165893.46,356476.26,4046856.4,356476.26,2340960.03,8,0,5,24,1157471.2877245871,3
27,2017,eemetric,2142263.61,3534754.2,5026809.89,1615797.79,1937575.09,356476.26,4046856.4,356476.26,2340960.03,8,0,5,24,1157471.2877245871,3
27,2017,ensemble,1828349.57,3534754.2,5026809.89,1615797.79,1705519.51,356476.26,4046856.4,356476.26,2340960.03,8,0,5,24,1157471.2877245871,3
27,2017,ptjpl,1645807.12,3534754.2,5026809.89,1615797.79,1584936.69,356476.26,4046856.4,356476.26,2340960.03,8,0,5,24,1157471.2877245871,3
27,2017,sims,1647181.78,3534754.2,5026809.89,1615797.79,1541221.45,356476.26,4046856.4,356476.26,2340960.03,8,0,5,24,1157471.2877245871,3
27,2017,ssebop,2124230.09,3534754.2,5026809.89,1615797.79,1975991.11,356476.26,4046856.4,356476.26,2340960.03,8,0,5,24,1157471.2877245871,3
