gridmet_id,Year,ETo_mm,ETr_mm,precip_mm
575465,2017,1531.87,2184.47,772.96
575465,2018,1473.05,2082.14,741.86
575465,2019,1370.88,1911.81,733.85
575465,2020,1591.07,2291.17,407.09
575466,2006,1563.82,2236.33,562.09
575466,2007,1441.63,2018.44,473.96
575466,2008,1443.37,2046.12,613.84
575466,2009,1342.17,1871.87,656.58
575466,2010,1548.76,2210.56,448.7
575466,2011,1732.03,2528.33,613.81
575466,2012,1890.63,2792.53,358.22
575466,2013,1586.81,2292.12,423.49
575466,2014,1528.29,2197.08,509.02
575466,2015,1528.14,2171.25,537.84
575466,2016,1557.7,2217.81,510.2
575466,2017,1534.64,2188.65,742.38
575466,2018,1470.23,2076.03,731.84
575466,2019,1377.78,1921.41,747.23
575466,2020,1593.1,2294.59,418.25
575467,2006,1559.26,2228.27,567.53
575467,2007,1434.68,2005.89,473.56
575467,2008,1435.8,2032.68,623.69
575467,2009,1336.84,1862.48,655.1
575467,2010,1545.91,2204.9,459.32
575467,2011,1728.99,2522.67,618.07
575467,2012,1885.17,2782.49,363.17
575467,2013,1585.77,2289.92,423.25
575467,2014,1526.94,2194.15,507.67
575467,2015,1526.57,2168.25,533.59
575467,2016,1554.37,2211.23,522.82
575467,2017,1534.66,2187.3,739.67
575467,2018,1463.58,2063.87,729.16
575467,2019,1378.28,1923.19,737.72
575467,2020,1590.28,2289.38,428.18
575468,2006,1554.96,2220.3,572.51
575468,2007,1428.29,1993.94,480.35
575468,2008,1428,2018.51,635.76
575468,2009,1332.75,1854.71,653.73
575468,2010,1540.61,2194.74,457.59
575468,2011,1722.58,2511.05,611.1
575468,2012,1875.99,2765.89,360.48
575468,2013,1581.4,2281.87,422.77
575468,2014,1522.03,2185.06,506.45
575468,2015,1522.86,2161.29,552.93
575468,2016,1545.7,2195.45,549.97
575468,2017,1530.53,2179.92,764.37
575468,2018,1455.44,2049.16,733.93
575468,2019,1371.69,1909.58,727.28
575468,2020,1584.33,2278.79,442.42
575469,2006,1550.32,2211.59,581.44
575469,2007,1422.98,1983.4,487.92
575469,2008,1421.16,2005.53,647.43
575469,2009,1331.88,1851.93,651.91
575469,2010,1531.8,2178.51,449.94
575469,2011,1712.27,2492.66,603.26
575469,2012,1861.76,2740.42,355.03
575469,2013,1574.19,2268.85,420.81
575469,2014,1514.61,2171.53,508.19
575469,2015,1518.21,2152.31,567.73
575469,2016,1533.17,2172.78,572.54
575469,2017,1522.41,2167,770.98
575469,2018,1441.71,2023.82,758.97
575469,2019,1358.31,1884.5,728.23
575469,2020,1574.04,2259.56,457.02
575470,2006,1544.03,2200.11,583.72
575470,2007,1415.66,1969.57,496.33
575470,2008,1412.69,1989.86,656.73
575470,2009,1328.52,1844.92,647.26
575470,2010,1518.97,2155.67,438.7
575470,2011,1699.25,2469.79,597.53
575470,2012,1844.6,2710.01,350.55
575470,2013,1564.5,2251.72,417.41
575470,2014,1505.05,2154.43,508.44
575470,2015,1511.26,2139.51,552.18
575470,2016,1518.07,2145.88,586.74
575470,2017,1513.25,2150.84,751.1
575470,2018,1425.01,1994.6,778.94
575470,2019,1341.77,1856.69,708.05
575470,2020,1560.57,2235.87,465.17
576867,2006,1552.75,2214.47,523.03
576867,2007,1452.12,2033.96,444.63
576867,2008,1463.4,2077.77,549.41
576867,2009,1343.96,1872.44,662.54
576867,2010,1527.2,2173.18,569.88
576867,2011,1696.56,2465.99,556.84
576867,2012,1860.21,2739.89,310.56
576867,2013,1557.41,2240.01,466.05
576867,2014,1499.28,2146.81,524.53
576867,2015,1499.18,2117.84,661.31
576867,2016,1540.14,2187.06,428.55
576867,2017,1499.34,2126.52,713.62
576867,2018,1473.13,2081.85,686.63
576867,2019,1368.36,1905.06,648
576867,2020,1604.95,2312.93,408.28
576868,2006,1550.76,2211.23,515.83
576868,2007,1449.74,2030.05,435.5
576868,2008,1460.08,2072.25,546.98
576868,2009,1340.91,1867.44,657.53
576868,2010,1526.15,2171.47,551.42
576868,2011,1698.86,2469.88,552.19
576868,2012,1859.97,2739.28,308.26
576868,2013,1557.64,2240.4,472.08
576868,2014,1498.62,2145.68,517.54
576868,2015,1499.57,2118.74,624.95
576868,2016,1538.26,2183.8,429.42
576868,2017,1498.32,2125.72,700.46
576868,2018,1472.04,2079.05,719.27
576868,2019,1365.98,1901.59,665.1
576868,2020,1602.6,2307.2,406.75
576869,2006,1550.99,2211.55,508.82
576869,2007,1448.19,2027.2,430.44
576869,2008,1458.03,2068.56,548.86
576869,2009,1339.86,1865.55,649.18
576869,2010,1526.52,2171.89,509.64
576869,2011,1702.08,2475.17,554.44
576869,2012,1861.14,2740.9,307.74
576869,2013,1559.15,2242.79,470.15
576869,2014,1500.23,2148.17,509.86
576869,2015,1501,2121.15,602.81
576869,2016,1537.74,2182.61,431.32
576869,2017,1499.79,2127.31,715.15
576869,2018,1471.24,2077.04,751.85
576869,2019,1364.38,1899.05,686.83
576869,2020,1600.96,2305.04,403.31
576870,2006,1552.14,2213.82,513.15
576870,2007,1447.4,2026.11,436.41
576870,2008,1456.62,2066.34,557.57
576870,2009,1340.46,1866.83,647.57
576870,2010,1528.51,2175.46,471.14
576870,2011,1705.78,2481.72,561.54
576870,2012,1862.79,2743.76,309.9
576870,2013,1561.44,2246.93,460.76
576870,2014,1502.96,2152.92,510.86
576870,2015,1503.38,2125.65,592.09
576870,2016,1538.29,2183.72,441.39
576870,2017,1502.12,2132.63,756.78
576870,2018,1472.2,2077.43,776.13
576870,2019,1363.45,1897.31,695.23
576870,2020,1598.63,2301.37,403.49
576871,2006,1553.07,2215.62,520.27
576871,2007,1445.09,2022.33,444.44
576871,2008,1453.31,2060.86,567.72
576871,2009,1340.19,1866.41,649.25
576871,2010,1529.89,2177.81,442.28
576871,2011,1707.92,2485.52,567.54
576871,2012,1863.59,2745.13,314.67
576871,2013,1562.73,2249.32,442.04
576871,2014,1505.37,2157.03,508.65
576871,2015,1505.33,2129.32,571.79
576871,2016,1539.05,2185.04,461.96
576871,2017,1505.38,2138.06,789.43
576871,2018,1471.53,2074.74,774.79
576871,2019,1359.92,1890.41,697.78
576871,2020,1593.64,2292.44,402.94
576872,2006,1557.58,2223.33,527.63
576872,2007,1445.63,2023.15,452.21
576872,2008,1453.04,2060.31,579.47
576872,2009,1344.28,1873.14,653.05
576872,2010,1533.11,2183.15,438.52
576872,2011,1713.53,2495.11,577.01
576872,2012,1868.39,2753.23,323.71
576872,2013,1567.75,2257.94,428.41
576872,2014,1510.41,2165.49,509.92
576872,2015,1510.4,2138.13,552.08
576872,2016,1542.46,2190.74,492.03
576872,2017,1511.51,2146.99,812.12
576872,2018,1471.78,2077.25,769.23
576872,2019,1361.93,1893.76,696.23
576872,2020,1592.53,2292.01,412.9
576873,2006,1560.64,2228.71,542.3
576873,2007,1445.28,2022.66,463.17
576873,2008,1452.58,2059.68,593.47
576873,2009,1346.09,1876.25,658.23
576873,2010,1537.01,2189.66,447.71
576873,2011,1718.91,2504.43,589.97
576873,2012,1872.79,2760.71,338.39
576873,2013,1572.77,2266.64,425.69
576873,2014,1515.25,2173.7,517.15
576873,2015,1514.85,2146.09,549.92
576873,2016,1545.94,2196.6,513.64
576873,2017,1516.71,2156.51,829.47
576873,2018,1471.34,2076.7,747.42
576873,2019,1363.46,1897.18,695.52
576873,2020,1590.66,2288.27,422.69
576874,2006,1561.19,2229.93,549.35
576874,2007,1442.97,2018.98,469.71
576874,2008,1449.69,2055.08,595.02
576874,2009,1345.3,1875.25,654.42
576874,2010,1538.78,2192.68,456.45
576874,2011,1721.75,2509.54,597.72
576874,2012,1874.68,2764.07,348.12
576874,2013,1575.06,2270.84,422.39
576874,2014,1517.34,2177.45,519.25
576874,2015,1517.23,2150.62,547.9
576874,2016,1546.77,2198.13,512.77
576874,2017,1520.28,2161.9,808.34
576874,2018,1466.69,2070.02,723.88
576874,2019,1363.8,1898.21,702.15
576874,2020,1586.81,2282.73,419.88
576875,2006,1562.9,2233.02,554.87
576875,2007,1441.15,2015.98,473.89
576875,2008,1446.99,2050.66,597.63
576875,2009,1344.7,1874.56,651.21
576875,2010,1540.85,2196.08,456.06
576875,2011,1724.98,2515.17,601.34
576875,2012,1877.03,2768.08,350.54
576875,2013,1577.77,2275.61,423.66
576875,2014,1519.94,2181.9,518.92
576875,2015,1520.22,2156.01,538.14
576875,2016,1548.19,2200.53,502.71
576875,2017,1523.32,2167.7,775.18
576875,2018,1465.44,2067.32,712.75
576875,2019,1365.29,1900.4,708.91
576875,2020,1586.34,2281.29,420.17
576876,2006,1561.31,2230.34,565.03
576876,2007,1437.86,2010.09,479.48
576876,2008,1442.02,2042.04,608.41
576876,2009,1341.71,1869.36,653.77
576876,2010,1540.43,2194.97,454.98
576876,2011,1724.96,2515.02,602.82
576876,2012,1875.12,2764.51,354.74
576876,2013,1578.53,2276.81,424.71
576876,2014,1520.73,2182.96,517.16
576876,2015,1520.45,2156.45,532.15
576876,2016,1547.3,2198.51,499.88
576876,2017,1524.36,2168.77,741.19
576876,2018,1462.24,2061.05,714.57
576876,2019,1365.72,1899.87,734.76
576876,2020,1584.71,2277.89,428.94
576877,2006,1559.6,2227.01,571.28
576877,2007,1434.26,2003.1,482.09
576877,2008,1437.47,2033.61,618.8
576877,2009,1339.94,1865.82,651.98
576877,2010,1538.37,2190.65,458.34
576877,2011,1722.8,2510.89,602.29
576877,2012,1870.46,2755.9,355.82
576877,2013,1578,2275.49,423.42
576877,2014,1519.28,2179.86,514.08
576877,2015,1519.18,2153.94,528.87
576877,2016,1543.84,2191.71,519.51
576877,2017,1523.63,2167.67,722.36
576877,2018,1456.06,2051.13,722.87
576877,2019,1363.49,1896.89,745.9
576877,2020,1581.28,2272.77,438.46
576878,2006,1555.13,2219.05,578.62
576878,2007,1427.67,1991.09,490.94
576878,2008,1429.81,2019.95,635.63
576878,2009,1336.49,1859.29,654.94
576878,2010,1533.71,2181.81,462.23
576878,2011,1716.77,2500.17,603.56
576878,2012,1861.73,2740.31,357.87
576878,2013,1573.69,2267.75,426.22
576878,2014,1514.22,2170.75,515.97
576878,2015,1516.1,2148.19,544.15
576878,2016,1535.04,2175.89,548.68
576878,2017,1518.94,2160.07,747.68
576878,2018,1446.99,2032.22,744.98
576878,2019,1355.54,1880.7,747.25
576878,2020,1574.11,2259.39,457.69
576879,2006,1548.52,2206.91,584.92
576879,2007,1419.63,1975.96,497.74
576879,2008,1420.47,2002.85,647.1
576879,2009,1332.96,1851.92,652.01
576879,2010,1523.99,2163.96,448.23
576879,2011,1706.18,2481.26,595.93
576879,2012,1847.31,2714.47,355.19
576879,2013,1565.77,2253.44,426.65
576879,2014,1506.46,2156.54,516.2
576879,2015,1510.44,2137.43,546.44
576879,2016,1522.28,2152.74,554.52
576879,2017,1511.08,2146.42,766.83
576879,2018,1432.04,2007.01,769.19
576879,2019,1343.95,1859.85,724.09
576879,2020,1563.1,2240.24,472.14
578278,2006,1545.18,2200.17,524.01
578278,2007,1444.2,2018.72,441.05
578278,2008,1454.08,2060.38,549.97
578278,2009,1334.77,1855.68,662.44
578278,2010,1520.31,2159.93,539.85
578278,2011,1694.62,2461.11,552.98
578278,2012,1851.36,2723.07,311.18
578278,2013,1553.92,2232.63,474.14
578278,2014,1492.58,2134.11,526.04
578278,2015,1495.52,2110.23,630.25
578278,2016,1533.46,2173.92,433.76
578278,2017,1491.58,2112.64,720.25
578278,2018,1468.99,2070.46,690.07
578278,2019,1362.8,1894.87,665.47
578278,2020,1598.26,2298.15,399.61
578279,2006,1545.03,2199.77,518.78
578279,2007,1442.55,2015.66,438.76
578279,2008,1451.92,2056.46,553.5
578279,2009,1333.55,1853.44,657.17
578279,2010,1519.93,2159.02,490.25
578279,2011,1696.66,2464.39,559.11
578279,2012,1851.38,2722.74,311.14
578279,2013,1554.29,2233.1,470.86
578279,2014,1493.59,2135.55,522.12
578279,2015,1495.99,2110.99,611.09
578279,2016,1531.95,2171.04,442.25
578279,2017,1492.25,2112.89,736.97
578279,2018,1466.55,2065.61,729.41
578279,2019,1359.91,1889.59,687.91
578279,2020,1596.05,2295.74,408.03
578280,2006,1547.05,2203.61,519.61
578280,2007,1442.5,2015.96,442.4
578280,2008,1451.54,2056.1,559.96
578280,2009,1335.37,1856.83,654.02
578280,2010,1522.19,2163.16,456.69
578280,2011,1700.33,2471.02,564.63
578280,2012,1853.06,2725.78,313.23
578280,2013,1556.67,2237.54,458.6
578280,2014,1496.97,2141.51,519.36
578280,2015,1498.66,2116.12,594.7
578280,2016,1532.63,2172.51,454.2
578280,2017,1495.56,2119.16,772.11
578280,2018,1466.96,2066.5,758.48
578280,2019,1358.61,1887.82,686.57
578280,2020,1593.83,2291.97,416.62
578281,2006,1549.87,2208.68,525.09
578281,2007,1441.44,2014.41,446.42
578281,2008,1449.95,2053.64,568.49
578281,2009,1337.8,1861,654.3
578281,2010,1524.84,2167.78,438.82
578281,2011,1704.07,2477.65,568.38
578281,2012,1855.3,2729.68,317.43
578281,2013,1559.41,2242.49,440.46
578281,2014,1500.94,2148.33,515.44
578281,2015,1501.89,2122.04,572.76
578281,2016,1534.66,2176.07,475.5
578281,2017,1499.99,2127.44,800.73
578281,2018,1467.95,2067.85,766.53
578281,2019,1356.75,1883.8,681.02
578281,2020,1590.26,2285.58,421.62
578282,2006,1552.77,2213.6,531.57
578282,2007,1440.65,2012.94,452.78
578282,2008,1448.51,2051.07,578.98
578282,2009,1340.56,1865.45,655.19
578282,2010,1527.75,2172.53,442.96
578282,2011,1708.76,2485.65,576.57
578282,2012,1858.89,2735.63,325.47
578282,2013,1563.19,2248.92,431.61
578282,2014,1505.42,2155.74,515.19
578282,2015,1505.42,2128.17,554.96
578282,2016,1537.07,2179.96,506.13
578282,2017,1504.89,2135.13,819.79
578282,2018,1467.43,2067.95,762.79
578282,2019,1358.04,1885.82,678.79
578282,2020,1588.7,2282.82,433.99
578283,2006,1555.36,2218.07,543.27
578283,2007,1440.06,2011.92,463.31
578283,2008,1447.59,2049.51,591.64
578283,2009,1342.58,1868.75,657.38
578283,2010,1530.82,2177.53,460.15
578283,2011,1713.7,2494.1,589.84
578283,2012,1862.48,2741.58,339.34
578283,2013,1567.19,2255.76,428.22
578283,2014,1509.67,2162.81,521.03
578283,2015,1508.83,2134.16,551.36
578283,2016,1539.26,2183.46,528.07
578283,2017,1508.92,2142.63,832.23
578283,2018,1466.45,2066.8,742.55
578283,2019,1358.72,1887.4,679.93
578283,2020,1586.38,2279.34,439.63
578284,2006,1557.53,2222.08,551.53
578284,2007,1439.98,2012.03,470.44
578284,2008,1447.11,2049,595.15
578284,2009,1343.49,1870.63,654.26
578284,2010,1534.57,2183.89,473.65
578284,2011,1718.31,2502.23,596.19
578284,2012,1865.9,2747.52,349.1
578284,2013,1570.96,2262.47,426.55
578284,2014,1513.59,2169.64,522.64
578284,2015,1512.94,2141.61,547.84
578284,2016,1541.49,2187.37,525.54
578284,2017,1514.26,2151.17,809.17
578284,2018,1463.79,2062.64,717.47
578284,2019,1359.56,1889.16,685.17
578284,2020,1585.05,2276.6,432.48
578285,2006,1561.2,2228.53,557.62
578285,2007,1440.42,2012.88,474.02
578285,2008,1446.78,2048.63,597.24
578285,2009,1344.88,1873.26,651.39
578285,2010,1538.49,2190.46,470.32
578285,2011,1723.21,2510.74,598.42
578285,2012,1869.64,2753.92,350.81
578285,2013,1575.16,2269.78,426.44
578285,2014,1517.54,2176.39,522.14
578285,2015,1517.6,2149.84,540.74
578285,2016,1544.24,2192.03,510.12
578285,2017,1519.01,2159.1,777.6
578285,2018,1463.82,2062.09,706.25
578285,2019,1362.65,1894.19,692.51
578285,2020,1585.38,2278,433.66
578286,2006,1559.96,2226.45,565.33
578286,2007,1436.89,2006.65,479.2
578286,2008,1441.71,2039.89,606.6
578286,2009,1342.3,1868.75,652.12
578286,2010,1537.09,2187.75,462.02
578286,2011,1722.6,2509.63,598.68
578286,2012,1867.01,2749.17,353.87
578286,2013,1575.02,2269.5,425.67
578286,2014,1517.35,2175.83,520.55
578286,2015,1517.1,2149.05,533.62
578286,2016,1541.86,2187.55,502.85
578286,2017,1519.04,2158.71,747.82
578286,2018,1458.59,2052.97,716.41
578286,2019,1360.79,1890.28,719.91
578286,2020,1581.06,2270.89,442.08
578287,2006,1556.34,2220.16,571.33
578287,2007,1430.98,1996.15,484.71
578287,2008,1434.89,2027.97,616.4
578287,2009,1339.24,1863.29,650.93
578287,2010,1531.47,2177.78,465.75
578287,2011,1717.52,2500.88,598.95
578287,2012,1859.34,2735.73,357
578287,2013,1571.32,2263.1,424.83
578287,2014,1512.33,2167.05,520.09
578287,2015,1512.69,2141.49,524.91
578287,2016,1534.45,2174.4,522.68
578287,2017,1514.94,2151.66,733.7
578287,2018,1448.54,2035.42,733.09
578287,2019,1354.63,1880.43,737.47
578287,2020,1573.71,2259.1,449.32
578288,2006,1553.17,2214.7,578.05
578288,2007,1425.84,1986.88,493.08
578288,2008,1428.73,2017.11,632.2
578288,2009,1336.86,1858.82,652.23
578288,2010,1527.72,2170.81,468.15
578288,2011,1712.3,2491.84,598.98
578288,2012,1851.28,2721.57,357.33
578288,2013,1567.76,2256.92,427.64
578288,2014,1508.11,2159.59,520.95
578288,2015,1510.16,2136.97,529.08
578288,2016,1526.31,2160.05,545.3
578288,2017,1510.19,2144.69,749.69
578288,2018,1439.1,2017.55,761.73
578288,2019,1346.57,1864.56,747.47
578288,2020,1566.29,2244.79,465.66
579689,2006,1539,2188.23,529.54
579689,2007,1435.77,2002.51,445.44
579689,2008,1445.08,2043.52,555.16
579689,2009,1327.84,1842.62,660.98
579689,2010,1512.21,2144.63,473.05
579689,2011,1691.37,2454.17,559.47
579689,2012,1840.85,2703.5,316.44
579689,2013,1549.08,2223.1,468.03
579689,2014,1485.89,2121.53,530.29
579689,2015,1490.13,2099.72,610.3
579689,2016,1525.27,2158.27,459.53
579689,2017,1484.05,2097.54,749.92
579689,2018,1460.8,2053.2,675.04
579689,2019,1354.57,1878.48,681.4
579689,2020,1590.25,2285.11,413.07
579690,2006,1542.31,2194.09,528.43
579690,2007,1437.53,2005.74,447.65
579690,2008,1446.76,2046.49,560.61
579690,2009,1331.05,1848.17,656.75
579690,2010,1515.88,2151.04,445.32
579690,2011,1695.79,2462.02,565.98
579690,2012,1843.25,2707.7,318.1
579690,2013,1552.22,2228.77,455.27
579690,2014,1490.93,2130.17,527.12
579690,2015,1493.87,2106.54,599.76
579690,2016,1527.03,2161.45,474.82
579690,2017,1489.17,2106.39,776.16
579690,2018,1461.64,2055.85,708.3
579690,2019,1353.52,1877.43,681.06
579690,2020,1589.32,2282.71,428.86
579691,2006,1546.49,2201.53,531.62
579691,2007,1437.97,2006.82,450.48
579691,2008,1446.85,2046.96,568.28
579691,2009,1335.11,1855.15,657.4
579691,2010,1520.31,2158.74,441.61
579691,2011,1700.99,2471.23,569.5
579691,2012,1846.74,2713.81,321.48
579691,2013,1556.28,2236.04,441.74
579691,2014,1496.88,2140.38,523.65
579691,2015,1498.57,2115.01,586.05
579691,2016,1530.5,2167.5,500.33
579691,2017,1495.33,2117.69,797.77
579691,2018,1464.18,2060.6,733.83
579691,2019,1354.1,1878.13,671.93
579691,2020,1587.99,2280.65,440.41
579692,2006,1548.57,2205.08,535.59
579692,2007,1436.82,2004.8,454.63
579692,2008,1445.21,2044.11,576.98
579692,2009,1337.81,1859.55,655.23
579692,2010,1523.25,2163.56,456.07
579692,2011,1705.28,2478.58,576.14
579692,2012,1849.5,2718.33,328.67
579692,2013,1559.4,2241.37,434.81
579692,2014,1501.32,2147.7,520.91
579692,2015,1501.36,2119.88,571.68
579692,2016,1532.38,2170.47,528.18
579692,2017,1499.29,2125.01,813.56
579692,2018,1463.25,2059.6,738.45
579692,2019,1354.22,1878.52,662.6
579692,2020,1585.73,2275.31,452.69
579693,2006,1551.2,2209.67,544.96
579693,2007,1436.77,2004.75,463.46
579693,2008,1444.46,2042.86,587.91
579693,2009,1340.42,1863.93,654.72
579693,2010,1526.59,2169.03,478.59
579693,2011,1710.05,2486.77,589.28
579693,2012,1852.45,2723.17,341.35
579693,2013,1562.85,2247.29,431.2
579693,2014,1505.42,2154.5,526.05
579693,2015,1504.73,2125.78,561.91
579693,2016,1533.99,2173,543.03
579693,2017,1502.64,2131.79,823.08
579693,2018,1462.2,2058.15,732.82
579693,2019,1354.08,1877.96,664.22
579693,2020,1582.02,2270.09,457.14
579694,2006,1554.22,2215.04,553.63
579694,2007,1437.75,2006.53,471.39
579694,2008,1445.07,2044.07,595.28
579694,2009,1342.41,1867.42,653.63
579694,2010,1531.1,2176.56,489.23
579694,2011,1715.59,2496.37,597.1
579694,2012,1856.47,2729.98,350.01
579694,2013,1567.2,2254.85,430.94
579694,2014,1510.11,2162.47,527.19
579694,2015,1509.31,2133.88,551.8
579694,2016,1536.4,2177.06,535.26
579694,2017,1508.5,2140.79,805.56
579694,2018,1461.74,2056.97,725.07
579694,2019,1355.68,1881.15,673.36
579694,2020,1582.02,2268.85,450.16
